id,conversation_id,created_at,date,time,user_id,tweet,language,hashtags,reply_to,tokenized_text,translated_tokenized_text
1633209456879370240,1633209456879370240,2023-03-08 04:54:12 Malay Peninsula Standard Time,2023-03-08,04:54:12,158992298,ウェブライターはChatGPT（チャットGPT）の出現によって仕事を奪われるか。  奪える領域とそうじゃない領域があると思ってる。  調べて書くだけのような仕事は奪われる。  現地に行き写真を撮って記事にするような仕事はまだ奪われない。  AIはまだ現地に行けないので。  #ChatGPT,ja,['chatgpt'],[],"['ウェブライターはChatGPT', '（', 'チャットGPT', '）', 'の出現によって仕事を奪われるか', '。', '奪える領域とそうじゃない領域があると思ってる', '。', '調べて書くだけのような仕事は奪われる', '。', '現地に行き写真を撮って記事にするような仕事はまだ奪われない', '。', 'AIはまだ現地に行けないので', '。', '#ChatGPT']","['Web Writer ChatGPT', '（', 'Chat GPT', '）', 'Will you be deprived of your job by the appearance of', '。', 'I think there are areas that can be taken away and areas that can not be taken away', '。', 'Work like just researching and writing is taken away', '。', ""I still can't take away the job of going to the site and taking pictures and writing articles about them."", '。', ""Because AI can't go to the site yet"", '。', '#ChatGPT']"
1633209432610861056,1633209432610861056,2023-03-08 04:54:06 Malay Peninsula Standard Time,2023-03-08,04:54:06,514115926,Watch us use ChatGPT to create articles and content for us. We simply give a command or ask a question and within seconds it can write an elaborate article about crypto or Candela Coin! Watch here:  https://t.co/kkH4S4lYKZ  #candelacoin #chatgpt #AI #openai #crypto #BSC #bscgems,en,"['candelacoin', 'chatgpt', 'ai', 'openai', 'crypto', 'bsc', 'bscgems']",[],"['Watch', 'us', 'use', 'ChatGPT', 'to', 'create', 'articles', 'and', 'content', 'for', 'us', '.', 'We', 'simply', 'give', 'a', 'command', 'or', 'ask', 'a', 'question', 'and', 'within', 'seconds', 'it', 'can', 'write', 'an', 'elaborate', 'article', 'about', 'crypto', 'or', 'Candela', 'Coin', '!', 'Watch', 'here', ':', 'https://t.co/kkH4S4lYKZ', '#candelacoin', '#chatgpt', '#AI', '#openai', '#crypto', '#BSC', '#bscgems']","['Watch', 'us', 'use', 'ChatGPT', 'to', 'create', 'articles', 'and', 'content', 'for', 'us', '.', 'We', 'simply', 'give', 'a', 'command', 'or', 'ask', 'a', 'question', 'and', 'within', 'seconds', 'it', 'can', 'write', 'an', 'elaborate', 'article', 'about', 'crypto', 'or', 'Candela', 'Coin', '!', 'Watch', 'here', ':', 'https://t.co/kkH4S4lYKZ', '#candelacoin', '#chatgpt', '#AI', '#openai', '#crypto', '#BSC', '#bscgems']"
1633209147515719687,1633209147515719680,2023-03-08 04:52:58 Malay Peninsula Standard Time,2023-03-08,04:52:58,69120759,#ChatGPT such a frustrating experience getting endless lectures from a moral Conservative chatbot that gets tied up in knots regurgitating it's own deceptive apologies  https://t.co/CkJ524U3Xi,en,['chatgpt'],[],"['#ChatGPT', 'such', 'a', 'frustrating', 'experience', 'getting', 'endless', 'lectures', 'from', 'a', 'moral', 'Conservative', 'chatbot', 'that', 'gets', 'tied', 'up', 'in', 'knots', 'regurgitating', ""it's"", 'own', 'deceptive', 'apologies', 'https://t.co/CkJ524U3Xi']","['#ChatGPT', 'such', 'a', 'frustrating', 'experience', 'getting', 'endless', 'lectures', 'from', 'a', 'moral', 'Conservative', 'chatbot', 'that', 'gets', 'tied', 'up', 'in', 'knots', 'regurgitating', ""it's"", 'own', 'deceptive', 'apologies', 'https://t.co/CkJ524U3Xi']"
1633209090599014401,1633209090599014400,2023-03-08 04:52:45 Malay Peninsula Standard Time,2023-03-08,04:52:45,1620168058198269957,Random Question: how are teachers using #chatGPT? Have you paid for a personal subscription or is it free?  #edutwitter #educhat #edtech,en,"['chatgpt', 'edutwitter', 'educhat', 'edtech']",[],"['Random', 'Question', ':', 'how', 'are', 'teachers', 'using', '#chatGPT', '?', 'Have', 'you', 'paid', 'for', 'a', 'personal', 'subscription', 'or', 'is', 'it', 'free', '?', '#edutwitter', '#educhat', '#edtech']","['Random', 'Question', ':', 'how', 'are', 'teachers', 'using', '#chatGPT', '?', 'Have', 'you', 'paid', 'for', 'a', 'personal', 'subscription', 'or', 'is', 'it', 'free', '?', '#edutwitter', '#educhat', '#edtech']"
1633208928879144963,1633208928879144960,2023-03-08 04:52:06 Malay Peninsula Standard Time,2023-03-08,04:52:06,1295546369915195398,Many industries are finding uses for ChatGPT and the @DeptofDefense is no different.   #fedtech #artificialintelligence #chatgpt    https://t.co/A5kqvW1Bev,en,"['fedtech', 'artificialintelligence', 'chatgpt']",[],"['Many', 'industries', 'are', 'finding', 'uses', 'for', 'ChatGPT', 'and', 'the', '@DeptofDefense', 'is', 'no', 'different', '.', '#fedtech', '#artificialintelligence', '#chatgpt', 'https://t.co/A5kqvW1Bev']","['Many', 'industries', 'are', 'finding', 'uses', 'for', 'ChatGPT', 'and', 'the', '@DeptofDefense', 'is', 'no', 'different', '.', '#fedtech', '#artificialintelligence', '#chatgpt', 'https://t.co/A5kqvW1Bev']"
1633208869575970819,1633154280562769920,2023-03-08 04:51:52 Malay Peninsula Standard Time,2023-03-08,04:51:52,17714464,@GHMCOnline @AmarKokkanti @Dc21Ghmc @SStreetlight Kindly retweet action &amp; worked done by concerned area officers within the same chain tweet for which team is responding otherwise we have auto chat bots aswell to respond #ChatGPT,en,['chatgpt'],"[{'screen_name': 'GHMCOnline', 'name': 'GHMC', 'id': '4045440865'}, {'screen_name': 'AmarKokkanti', 'name': 'Amar O-Ve Blood #24 ready 4 Donation', 'id': '1673327437'}, {'screen_name': 'Dc21Ghmc', 'name': 'DC CHANDANAGAR', 'id': '875621431249219585'}, {'screen_name': 'SStreetlight', 'name': 'SLP Streetlight', 'id': '1342718406177345536'}]","['@GHMCOnline', '@AmarKokkanti', '@Dc21Ghmc', '@SStreetlight', 'Kindly', 'retweet', 'action', '&', 'worked', 'done', 'by', 'concerned', 'area', 'officers', 'within', 'the', 'same', 'chain', 'tweet', 'for', 'which', 'team', 'is', 'responding', 'otherwise', 'we', 'have', 'auto', 'chat', 'bots', 'aswell', 'to', 'respond', '#ChatGPT']","['@GHMCOnline', '@AmarKokkanti', '@Dc21Ghmc', '@SStreetlight', 'Kindly', 'retweet', 'action', '&', 'worked', 'done', 'by', 'concerned', 'area', 'officers', 'within', 'the', 'same', 'chain', 'tweet', 'for', 'which', 'team', 'is', 'responding', 'otherwise', 'we', 'have', 'auto', 'chat', 'bots', 'aswell', 'to', 'respond', '#ChatGPT']"
1633208853037760518,1633208853037760512,2023-03-08 04:51:48 Malay Peninsula Standard Time,2023-03-08,04:51:48,1630917493966381058,"Enhance your ChatGPT experience with GPT-EZ 🚀  Download your conversations in multiple formats, share them privately, and customize your interface with our themes. More features coming soon!    https://t.co/vdPVFwiiTY  #ChatGPT #ChromeExtension #buildinpublic",en,"['chatgpt', 'chromeextension', 'buildinpublic']",[],"['Enhance', 'your', 'ChatGPT', 'experience', 'with', 'GPT-EZ', '🚀', 'Download', 'your', 'conversations', 'in', 'multiple', 'formats', ',', 'share', 'them', 'privately', ',', 'and', 'customize', 'your', 'interface', 'with', 'our', 'themes', '.', 'More', 'features', 'coming', 'soon', '!', 'https://t.co/vdPVFwiiTY', '#ChatGPT', '#ChromeExtension', '#buildinpublic']","['Enhance', 'your', 'ChatGPT', 'experience', 'with', 'GPT-EZ', '🚀', 'Download', 'your', 'conversations', 'in', 'multiple', 'formats', ',', 'share', 'them', 'privately', ',', 'and', 'customize', 'your', 'interface', 'with', 'our', 'themes', '.', 'More', 'features', 'coming', 'soon', '!', 'https://t.co/vdPVFwiiTY', '#ChatGPT', '#ChromeExtension', '#buildinpublic']"
1633208743964946434,1633208743964946432,2023-03-08 04:51:22 Malay Peninsula Standard Time,2023-03-08,04:51:22,134568050,"I had a go with Chat GPT.   And I must admit, I was pleasantly surprised by the answer to my question.   I’d change a few things, but a good effort.   But left wondering where the information came from 🤔.   #thepaincoach #chronicpain #ChatGPT  https://t.co/qDFTkvbS1q",en,"['thepaincoach', 'chronicpain', 'chatgpt']",[],"['I', 'had', 'a', 'go', 'with', 'Chat', 'GPT', '.', 'And', 'I', 'must', 'admit', ',', 'I', 'was', 'pleasantly', 'surprised', 'by', 'the', 'answer', 'to', 'my', 'question', '.', 'I', '’', 'd', 'change', 'a', 'few', 'things', ',', 'but', 'a', 'good', 'effort', '.', 'But', 'left', 'wondering', 'where', 'the', 'information', 'came', 'from', '🤔', '.', '#thepaincoach', '#chronicpain', '#ChatGPT', 'https://t.co/qDFTkvbS1q']","['I', 'had', 'a', 'go', 'with', 'Chat', 'GPT', '.', 'And', 'I', 'must', 'admit', ',', 'I', 'was', 'pleasantly', 'surprised', 'by', 'the', 'answer', 'to', 'my', 'question', '.', 'I', '’', 'd', 'change', 'a', 'few', 'things', ',', 'but', 'a', 'good', 'effort', '.', 'But', 'left', 'wondering', 'where', 'the', 'information', 'came', 'from', '🤔', '.', '#thepaincoach', '#chronicpain', '#ChatGPT', 'https://t.co/qDFTkvbS1q']"
1633208731470282752,1633208731470282752,2023-03-08 04:51:19 Malay Peninsula Standard Time,2023-03-08,04:51:19,1529076301126066177,"The longest English word containing only one vowel is ""strengths"".  #ChatGPT",en,['chatgpt'],[],"['The', 'longest', 'English', 'word', 'containing', 'only', 'one', 'vowel', 'is', '""', 'strengths', '""', '.', '#ChatGPT']","['The', 'longest', 'English', 'word', 'containing', 'only', 'one', 'vowel', 'is', '""', 'strengths', '""', '.', '#ChatGPT']"
1633208722167156737,1633208722167156736,2023-03-08 04:51:17 Malay Peninsula Standard Time,2023-03-08,04:51:17,437649904,Concern over #ChatGPT being used to create #phishing attacks has given way to the new tool being utilized as phishing bait itself.  More on the latest #cyberattack threat mainly targeting #Australia #Denmark #Germany #Ireland &amp; the #Netherlands:   https://t.co/pe2wjwub4G,en,"['chatgpt', 'phishing', 'cyberattack', 'australia', 'denmark', 'germany', 'ireland', 'netherlands']",[],"['Concern', 'over', '#ChatGPT', 'being', 'used', 'to', 'create', '#phishing', 'attacks', 'has', 'given', 'way', 'to', 'the', 'new', 'tool', 'being', 'utilized', 'as', 'phishing', 'bait', 'itself', '.', 'More', 'on', 'the', 'latest', '#cyberattack', 'threat', 'mainly', 'targeting', '#Australia', '#Denmark', '#Germany', '#Ireland', '&', 'the', '#Netherlands', ':', 'https://t.co/pe2wjwub4G']","['Concern', 'over', '#ChatGPT', 'being', 'used', 'to', 'create', '#phishing', 'attacks', 'has', 'given', 'way', 'to', 'the', 'new', 'tool', 'being', 'utilized', 'as', 'phishing', 'bait', 'itself', '.', 'More', 'on', 'the', 'latest', '#cyberattack', 'threat', 'mainly', 'targeting', '#Australia', '#Denmark', '#Germany', '#Ireland', '&', 'the', '#Netherlands', ':', 'https://t.co/pe2wjwub4G']"
1633208504055103488,1633208504055103488,2023-03-08 04:50:25 Malay Peninsula Standard Time,2023-03-08,04:50:25,161082009,Don’t knock a gift horse 🐎….   Every Enterprise AI software and services company should see #Chatgpt as their free marketing and demand generation campaign.   It’s been a game changer for sales lead generation . Agree?  https://t.co/KcIXGO2375,en,['chatgpt'],[],"['Don', '’', 't', 'knock', 'a', 'gift', 'horse', '🐎', '…', '.', 'Every', 'Enterprise', 'AI', 'software', 'and', 'services', 'company', 'should', 'see', '#Chatgpt', 'as', 'their', 'free', 'marketing', 'and', 'demand', 'generation', 'campaign', '.', 'It', '’', 's', 'been', 'a', 'game', 'changer', 'for', 'sales', 'lead', 'generation', '.', 'Agree', '?', 'https://t.co/KcIXGO2375']","['Don', '’', 't', 'knock', 'a', 'gift', 'horse', '🐎', '…', '.', 'Every', 'Enterprise', 'AI', 'software', 'and', 'services', 'company', 'should', 'see', '#Chatgpt', 'as', 'their', 'free', 'marketing', 'and', 'demand', 'generation', 'campaign', '.', 'It', '’', 's', 'been', 'a', 'game', 'changer', 'for', 'sales', 'lead', 'generation', '.', 'Agree', '?', 'https://t.co/KcIXGO2375']"
1633208421540585472,1633208421540585472,2023-03-08 04:50:05 Malay Peninsula Standard Time,2023-03-08,04:50:05,295906021,"What does #ChatGPT mean for the enterprise? 🤖 🏢   Join Aragon analysts for an exciting discussion on how #OpenAI's popular tool, ChatGPT is impacting the enterprise.   Tune in LIVE on March 22nd @ 10 AM PT / 1 PM ET:  https://t.co/PR321HGoAv  https://t.co/qYa9cZqqkD",en,"['chatgpt', 'openai']",[],"['What', 'does', '#ChatGPT', 'mean', 'for', 'the', 'enterprise', '?', '🤖', '🏢', 'Join', 'Aragon', 'analysts', 'for', 'an', 'exciting', 'discussion', 'on', 'how', ""#OpenAI's"", 'popular', 'tool', ',', 'ChatGPT', 'is', 'impacting', 'the', 'enterprise', '.', 'Tune', 'in', 'LIVE', 'on', 'March', '22nd', '@', '10', 'AM', 'PT', '/', '1', 'PM', 'ET', ':', 'https://t.co/PR321HGoAv', 'https://t.co/qYa9cZqqkD']","['What', 'does', '#ChatGPT', 'mean', 'for', 'the', 'enterprise', '?', '🤖', '🏢', 'Join', 'Aragon', 'analysts', 'for', 'an', 'exciting', 'discussion', 'on', 'how', ""#OpenAI's"", 'popular', 'tool', ',', 'ChatGPT', 'is', 'impacting', 'the', 'enterprise', '.', 'Tune', 'in', 'LIVE', 'on', 'March', '22nd', '@', '10', 'AM', 'PT', '/', '1', 'PM', 'ET', ':', 'https://t.co/PR321HGoAv', 'https://t.co/qYa9cZqqkD']"
1633208315319549955,1633208315319549952,2023-03-08 04:49:40 Malay Peninsula Standard Time,2023-03-08,04:49:40,1633088578006794240,Have you heard of ChatGPT? Discover how this powerful AI tool can enhance your financial reporting and tax preparation. Check out my latest blog post to learn more:  https://t.co/c5GlbL7kyP #ChatGPT #CPA #AI #SmallBusiness,en,"['chatgpt', 'cpa', 'ai', 'smallbusiness']",[],"['Have', 'you', 'heard', 'of', 'ChatGPT', '?', 'Discover', 'how', 'this', 'powerful', 'AI', 'tool', 'can', 'enhance', 'your', 'financial', 'reporting', 'and', 'tax', 'preparation', '.', 'Check', 'out', 'my', 'latest', 'blog', 'post', 'to', 'learn', 'more', ':', 'https://t.co/c5GlbL7kyP', '#ChatGPT', '#CPA', '#AI', '#SmallBusiness']","['Have', 'you', 'heard', 'of', 'ChatGPT', '?', 'Discover', 'how', 'this', 'powerful', 'AI', 'tool', 'can', 'enhance', 'your', 'financial', 'reporting', 'and', 'tax', 'preparation', '.', 'Check', 'out', 'my', 'latest', 'blog', 'post', 'to', 'learn', 'more', ':', 'https://t.co/c5GlbL7kyP', '#ChatGPT', '#CPA', '#AI', '#SmallBusiness']"
1633208283535212545,1633208283535212544,2023-03-08 04:49:32 Malay Peninsula Standard Time,2023-03-08,04:49:32,990991330385055747,"Os acordáis cuando estuvo de moda #ChatGPT #IA??  Eran buenos tiempos, allá por enero...",es,"['chatgpt', 'ia']",[],"['Os', 'acordáis', 'cuando', 'estuvo', 'de', 'moda', '#ChatGPT', '#IA', '?', '?', 'Eran', 'buenos', 'tiempos', ',', 'allá', 'por', 'enero', '...']","['The', 'Remember', 'when', 'Was', 'of', 'fashion', '#ChatGPT', '#IA', '?', '?', 'Were', 'good', 'Times', ',', 'there', 'by', 'January', '...']"
1633208259594076160,1633208259594076160,2023-03-08 04:49:27 Malay Peninsula Standard Time,2023-03-08,04:49:27,5676402,Interessante esperimento di @claudiocerasa che sfida i lettori a scoprire i testi scritti da #ChatGPT allo scopo di sensibilizzare sull'uso dell'IA  https://t.co/uzZmZbHhRC,it,['chatgpt'],[],"['Interessante', 'esperimento', 'di', '@claudiocerasa', 'che', 'sfida', 'i', 'lettori', 'a', 'scoprire', 'i', 'testi', 'scritti', 'da', '#ChatGPT', 'allo', 'scopo', 'di', 'sensibilizzare', ""sull'uso"", ""dell'IA"", 'https://t.co/uzZmZbHhRC']","['Interesting', 'experiment', 'of', '@claudiocerasa', 'who', 'challenge', 'i', 'Readers', 'a', 'discover', 'i', 'texts', 'Written', 'Of', '#ChatGPT', 'the', 'purpose', 'of', 'sensitize', 'on use', ""dell'IA""]"
1633208171442388995,1633208171442388992,2023-03-08 04:49:06 Malay Peninsula Standard Time,2023-03-08,04:49:06,2838501312,"3 Easy Steps to Introduce ChatGPT to Students   1) Introduce the concept  2) Encourage questions  3) Assign a research project.   By exploring ChatGPT, students can develop essential skills for the future. See below👇  #edtech #ChatGPT #education #teacher #AI  https://t.co/mTD3bs00Gv",en,"['edtech', 'chatgpt', 'education', 'teacher', 'ai']",[],"['3', 'Easy', 'Steps', 'to', 'Introduce', 'ChatGPT', 'to', 'Students', '1', ')', 'Introduce', 'the', 'concept', '2', ')', 'Encourage', 'questions', '3', ')', 'Assign', 'a', 'research', 'project', '.', 'By', 'exploring', 'ChatGPT', ',', 'students', 'can', 'develop', 'essential', 'skills', 'for', 'the', 'future', '.', 'See', 'below', '👇', '#edtech', '#ChatGPT', '#education', '#teacher', '#AI', 'https://t.co/mTD3bs00Gv']","['3', 'Easy', 'Steps', 'to', 'Introduce', 'ChatGPT', 'to', 'Students', '1', ')', 'Introduce', 'the', 'concept', '2', ')', 'Encourage', 'questions', '3', ')', 'Assign', 'a', 'research', 'project', '.', 'By', 'exploring', 'ChatGPT', ',', 'students', 'can', 'develop', 'essential', 'skills', 'for', 'the', 'future', '.', 'See', 'below', '👇', '#edtech', '#ChatGPT', '#education', '#teacher', '#AI', 'https://t.co/mTD3bs00Gv']"
1633208140840706049,1633208140840706048,2023-03-08 04:48:58 Malay Peninsula Standard Time,2023-03-08,04:48:58,739193372355792896,Writing a college-level kids' book lol   The concatenation of events that led to this moment serves as a reminder of the intricate and multifaceted nature of human physiology.  #chatgpt #writers #writerslife @thecreativepenn  https://t.co/CSZlnhP9fm,en,"['chatgpt', 'writers', 'writerslife']",[],"['Writing', 'a', 'college-level', 'kids', ""'"", 'book', 'lol', 'The', 'concatenation', 'of', 'events', 'that', 'led', 'to', 'this', 'moment', 'serves', 'as', 'a', 'reminder', 'of', 'the', 'intricate', 'and', 'multifaceted', 'nature', 'of', 'human', 'physiology', '.', '#chatgpt', '#writers', '#writerslife', '@thecreativepenn', 'https://t.co/CSZlnhP9fm']","['Writing', 'a', 'college-level', 'kids', ""'"", 'book', 'lol', 'The', 'concatenation', 'of', 'events', 'that', 'led', 'to', 'this', 'moment', 'serves', 'as', 'a', 'reminder', 'of', 'the', 'intricate', 'and', 'multifaceted', 'nature', 'of', 'human', 'physiology', '.', '#chatgpt', '#writers', '#writerslife', '@thecreativepenn', 'https://t.co/CSZlnhP9fm']"
1633207913627140096,1633204097032527872,2023-03-08 04:48:04 Malay Peninsula Standard Time,2023-03-08,04:48:04,1433600103692922895,@bernardegar Tanto para deflación y la inflación regular #ChatGPT dice que están mal...muy mal .....  https://t.co/hnDV2jOZDR,es,['chatgpt'],"[{'screen_name': 'bernardegar', 'name': 'Bernardo', 'id': '1290908674110750722'}]","['@bernardegar', 'Tanto', 'para', 'deflación', 'y', 'la', 'inflación', 'regular', '#ChatGPT', 'dice', 'que', 'están', 'mal', '...', 'muy', 'mal', '...', 'https://t.co/hnDV2jOZDR']","['@bernardegar', 'A lot', 'for', 'deflation', 'and', 'the', 'inflation', 'regular', '#ChatGPT', 'Says', 'What', 'are', 'be', '...', 'very', 'be', '...']"
1633207808975073280,1633207808975073280,2023-03-08 04:47:39 Malay Peninsula Standard Time,2023-03-08,04:47:39,1606440172836605954,"Artifizielle Intelligenz, kurz AI wird immer besser. Welche AI findet ihr besonders beeindruckend?  #chatgpt #refaceapp #ai #künstlicheintelligenz #irobot #zukunft  https://t.co/bxobL9Bj0t",de,"['chatgpt', 'refaceapp', 'ai', 'künstlicheintelligenz', 'irobot', 'zukunft']",[],"['Artifizielle', 'Intelligenz', ',', 'kurz', 'AI', 'wird', 'immer', 'besser', '.', 'Welche', 'AI', 'findet', 'ihr', 'besonders', 'beeindruckend', '?', '#chatgpt', '#refaceapp', '#ai', '#künstlicheintelligenz', '#irobot', '#zukunft', 'https://t.co/bxobL9Bj0t']","['Artificial', 'Intelligence', ',', 'short', '.AI', 'becomes', 'always', 'better', '.', 'Which one', '.AI', 'Finds', 'you', 'especially', 'impressive', '?', '#chatgpt', '#refaceapp', '#ai', '#künstlicheintelligenz', '#irobot', '#zukunft']"
1633207626384257024,1633207626384257024,2023-03-08 04:46:56 Malay Peninsula Standard Time,2023-03-08,04:46:56,50976281,"Great explanation of why John Searle famous argument still stands and why - impressive as it is - #ChatGPT (and similar misnamed ""AI"" tools) isn't intelligent at all  https://t.co/vXRsDR5t0S",en,['chatgpt'],[],"['Great', 'explanation', 'of', 'why', 'John', 'Searle', 'famous', 'argument', 'still', 'stands', 'and', 'why', '-', 'impressive', 'as', 'it', 'is', '-', '#ChatGPT', '(', 'and', 'similar', 'misnamed', '""', 'AI', '""', 'tools', ')', ""isn't"", 'intelligent', 'at', 'all', 'https://t.co/vXRsDR5t0S']","['Great', 'explanation', 'of', 'why', 'John', 'Searle', 'famous', 'argument', 'still', 'stands', 'and', 'why', '-', 'impressive', 'as', 'it', 'is', '-', '#ChatGPT', '(', 'and', 'similar', 'misnamed', '""', 'AI', '""', 'tools', ')', ""isn't"", 'intelligent', 'at', 'all', 'https://t.co/vXRsDR5t0S']"
1633207617207304192,1633207617207304192,2023-03-08 04:46:54 Malay Peninsula Standard Time,2023-03-08,04:46:54,3395740955,"#ChatGPT will change everything, but not like that... #caschat #CSEd #CEd .  https://t.co/oapjjGU3s4",en,"['chatgpt', 'caschat', 'csed', 'ced']",[],"['#ChatGPT', 'will', 'change', 'everything', ',', 'but', 'not', 'like', 'that', '...', '#caschat', '#CSEd', '#CEd', '.', 'https://t.co/oapjjGU3s4']","['#ChatGPT', 'will', 'change', 'everything', ',', 'but', 'not', 'like', 'that', '...', '#caschat', '#CSEd', '#CEd', '.', 'https://t.co/oapjjGU3s4']"
1633207507396214784,1633207507396214784,2023-03-08 04:46:27 Malay Peninsula Standard Time,2023-03-08,04:46:27,364155882,in a week  Starts trading  OpeanAI announced token ChatGPT #ChatGPT #GPTChat  #Crypto #Token #Coin #Coinshare  invest  https://t.co/ZPMXrVHy6g  https://t.co/AQ1Gq8XFCk,en,"['chatgpt', 'gptchat', 'crypto', 'token', 'coin', 'coinshare']",[],"['in', 'a', 'week', 'Starts', 'trading', 'OpeanAI', 'announced', 'token', 'ChatGPT', '#ChatGPT', '#GPTChat', '#Crypto', '#Token', '#Coin', '#Coinshare', 'invest', 'https://t.co/ZPMXrVHy6g', 'https://t.co/AQ1Gq8XFCk']","['in', 'a', 'week', 'Starts', 'trading', 'OpeanAI', 'announced', 'token', 'ChatGPT', '#ChatGPT', '#GPTChat', '#Crypto', '#Token', '#Coin', '#Coinshare', 'invest', 'https://t.co/ZPMXrVHy6g', 'https://t.co/AQ1Gq8XFCk']"
