id,conversation_id,created_at,date,time,user_id,tweet,language,hashtags,reply_to,tokenized_text,translated_tokenized_text
1635354986178818048,1635354986178818048,2023-03-14 02:59:46 Malay Peninsula Standard Time,2023-03-14,02:59:46,1625713649380896769,✅One of the first Exclusive AI Community’s to launch  ✅Helping Business Professionals 10x their productivity &amp; success   ✅Founding Membership(Limited to first 100) $10/mo for life   https://t.co/enqFCfBpqq  Official Launch March 16th #ai #gpt #chatgpt #openai  https://t.co/la8tWYjdsT,en,"['ai', 'gpt', 'chatgpt', 'openai']",[],"['✅', 'One', 'of', 'the', 'first', 'Exclusive', 'AI', 'Community', '’', 's', 'to', 'launch', '✅', 'Helping', 'Business', 'Professionals', '10x', 'their', 'productivity', '&', 'success', '✅', 'Founding', 'Membership', '(', 'Limited', 'to', 'first', '100', ')', '$', '10', '/', 'mo', 'for', 'life', 'https://t.co/enqFCfBpqq', 'Official', 'Launch', 'March', '16th', '#ai', '#gpt', '#chatgpt', '#openai', 'https://t.co/la8tWYjdsT']","['✅', 'One', 'of', 'the', 'first', 'Exclusive', 'AI', 'Community', '’', 's', 'to', 'launch', '✅', 'Helping', 'Business', 'Professionals', '10x', 'their', 'productivity', '&', 'success', '✅', 'Founding', 'Membership', '(', 'Limited', 'to', 'first', '100', ')', '$', '10', '/', 'mo', 'for', 'life', 'https://t.co/enqFCfBpqq', 'Official', 'Launch', 'March', '16th', '#ai', '#gpt', '#chatgpt', '#openai', 'https://t.co/la8tWYjdsT']"
1635354839709523968,1635354839709523968,2023-03-14 02:59:11 Malay Peninsula Standard Time,2023-03-14,02:59:11,424130974,лох  #ChatGPT #непоправославному  https://t.co/h0iL3BXxSZ,ru,"['chatgpt', 'непоправославному']",[],"['лох', '#ChatGPT', '#непоправославному', 'https://t.co/h0iL3BXxSZ']","['sucker', '#ChatGPT', '#непоправославному']"
1635354824782004225,1635079486587965440,2023-03-14 02:59:08 Malay Peninsula Standard Time,2023-03-14,02:59:08,829935315225751552,@starzqeth @SaveToNotion #Thread #ChatGPT,qme,"['thread', 'chatgpt']","[{'screen_name': 'starzqeth', 'name': 'starzq.eth⛩️', 'id': '25508067'}]","['@starzqeth', '@SaveToNotion', '#Thread', '#ChatGPT']","['@starzqeth', '@SaveToNotion', '#Thread', '#ChatGPT']"
1635354752107319298,1635354752107319296,2023-03-14 02:58:50 Malay Peninsula Standard Time,2023-03-14,02:58:50,1603440238566993921,#ChatGPT #AI #Music #DJ   https://t.co/m7Lc1GZdUm,qme,"['chatgpt', 'ai', 'music', 'dj']",[],"['#ChatGPT', '#AI', '#Music', '#DJ', 'https://t.co/m7Lc1GZdUm']","['#ChatGPT', '#AI', '#Music', '#DJ']"
1635354488805691392,1635354488805691392,2023-03-14 02:57:48 Malay Peninsula Standard Time,2023-03-14,02:57:48,248095637,おっしゃぁぁぁ、確定申告おわったーーー！ #確定申告 #ChatGPT  https://t.co/gUae6YDIzw,ja,"['確定申告', 'chatgpt']",[],"['おっしゃぁぁぁ', '、', '確定申告おわったーーー', '！', '#確定申告', '#ChatGPT', 'https://t.co/gUae6YDIzw']","['Whoa', '、', ""I've filed my tax return!"", '！', '#確定申告', '#ChatGPT']"
1635354434359394304,1635354434359394304,2023-03-14 02:57:35 Malay Peninsula Standard Time,2023-03-14,02:57:35,43945972,"""Imagine que tu es le premier Storm Trooper qu'on voit sans le film Star Wars IV. Décris les 10 dernières minutes de ta vie, en précisant ce que tu ressens."" #chatgpt #trucoftheday #starwars #stormtrooper 👇",fr,"['chatgpt', 'trucoftheday', 'starwars', 'stormtrooper']",[],"['""', 'Imagine', 'que', 'tu', 'es', 'le', 'premier', 'Storm', 'Trooper', ""qu'on"", 'voit', 'sans', 'le', 'film', 'Star', 'Wars', 'IV', '.', 'Décris', 'les', '10', 'dernières', 'minutes', 'de', 'ta', 'vie', ',', 'en', 'précisant', 'ce', 'que', 'tu', 'ressens', '.', '""', '#chatgpt', '#trucoftheday', '#starwars', '#stormtrooper', '👇']","['""', 'Imagine', 'What', 'you', 'it', 'the', 'first', 'Storm', 'Trooper', 'that we', 'sees', 'without', 'the', 'film', 'Star', 'Wars', 'IV', '.', 'Describe', 'the', 'Ten', 'Latest', 'minutes', 'of', 'he', 'life', ',', 'in', 'Specifying', 'that', 'What', 'you', 'Feel', '.', '""', '#chatgpt', '#trucoftheday', '#starwars', '#stormtrooper', '👇']"
1635354384195551234,1635354384195551232,2023-03-14 02:57:23 Malay Peninsula Standard Time,2023-03-14,02:57:23,323578181,Did You Know??  @elonmusk cofounded the company before leaving the board in 2018.  #ChatGPT #OpenAI  https://t.co/pXXDZn5Z9d,en,"['chatgpt', 'openai']",[],"['Did', 'You', 'Know', '?', '?', '@elonmusk', 'cofounded', 'the', 'company', 'before', 'leaving', 'the', 'board', 'in', '2018', '.', '#ChatGPT', '#OpenAI', 'https://t.co/pXXDZn5Z9d']","['Did', 'You', 'Know', '?', '?', '@elonmusk', 'cofounded', 'the', 'company', 'before', 'leaving', 'the', 'board', 'in', '2018', '.', '#ChatGPT', '#OpenAI', 'https://t.co/pXXDZn5Z9d']"
1635354220508631040,1635295677826875392,2023-03-14 02:56:44 Malay Peninsula Standard Time,2023-03-14,02:56:44,362264402,"@AliAbdaal Also worth mentioning #ChatGPT friendly tools to help you quickly write better YouTube captions, such as this one I built for influencers or anyone starting out:  https://t.co/l3wdkuEjGJ #PTYA",en,"['chatgpt', 'ptya']","[{'screen_name': 'AliAbdaal', 'name': 'Ali Abdaal', 'id': '30436279'}]","['@AliAbdaal', 'Also', 'worth', 'mentioning', '#ChatGPT', 'friendly', 'tools', 'to', 'help', 'you', 'quickly', 'write', 'better', 'YouTube', 'captions', ',', 'such', 'as', 'this', 'one', 'I', 'built', 'for', 'influencers', 'or', 'anyone', 'starting', 'out', ':', 'https://t.co/l3wdkuEjGJ', '#PTYA']","['@AliAbdaal', 'Also', 'worth', 'mentioning', '#ChatGPT', 'friendly', 'tools', 'to', 'help', 'you', 'quickly', 'write', 'better', 'YouTube', 'captions', ',', 'such', 'as', 'this', 'one', 'I', 'built', 'for', 'influencers', 'or', 'anyone', 'starting', 'out', ':', 'https://t.co/l3wdkuEjGJ', '#PTYA']"
1635354195762221057,1635354195762221056,2023-03-14 02:56:38 Malay Peninsula Standard Time,2023-03-14,02:56:38,631985875,"Fellow #SAP devs, remember struggling to understand what an SAP column name means, spending hours digging into the documentation, the internet and trying to make sense out of it all? Struggle no more and ask #ChatGPT, what's the meaning of MANDT or DH_DTINT2",en,"['sap', 'chatgpt']",[],"['Fellow', '#SAP', 'devs', ',', 'remember', 'struggling', 'to', 'understand', 'what', 'an', 'SAP', 'column', 'name', 'means', ',', 'spending', 'hours', 'digging', 'into', 'the', 'documentation', ',', 'the', 'internet', 'and', 'trying', 'to', 'make', 'sense', 'out', 'of', 'it', 'all', '?', 'Struggle', 'no', 'more', 'and', 'ask', '#ChatGPT', ',', ""what's"", 'the', 'meaning', 'of', 'MANDT', 'or', 'DH_DTINT', '2']","['Fellow', '#SAP', 'devs', ',', 'remember', 'struggling', 'to', 'understand', 'what', 'an', 'SAP', 'column', 'name', 'means', ',', 'spending', 'hours', 'digging', 'into', 'the', 'documentation', ',', 'the', 'internet', 'and', 'trying', 'to', 'make', 'sense', 'out', 'of', 'it', 'all', '?', 'Struggle', 'no', 'more', 'and', 'ask', '#ChatGPT', ',', ""what's"", 'the', 'meaning', 'of', 'MANDT', 'or', 'DH_DTINT', '2']"
1635354164934086656,1635354159158538240,2023-03-14 02:56:30 Malay Peninsula Standard Time,2023-03-14,02:56:30,1583091913183612934,24H客服VX：ukessay8899🍒🍒🍒 代写 代考 #论文代写 #essay代写 #ChatGPT,ja,"['论文代写', 'essay代写', 'chatgpt']",[],"['24H客服VX', '：', 'ukessay', '8899', '🍒', '🍒', '🍒', '代写', '代考', '#论文代写', '#essay代写', '#ChatGPT']","['24H customer service VX', '：', 'ukessay', 'Eight Thousand Eight Hundred Ninety Nine', '🍒', '🍒', '🍒', 'Ghostwriting', 'Substitute exam', '#论文代写', '#essay代写', '#ChatGPT']"
