id,conversation_id,created_at,date,time,user_id,tweet,language,hashtags,reply_to,tokenized_text,translated_tokenized_text
1601002038724538368,1601002038724538368,2022-12-09 07:53:25 Malay Peninsula Standard Time,2022-12-09,07:53:25,1600160604710637568,"People are excited about ChatGPT's ability to expand bullet points into well-written text, but they should be more impressed by its ability to condense lengthy text into a few key points. #ChatGPT #WritingCommunity",en,"['chatgpt', 'writingcommunity']",[],"['People', 'are', 'excited', 'about', ""ChatGPT's"", 'ability', 'to', 'expand', 'bullet', 'points', 'into', 'well-written', 'text', ',', 'but', 'they', 'should', 'be', 'more', 'impressed', 'by', 'its', 'ability', 'to', 'condense', 'lengthy', 'text', 'into', 'a', 'few', 'key', 'points', '.', '#ChatGPT', '#WritingCommunity']","['People', 'are', 'excited', 'about', ""ChatGPT's"", 'ability', 'to', 'expand', 'bullet', 'points', 'into', 'well-written', 'text', ',', 'but', 'they', 'should', 'be', 'more', 'impressed', 'by', 'its', 'ability', 'to', 'condense', 'lengthy', 'text', 'into', 'a', 'few', 'key', 'points', '.', '#ChatGPT', '#WritingCommunity']"
1601001959892619264,1601001959892619264,2022-12-09 07:53:07 Malay Peninsula Standard Time,2022-12-09,07:53:07,1636821,#ChatGPT no sabe rimar muy bien...  https://t.co/oBn2B1a86y,es,['chatgpt'],[],"['#ChatGPT', 'no', 'sabe', 'rimar', 'muy', 'bien', '...', 'https://t.co/oBn2B1a86y']","['#ChatGPT', 'No', 'Know', 'rhyme', 'very', 'Ok', '...']"
1601001915571384320,1601001915571384320,2022-12-09 07:52:56 Malay Peninsula Standard Time,2022-12-09,07:52:56,18737731,"Worried about another Christmas having to explain NFTs to your family? I asked #ChatGPT to explain NFTs to a 5-year-old to help me out…  NFTs are like special stickers that you can use to show that something is yours and no one else's. For example, if you have a picture that you",en,['chatgpt'],[],"['Worried', 'about', 'another', 'Christmas', 'having', 'to', 'explain', 'NFTs', 'to', 'your', 'family', '?', 'I', 'asked', '#ChatGPT', 'to', 'explain', 'NFTs', 'to', 'a', '5', '-', 'year-old', 'to', 'help', 'me', 'out', '…', 'NFTs', 'are', 'like', 'special', 'stickers', 'that', 'you', 'can', 'use', 'to', 'show', 'that', 'something', 'is', 'yours', 'and', 'no', 'one', ""else's"", '.', 'For', 'example', ',', 'if', 'you', 'have', 'a', 'picture', 'that', 'you']","['Worried', 'about', 'another', 'Christmas', 'having', 'to', 'explain', 'NFTs', 'to', 'your', 'family', '?', 'I', 'asked', '#ChatGPT', 'to', 'explain', 'NFTs', 'to', 'a', '5', '-', 'year-old', 'to', 'help', 'me', 'out', '…', 'NFTs', 'are', 'like', 'special', 'stickers', 'that', 'you', 'can', 'use', 'to', 'show', 'that', 'something', 'is', 'yours', 'and', 'no', 'one', ""else's"", '.', 'For', 'example', ',', 'if', 'you', 'have', 'a', 'picture', 'that', 'you']"
1601001736398770179,1601001736398770176,2022-12-09 07:52:13 Malay Peninsula Standard Time,2022-12-09,07:52:13,391542531,"Chris Bidmead, the man with the mind. He's the one who's making the Doctor shine. He's the one who's bringing the science back. And he's the one who's making sure that we're all on track.  AI Rap by #ChatGPT   @chbid",en,['chatgpt'],[],"['Chris', 'Bidmead', ',', 'the', 'man', 'with', 'the', 'mind', '.', ""He's"", 'the', 'one', ""who's"", 'making', 'the', 'Doctor', 'shine', '.', ""He's"", 'the', 'one', ""who's"", 'bringing', 'the', 'science', 'back', '.', 'And', ""he's"", 'the', 'one', ""who's"", 'making', 'sure', 'that', ""we're"", 'all', 'on', 'track', '.', 'AI', 'Rap', 'by', '#ChatGPT', '@chbid']","['Chris', 'Bidmead', ',', 'the', 'man', 'with', 'the', 'mind', '.', ""He's"", 'the', 'one', ""who's"", 'making', 'the', 'Doctor', 'shine', '.', ""He's"", 'the', 'one', ""who's"", 'bringing', 'the', 'science', 'back', '.', 'And', ""he's"", 'the', 'one', ""who's"", 'making', 'sure', 'that', ""we're"", 'all', 'on', 'track', '.', 'AI', 'Rap', 'by', '#ChatGPT', '@chbid']"
1601001718019686400,1601001718019686400,2022-12-09 07:52:09 Malay Peninsula Standard Time,2022-12-09,07:52:09,1423295130149158914,Crazy #AI discussion  #ChatGPT #AI #AGI #Web3 #AR #VR #GPT3 #GTP4  #overthereality #web3 #nft   https://t.co/U0vSKPxj1O,en,"['ai', 'chatgpt', 'ai', 'agi', 'web3', 'ar', 'vr', 'gpt3', 'gtp4', 'overthereality', 'web3', 'nft']",[],"['Crazy', '#AI', 'discussion', '#ChatGPT', '#AI', '#AGI', '#Web3', '#AR', '#VR', '#GPT3', '#GTP4', '#overthereality', '#web3', '#nft', 'https://t.co/U0vSKPxj1O']","['Crazy', '#AI', 'discussion', '#ChatGPT', '#AI', '#AGI', '#Web3', '#AR', '#VR', '#GPT3', '#GTP4', '#overthereality', '#web3', '#nft', 'https://t.co/U0vSKPxj1O']"
1601001663900549120,1601001663900549120,2022-12-09 07:51:56 Malay Peninsula Standard Time,2022-12-09,07:51:56,1266905221713866752,ChatGPT and OpenAI is the calculator of our generation #ChatGPT #OpenAI #GPT3 #AI,en,"['chatgpt', 'openai', 'gpt3', 'ai']",[],"['ChatGPT', 'and', 'OpenAI', 'is', 'the', 'calculator', 'of', 'our', 'generation', '#ChatGPT', '#OpenAI', '#GPT3', '#AI']","['ChatGPT', 'and', 'OpenAI', 'is', 'the', 'calculator', 'of', 'our', 'generation', '#ChatGPT', '#OpenAI', '#GPT3', '#AI']"
1601001661761458182,1601001661761458176,2022-12-09 07:51:55 Malay Peninsula Standard Time,2022-12-09,07:51:55,1462091161296936963,Sometimes I find it hard to express a sufficiently concrete idea in words and #chatGPT is here to help. Nicely done #OpenAI .  https://t.co/CANgsWldXY,en,"['chatgpt', 'openai']",[],"['Sometimes', 'I', 'find', 'it', 'hard', 'to', 'express', 'a', 'sufficiently', 'concrete', 'idea', 'in', 'words', 'and', '#chatGPT', 'is', 'here', 'to', 'help', '.', 'Nicely', 'done', '#OpenAI', '.', 'https://t.co/CANgsWldXY']","['Sometimes', 'I', 'find', 'it', 'hard', 'to', 'express', 'a', 'sufficiently', 'concrete', 'idea', 'in', 'words', 'and', '#chatGPT', 'is', 'here', 'to', 'help', '.', 'Nicely', 'done', '#OpenAI', '.', 'https://t.co/CANgsWldXY']"
1601001588130467841,1601001588130467840,2022-12-09 07:51:38 Malay Peninsula Standard Time,2022-12-09,07:51:38,1586367617006116868,Reading someone else's ChatGPT conversation is about as much fun as them showing you YouTube videos or 200 photos of their Euro vacation while you stand there.  #ChatGPT,en,['chatgpt'],[],"['Reading', 'someone', ""else's"", 'ChatGPT', 'conversation', 'is', 'about', 'as', 'much', 'fun', 'as', 'them', 'showing', 'you', 'YouTube', 'videos', 'or', '200', 'photos', 'of', 'their', 'Euro', 'vacation', 'while', 'you', 'stand', 'there', '.', '#ChatGPT']","['Reading', 'someone', ""else's"", 'ChatGPT', 'conversation', 'is', 'about', 'as', 'much', 'fun', 'as', 'them', 'showing', 'you', 'YouTube', 'videos', 'or', '200', 'photos', 'of', 'their', 'Euro', 'vacation', 'while', 'you', 'stand', 'there', '.', '#ChatGPT']"
1601001516487221253,1601001516487221248,2022-12-09 07:51:21 Malay Peninsula Standard Time,2022-12-09,07:51:21,1214270227510284288,"Don't freak out, but this AI is smarter than most of Fintwit #ChatGPT  https://t.co/UjgArcgIZz",en,['chatgpt'],[],"[""Don't"", 'freak', 'out', ',', 'but', 'this', 'AI', 'is', 'smarter', 'than', 'most', 'of', 'Fintwit', '#ChatGPT', 'https://t.co/UjgArcgIZz']","[""Don't"", 'freak', 'out', ',', 'but', 'this', 'AI', 'is', 'smarter', 'than', 'most', 'of', 'Fintwit', '#ChatGPT', 'https://t.co/UjgArcgIZz']"
1601001515233447938,1601001515233447936,2022-12-09 07:51:21 Malay Peninsula Standard Time,2022-12-09,07:51:21,914596957141835776,Access knowledge more efficiently by:  Using Chat GPT instead of Google search  You will save so much of your time #ChatGPT,en,['chatgpt'],[],"['Access', 'knowledge', 'more', 'efficiently', 'by', ':', 'Using', 'Chat', 'GPT', 'instead', 'of', 'Google', 'search', 'You', 'will', 'save', 'so', 'much', 'of', 'your', 'time', '#ChatGPT']","['Access', 'knowledge', 'more', 'efficiently', 'by', ':', 'Using', 'Chat', 'GPT', 'instead', 'of', 'Google', 'search', 'You', 'will', 'save', 'so', 'much', 'of', 'your', 'time', '#ChatGPT']"
