id,conversation_id,created_at,date,time,user_id,tweet,language,hashtags,reply_to,tokenized_text,translated_tokenized_text
1635783192786485248,1635783192786485248,2023-03-15 07:21:19 Malay Peninsula Standard Time,2023-03-15,07:21:19,12694362,"So, I am running @LLaMa (7B) _locally_ on my M1 Mac (32 layers NN, 4-bit quantized), without run-time dependency on any of the large players. Eat that #ChatGPT !  Thanks @ggerganov and @azeem for that democratising #AI work.  Ref.  https://t.co/o9t5eLyMSx  https://t.co/oDZp2mEEpa",en,"['chatgpt', 'ai']",[],"['So', ',', 'I', 'am', 'running', '@LLaMa', '(', '7B', ')', '_locally_', 'on', 'my', 'M1', 'Mac', '(', '32', 'layers', 'NN', ',', '4', '-', 'bit', 'quantized', ')', ',', 'without', 'run-time', 'dependency', 'on', 'any', 'of', 'the', 'large', 'players', '.', 'Eat', 'that', '#ChatGPT', '!', 'Thanks', '@ggerganov', 'and', '@azeem', 'for', 'that', 'democratising', '#AI', 'work', '.', 'Ref', '.', 'https://t.co/o9t5eLyMSx', 'https://t.co/oDZp2mEEpa']","['So', ',', 'I', 'am', 'running', '@LLaMa', '(', '7B', ')', '_locally_', 'on', 'my', 'M1', 'Mac', '(', '32', 'layers', 'NN', ',', '4', '-', 'bit', 'quantized', ')', ',', 'without', 'run-time', 'dependency', 'on', 'any', 'of', 'the', 'large', 'players', '.', 'Eat', 'that', '#ChatGPT', '!', 'Thanks', '@ggerganov', 'and', '@azeem', 'for', 'that', 'democratising', '#AI', 'work', '.', 'Ref', '.', 'https://t.co/o9t5eLyMSx', 'https://t.co/oDZp2mEEpa']"
1635783185299816452,1635783185299816448,2023-03-15 07:21:17 Malay Peninsula Standard Time,2023-03-15,07:21:17,1423704052706070536,"If #ChatGPT/3.5-turbo was like a college student who could hammer out generally correct papers with a padded word count, #gpt4 is feeling like a grad student who doesn't want to write more than they have to",en,"['chatgpt', 'gpt4']",[],"['If', '#ChatGPT', '/', '3.5-', 'turbo', 'was', 'like', 'a', 'college', 'student', 'who', 'could', 'hammer', 'out', 'generally', 'correct', 'papers', 'with', 'a', 'padded', 'word', 'count', ',', '#gpt4', 'is', 'feeling', 'like', 'a', 'grad', 'student', 'who', ""doesn't"", 'want', 'to', 'write', 'more', 'than', 'they', 'have', 'to']","['If', '#ChatGPT', '/', '3.5-', 'turbo', 'was', 'like', 'a', 'college', 'student', 'who', 'could', 'hammer', 'out', 'generally', 'correct', 'papers', 'with', 'a', 'padded', 'word', 'count', ',', '#gpt4', 'is', 'feeling', 'like', 'a', 'grad', 'student', 'who', ""doesn't"", 'want', 'to', 'write', 'more', 'than', 'they', 'have', 'to']"
1635783131205861378,1635783131205861376,2023-03-15 07:21:04 Malay Peninsula Standard Time,2023-03-15,07:21:04,1493495084737654784,#おはララ ～ これはたぶん第何とか世界のＩｆ…のストーリーなのだろう🙄  エウプロシュネ２ボスの兄妹神とは一体!?#FF14:#ChatGPT で遊ぶ。  https://t.co/RnSTG1GhG1,ja,"['おはララ', 'ff14', 'chatgpt']",[],"['#おはララ', '～', 'これはたぶん第何とか世界のＩｆ', '…', 'のストーリーなのだろう', '🙄', 'エウプロシュネ', '２ボスの兄妹神とは一体', '!', '?', '#FF14', ':', '#ChatGPT', 'で遊ぶ', '。', 'https://t.co/RnSTG1GhG1']","['#おはララ', '～', 'This is probably the second blah if of the world somehow', '…', ""I guess it's the story of"", '🙄', 'Euproshne', 'What is the brother and sister god of the two bosses?', '!', '?', '#FF14', ':', '#ChatGPT', 'Play with', '。']"
1635783094128242688,1635783094128242688,2023-03-15 07:20:55 Malay Peninsula Standard Time,2023-03-15,07:20:55,1099242757795663873,AIはあくまでもツールであって、スマホ同様に依存するものではないです… #AI #ChatGPT #みなでんちゃん  https://t.co/GchBgOJ7Cr,ja,"['ai', 'chatgpt', 'みなでんちゃん']",[],"['AIはあくまでもツールであって', '、', 'スマホ同様に依存するものではないです', '…', '#AI', '#ChatGPT', '#みなでんちゃん', 'https://t.co/GchBgOJ7Cr']","['AI is just a tool.', '、', 'It is not as dependent as a smartphone', '…', '#AI', '#ChatGPT', '#みなでんちゃん']"
1635783048766820353,1635783048766820352,2023-03-15 07:20:44 Malay Peninsula Standard Time,2023-03-15,07:20:44,1192439495485845505,"Yes, #ChatGPT and #GPT-4 are awesome. But did you know that you can apply the same idea to catalogue, search and manipulate your own data?   That’s what we do at @weaviate_io :)   Here’s an article showing you just some of the things you can do with it.  #AI",en,"['chatgpt', 'gpt', 'ai']",[],"['Yes', ',', '#ChatGPT', 'and', '#GPT-4', 'are', 'awesome', '.', 'But', 'did', 'you', 'know', 'that', 'you', 'can', 'apply', 'the', 'same', 'idea', 'to', 'catalogue', ',', 'search', 'and', 'manipulate', 'your', 'own', 'data', '?', 'That', '’', 's', 'what', 'we', 'do', 'at', '@weaviate_io', ':)', 'Here', '’', 's', 'an', 'article', 'showing', 'you', 'just', 'some', 'of', 'the', 'things', 'you', 'can', 'do', 'with', 'it', '.', '#AI']","['Yes', ',', '#ChatGPT', 'and', '#GPT-4', 'are', 'awesome', '.', 'But', 'did', 'you', 'know', 'that', 'you', 'can', 'apply', 'the', 'same', 'idea', 'to', 'catalogue', ',', 'search', 'and', 'manipulate', 'your', 'own', 'data', '?', 'That', '’', 's', 'what', 'we', 'do', 'at', '@weaviate_io', ':)', 'Here', '’', 's', 'an', 'article', 'showing', 'you', 'just', 'some', 'of', 'the', 'things', 'you', 'can', 'do', 'with', 'it', '.', '#AI']"
1635783007087874048,1635783007087874048,2023-03-15 07:20:34 Malay Peninsula Standard Time,2023-03-15,07:20:34,1634620542207574016,"Another great thread on GPT-4, the future is here.  #AI #ChatGPT",en,"['ai', 'chatgpt']",[],"['Another', 'great', 'thread', 'on', 'GPT', '-', '4', ',', 'the', 'future', 'is', 'here', '.', '#AI', '#ChatGPT']","['Another', 'great', 'thread', 'on', 'GPT', '-', '4', ',', 'the', 'future', 'is', 'here', '.', '#AI', '#ChatGPT']"
1635782895154651136,1635782895154651136,2023-03-15 07:20:08 Malay Peninsula Standard Time,2023-03-15,07:20:08,1259252646172520449,個人的にめっちゃ気になっていた質問をぶつけてみた🤣 双方のPJ様ごめんなさい🙏 #CNP #NTP #ROARS #LINEAIマカミ #マカミ #ChatGPT  https://t.co/7yzQ7nnBgQ,ja,"['cnp', 'ntp', 'roars', 'lineaiマカミ', 'マカミ', 'chatgpt']",[],"['個人的にめっちゃ気になっていた質問をぶつけてみた', '🤣', '双方のPJ様ごめんなさい', '🙏', '#CNP', '#NTP', '#ROARS', '#LINEAIマカミ', '#マカミ', '#ChatGPT', 'https://t.co/7yzQ7nnBgQ']","['I asked a question that I was personally very interested in.', '🤣', 'Sorry PJ on both sides', '🙏', '#CNP', '#NTP', '#ROARS', '#LINEAIマカミ', '#マカミ', '#ChatGPT']"
1635782804112920576,1635782804112920576,2023-03-15 07:19:46 Malay Peninsula Standard Time,2023-03-15,07:19:46,140742068,Hey #geomatics engineers and #surveyors @isk_kenya  @YSTKenya @FridaMwangi1. Is #ChatGPT a threat? A familiar problem in #Engineering #Surveying for #tunnels used to share lessons. #MidWeek #Special on #GPT3 #GPT4 &amp; implications for take-away CATs.   https://t.co/LJYl7DOwP1,en,"['geomatics', 'surveyors', 'chatgpt', 'engineering', 'surveying', 'tunnels', 'midweek', 'special', 'gpt3', 'gpt4']",[],"['Hey', '#geomatics', 'engineers', 'and', '#surveyors', '@isk_kenya', '@YSTKenya', '@FridaMwangi1', '.', 'Is', '#ChatGPT', 'a', 'threat', '?', 'A', 'familiar', 'problem', 'in', '#Engineering', '#Surveying', 'for', '#tunnels', 'used', 'to', 'share', 'lessons', '.', '#MidWeek', '#Special', 'on', '#GPT3', '#GPT4', '&', 'implications', 'for', 'take-away', 'CATs', '.', 'https://t.co/LJYl7DOwP1']","['Hey', '#geomatics', 'engineers', 'and', '#surveyors', '@isk_kenya', '@YSTKenya', '@FridaMwangi1', '.', 'Is', '#ChatGPT', 'a', 'threat', '?', 'A', 'familiar', 'problem', 'in', '#Engineering', '#Surveying', 'for', '#tunnels', 'used', 'to', 'share', 'lessons', '.', '#MidWeek', '#Special', 'on', '#GPT3', '#GPT4', '&', 'implications', 'for', 'take-away', 'CATs', '.', 'https://t.co/LJYl7DOwP1']"
1635782755123593216,1635782755123593216,2023-03-15 07:19:34 Malay Peninsula Standard Time,2023-03-15,07:19:34,633287684,"Let's be real... no chance anyone is selecting ""maybe later"" GPT-4... nice try #ChatGPT",en,['chatgpt'],[],"[""Let's"", 'be', 'real', '...', 'no', 'chance', 'anyone', 'is', 'selecting', '""', 'maybe', 'later', '""', 'GPT', '-', '4', '...', 'nice', 'try', '#ChatGPT']","[""Let's"", 'be', 'real', '...', 'no', 'chance', 'anyone', 'is', 'selecting', '""', 'maybe', 'later', '""', 'GPT', '-', '4', '...', 'nice', 'try', '#ChatGPT']"
1635782701524369410,1635782701524369408,2023-03-15 07:19:22 Malay Peninsula Standard Time,2023-03-15,07:19:22,343709723,Testing #ChatGPT #GPT4  https://t.co/xaWUjc70s4,en,"['chatgpt', 'gpt4']",[],"['Testing', '#ChatGPT', '#GPT4', 'https://t.co/xaWUjc70s4']","['Testing', '#ChatGPT', '#GPT4', 'https://t.co/xaWUjc70s4']"
