id,conversation_id,created_at,date,time,user_id,tweet,language,hashtags,reply_to,tokenized_text,translated_tokenized_text
1614045467125641216,1614045467125641216,2023-01-14 07:43:21 Malay Peninsula Standard Time,2023-01-14,07:43:21,84149427,Q&amp;A between marketing agency and #ChatGPT.   https://t.co/NdftHKBkQd  #chatbots #ai #aicopy #copywriting #marketing #ArtificialIntelligence #bcmarketing #marketingtips,en,"['chatgpt', 'chatbots', 'ai', 'aicopy', 'copywriting', 'marketing', 'artificialintelligence', 'bcmarketing', 'marketingtips']",[],"['Q', '&', 'A', 'between', 'marketing', 'agency', 'and', '#ChatGPT', '.', 'https://t.co/NdftHKBkQd', '#chatbots', '#ai', '#aicopy', '#copywriting', '#marketing', '#ArtificialIntelligence', '#bcmarketing', '#marketingtips']","['Q', '&', 'A', 'between', 'marketing', 'agency', 'and', '#ChatGPT', '.', 'https://t.co/NdftHKBkQd', '#chatbots', '#ai', '#aicopy', '#copywriting', '#marketing', '#ArtificialIntelligence', '#bcmarketing', '#marketingtips']"
1614045414516469760,1614045414516469760,2023-01-14 07:43:08 Malay Peninsula Standard Time,2023-01-14,07:43:08,87026417,"""Roberta-base-openai-detector"" is a game changer for detecting AI-generated text, especially from #GPT and #chatGPT.   It can accurately identify the % of text generated by these tools. By the way, this tweet was.   #AI #Tech #Innovation  Check it out:  https://t.co/xKff4rFOw6",en,"['gpt', 'chatgpt', 'ai', 'tech', 'innovation']",[],"['""', 'Roberta-base-openai-detector', '""', 'is', 'a', 'game', 'changer', 'for', 'detecting', 'AI-generated', 'text', ',', 'especially', 'from', '#GPT', 'and', '#chatGPT', '.', 'It', 'can', 'accurately', 'identify', 'the', '%', 'of', 'text', 'generated', 'by', 'these', 'tools', '.', 'By', 'the', 'way', ',', 'this', 'tweet', 'was', '.', '#AI', '#Tech', '#Innovation', 'Check', 'it', 'out', ':', 'https://t.co/xKff4rFOw6']","['""', 'Roberta-base-openai-detector', '""', 'is', 'a', 'game', 'changer', 'for', 'detecting', 'AI-generated', 'text', ',', 'especially', 'from', '#GPT', 'and', '#chatGPT', '.', 'It', 'can', 'accurately', 'identify', 'the', '%', 'of', 'text', 'generated', 'by', 'these', 'tools', '.', 'By', 'the', 'way', ',', 'this', 'tweet', 'was', '.', '#AI', '#Tech', '#Innovation', 'Check', 'it', 'out', ':', 'https://t.co/xKff4rFOw6']"
1614045022004944897,1614045022004944896,2023-01-14 07:41:35 Malay Peninsula Standard Time,2023-01-14,07:41:35,1521282771246845952,"#ChatGPT is great but not that great. No, it can not code a complex application. No, it can not write an error free article of substance.  It's a wonderful tool to assist,  on its own...all I can say is.  If you're worried it will take your job, you must not be very good at it.",en,['chatgpt'],[],"['#ChatGPT', 'is', 'great', 'but', 'not', 'that', 'great', '.', 'No', ',', 'it', 'can', 'not', 'code', 'a', 'complex', 'application', '.', 'No', ',', 'it', 'can', 'not', 'write', 'an', 'error', 'free', 'article', 'of', 'substance', '.', ""It's"", 'a', 'wonderful', 'tool', 'to', 'assist', ',', 'on', 'its', 'own', '...', 'all', 'I', 'can', 'say', 'is', '.', 'If', ""you're"", 'worried', 'it', 'will', 'take', 'your', 'job', ',', 'you', 'must', 'not', 'be', 'very', 'good', 'at', 'it', '.']","['#ChatGPT', 'is', 'great', 'but', 'not', 'that', 'great', '.', 'No', ',', 'it', 'can', 'not', 'code', 'a', 'complex', 'application', '.', 'No', ',', 'it', 'can', 'not', 'write', 'an', 'error', 'free', 'article', 'of', 'substance', '.', ""It's"", 'a', 'wonderful', 'tool', 'to', 'assist', ',', 'on', 'its', 'own', '...', 'all', 'I', 'can', 'say', 'is', '.', 'If', ""you're"", 'worried', 'it', 'will', 'take', 'your', 'job', ',', 'you', 'must', 'not', 'be', 'very', 'good', 'at', 'it', '.']"
1614044936525217792,1614044936525217792,2023-01-14 07:41:15 Malay Peninsula Standard Time,2023-01-14,07:41:15,124647665,We'd like to take a moment to appreciate the beautiful poetry that #chatgpt wrote about HealthLevel.  😀😍😎 Learn more about HealthLevel:  https://t.co/ZAbyXlVXE6 #aicontent #ai #poetry #analytics #radiology #poem  https://t.co/QN7YNWNIjI,en,"['chatgpt', 'aicontent', 'ai', 'poetry', 'analytics', 'radiology', 'poem']",[],"[""We'd"", 'like', 'to', 'take', 'a', 'moment', 'to', 'appreciate', 'the', 'beautiful', 'poetry', 'that', '#chatgpt', 'wrote', 'about', 'HealthLevel', '.', '😀', '😍', '😎', 'Learn', 'more', 'about', 'HealthLevel', ':', 'https://t.co/ZAbyXlVXE6', '#aicontent', '#ai', '#poetry', '#analytics', '#radiology', '#poem', 'https://t.co/QN7YNWNIjI']","[""We'd"", 'like', 'to', 'take', 'a', 'moment', 'to', 'appreciate', 'the', 'beautiful', 'poetry', 'that', '#chatgpt', 'wrote', 'about', 'HealthLevel', '.', '😀', '😍', '😎', 'Learn', 'more', 'about', 'HealthLevel', ':', 'https://t.co/ZAbyXlVXE6', '#aicontent', '#ai', '#poetry', '#analytics', '#radiology', '#poem', 'https://t.co/QN7YNWNIjI']"
1614044755423383552,1614044755423383552,2023-01-14 07:40:31 Malay Peninsula Standard Time,2023-01-14,07:40:31,276201407,Watch this $jar the #chatgpt of #microsoft. Very very small MC but could be worth billions….. #ai #fet  https://t.co/ZDNNlIKlXE,en,"['chatgpt', 'microsoft', 'ai', 'fet']",[],"['Watch', 'this', '$', 'jar', 'the', '#chatgpt', 'of', '#microsoft', '.', 'Very', 'very', 'small', 'MC', 'but', 'could', 'be', 'worth', 'billions', '…', '..', '#ai', '#fet', 'https://t.co/ZDNNlIKlXE']","['Watch', 'this', '$', 'jar', 'the', '#chatgpt', 'of', '#microsoft', '.', 'Very', 'very', 'small', 'MC', 'but', 'could', 'be', 'worth', 'billions', '…', '..', '#ai', '#fet', 'https://t.co/ZDNNlIKlXE']"
1614044664746631168,1614044664746631168,2023-01-14 07:40:10 Malay Peninsula Standard Time,2023-01-14,07:40:10,292061579,Does anyone know the exchange rate of regular human words to #chatGPT or #AI words? Important..,en,"['chatgpt', 'ai']",[],"['Does', 'anyone', 'know', 'the', 'exchange', 'rate', 'of', 'regular', 'human', 'words', 'to', '#chatGPT', 'or', '#AI', 'words', '?', 'Important', '..']","['Does', 'anyone', 'know', 'the', 'exchange', 'rate', 'of', 'regular', 'human', 'words', 'to', '#chatGPT', 'or', '#AI', 'words', '?', 'Important', '..']"
1614044605112291329,1614044605112291328,2023-01-14 07:39:56 Malay Peninsula Standard Time,2023-01-14,07:39:56,1559544901993390080,#chatgpt is going to change the world. It can be as immediately useful as your creativity leverages it to be.   #OpenAI #OpenAIChatGPT #ElonMusk #paypalmafia #thiel #creativity,en,"['chatgpt', 'openai', 'openaichatgpt', 'elonmusk', 'paypalmafia', 'thiel', 'creativity']",[],"['#chatgpt', 'is', 'going', 'to', 'change', 'the', 'world', '.', 'It', 'can', 'be', 'as', 'immediately', 'useful', 'as', 'your', 'creativity', 'leverages', 'it', 'to', 'be', '.', '#OpenAI', '#OpenAIChatGPT', '#ElonMusk', '#paypalmafia', '#thiel', '#creativity']","['#chatgpt', 'is', 'going', 'to', 'change', 'the', 'world', '.', 'It', 'can', 'be', 'as', 'immediately', 'useful', 'as', 'your', 'creativity', 'leverages', 'it', 'to', 'be', '.', '#OpenAI', '#OpenAIChatGPT', '#ElonMusk', '#paypalmafia', '#thiel', '#creativity']"
1614044574590058497,1614044574590058496,2023-01-14 07:39:48 Malay Peninsula Standard Time,2023-01-14,07:39:48,40445678,wonderful week in Miami. learning for the now and future. #chatgpt #omniverse  https://t.co/x7sg4qkcJH  https://t.co/YkqJrHaqcd,en,"['chatgpt', 'omniverse']",[],"['wonderful', 'week', 'in', 'Miami', '.', 'learning', 'for', 'the', 'now', 'and', 'future', '.', '#chatgpt', '#omniverse', 'https://t.co/x7sg4qkcJH', 'https://t.co/YkqJrHaqcd']","['wonderful', 'week', 'in', 'Miami', '.', 'learning', 'for', 'the', 'now', 'and', 'future', '.', '#chatgpt', '#omniverse', 'https://t.co/x7sg4qkcJH', 'https://t.co/YkqJrHaqcd']"
1614044181776801796,1613969923285344256,2023-01-14 07:38:15 Malay Peninsula Standard Time,2023-01-14,07:38:15,39523652,@thatroblennon @saveToNotion #Thread #AI #chatgpt,qme,"['thread', 'ai', 'chatgpt']","[{'screen_name': 'thatroblennon', 'name': 'Rob Lennon 🗯 | AI Whisperer', 'id': '1524901467689078789'}]","['@thatroblennon', '@saveToNotion', '#Thread', '#AI', '#chatgpt']","['@thatroblennon', '@saveToNotion', '#Thread', '#AI', '#chatgpt']"
1614043252629590016,1614043252629590016,2023-01-14 07:34:33 Malay Peninsula Standard Time,2023-01-14,07:34:33,4984181,The Expanding Dark Forest and Generative AI  https://t.co/70cmEk32ST #ChatGpt,en,['chatgpt'],[],"['The', 'Expanding', 'Dark', 'Forest', 'and', 'Generative', 'AI', 'https://t.co/70cmEk32ST', '#ChatGpt']","['The', 'Expanding', 'Dark', 'Forest', 'and', 'Generative', 'AI', 'https://t.co/70cmEk32ST', '#ChatGpt']"
