id,conversation_id,created_at,date,time,user_id,tweet,language,hashtags,reply_to,tokenized_text,translated_tokenized_text
1635787697284583424,1635787697284583424,2023-03-15 07:39:13 Malay Peninsula Standard Time,2023-03-15,07:39:13,973317242,#ChatGPT + @Cloudflare = Load Balancing proxy for @n8n_io web hooks with failover #buildinginpublic,en,"['chatgpt', 'buildinginpublic']",[],"['#ChatGPT', '+', '@Cloudflare', '=', 'Load', 'Balancing', 'proxy', 'for', '@n8n_io', 'web', 'hooks', 'with', 'failover', '#buildinginpublic']","['#ChatGPT', '+', '@Cloudflare', '=', 'Load', 'Balancing', 'proxy', 'for', '@n8n_io', 'web', 'hooks', 'with', 'failover', '#buildinginpublic']"
1635787658487271424,1635787658487271424,2023-03-15 07:39:03 Malay Peninsula Standard Time,2023-03-15,07:39:03,1611534371479252993,転売問題について「ですわ口調の高飛車なお嬢様」と「関西弁のおっちゃん」と「ツンデレで生意気な妹」と「頭の悪いモヒカンの男」「弁護士」「経済学者」「厄介オタク」の掛け合いで教えて（TAKE2） #チャットGPT　#ChatGPT　#転売  めっちゃためになる議論！！！  https://t.co/Az89zsQrBG,ja,"['チャットgpt', 'chatgpt', '転売']",[],"['転売問題について', '「', 'ですわ口調の高飛車なお嬢様', '」', 'と', '「', '関西弁のおっちゃん', '」', 'と', '「', 'ツンデレで生意気な妹', '」', 'と', '「', '頭の悪いモヒカンの男', '」', '「', '弁護士', '」', '「', '経済学者', '」', '「', '厄介オタク', '」', 'の掛け合いで教えて', '（', 'TAKE', '2', '）', '#チャットGPT', '#ChatGPT', '#転売', 'めっちゃためになる議論', '！', '！', '！', 'https://t.co/Az89zsQrBG']","['About resale issues', '「', 'A high-flying young lady with a good tone', '」', 'and', '「', 'Kansai dialect ota-chan', '」', 'and', '「', 'Tsundere and cheeky sister', '」', 'and', '「', 'Brainless Mohawk Man', '」', '「', 'attorney', '」', '「', 'economist', '」', '「', 'Nasty Geek', '」', 'Tell me by multiplying', '（', 'TAKE', 'Two', '）', '#チャットGPT', '#ChatGPT', '#転売', 'A very informative discussion', '！', '！', '！']"
1635787521996226562,1635787521996226560,2023-03-15 07:38:31 Malay Peninsula Standard Time,2023-03-15,07:38:31,1424944015368024070,AI暴走しちゃった★ #ChatGPT  https://t.co/47yGzEQ2pm,ja,['chatgpt'],[],"['AI暴走しちゃった', '★', '#ChatGPT', 'https://t.co/47yGzEQ2pm']","['AI has gone out of control', '★', '#ChatGPT']"
1635787426202304513,1635129815022858240,2023-03-15 07:38:08 Malay Peninsula Standard Time,2023-03-15,07:38:08,3080548816,"@DrFarazHarsini Agree, and I hope #GTP4 creators listen to  #ChatGPT &amp; to undisputed scientifical evidence &amp; change the  promotional images on their website ASAP  https://t.co/EomUy0xMjR",en,"['gtp4', 'chatgpt']","[{'screen_name': 'DrFarazHarsini', 'name': 'Dr. Faraz Harsini', 'id': '4310250492'}]","['@DrFarazHarsini', 'Agree', ',', 'and', 'I', 'hope', '#GTP4', 'creators', 'listen', 'to', '#ChatGPT', '&', 'to', 'undisputed', 'scientifical', 'evidence', '&', 'change', 'the', 'promotional', 'images', 'on', 'their', 'website', 'ASAP', 'https://t.co/EomUy0xMjR']","['@DrFarazHarsini', 'Agree', ',', 'and', 'I', 'hope', '#GTP4', 'creators', 'listen', 'to', '#ChatGPT', '&', 'to', 'undisputed', 'scientifical', 'evidence', '&', 'change', 'the', 'promotional', 'images', 'on', 'their', 'website', 'ASAP', 'https://t.co/EomUy0xMjR']"
1635787418254147584,1635787418254147584,2023-03-15 07:38:06 Malay Peninsula Standard Time,2023-03-15,07:38:06,250521131,attempts to depict the #dance in other dimensions according to the mathematician #ChatGPT #midjourneyV4  https://t.co/PzwpBXRPM0,en,"['dance', 'chatgpt', 'midjourneyv4']",[],"['attempts', 'to', 'depict', 'the', '#dance', 'in', 'other', 'dimensions', 'according', 'to', 'the', 'mathematician', '#ChatGPT', '#midjourneyV4', 'https://t.co/PzwpBXRPM0']","['attempts', 'to', 'depict', 'the', '#dance', 'in', 'other', 'dimensions', 'according', 'to', 'the', 'mathematician', '#ChatGPT', '#midjourneyV4', 'https://t.co/PzwpBXRPM0']"
1635787339787034627,1635787339787034624,2023-03-15 07:37:47 Malay Peninsula Standard Time,2023-03-15,07:37:47,1482429550332100608,"🎁 O #blockchain folks. I know you can ignore #holochain so easily as #holo refuses to spend 1$ of marketing towards us all simple mortals. 🤷‍♂️ BUT truth be told. 🙋 Hey #ChatGPT, tell us. WHO GRADES BEST? A #rustlang #crypto dev knows... ☎️  https://t.co/1nwA2PiOzA",en,"['blockchain', 'holochain', 'holo', 'chatgpt', 'rustlang', 'crypto']",[],"['🎁', 'O', '#blockchain', 'folks', '.', 'I', 'know', 'you', 'can', 'ignore', '#holochain', 'so', 'easily', 'as', '#holo', 'refuses', 'to', 'spend', '1', '$', 'of', 'marketing', 'towards', 'us', 'all', 'simple', 'mortals', '.', '🤷\u200d♂', '️', 'BUT', 'truth', 'be', 'told', '.', '🙋', 'Hey', '#ChatGPT', ',', 'tell', 'us', '.', 'WHO', 'GRADES', 'BEST', '?', 'A', '#rustlang', '#crypto', 'dev', 'knows', '...', '☎', '️', 'https://t.co/1nwA2PiOzA']","['🎁', 'O', '#blockchain', 'folks', '.', 'I', 'know', 'you', 'can', 'ignore', '#holochain', 'so', 'easily', 'as', '#holo', 'refuses', 'to', 'spend', '1', '$', 'of', 'marketing', 'towards', 'us', 'all', 'simple', 'mortals', '.', '🤷\u200d♂', '️', 'BUT', 'truth', 'be', 'told', '.', '🙋', 'Hey', '#ChatGPT', ',', 'tell', 'us', '.', 'WHO', 'GRADES', 'BEST', '?', 'A', '#rustlang', '#crypto', 'dev', 'knows', '...', '☎', '️', 'https://t.co/1nwA2PiOzA']"
1635787335483924481,1635787335483924480,2023-03-15 07:37:46 Malay Peninsula Standard Time,2023-03-15,07:37:46,7283402,GPT-4...!  https://t.co/QtAvE23HZW #ChatGPT #gpt4 #AI,und,"['chatgpt', 'gpt4', 'ai']",[],"['GPT', '-', '4', '...', '!', 'https://t.co/QtAvE23HZW', '#ChatGPT', '#gpt4', '#AI']","['GPT', '-', 'Four', '...', '!', '#ChatGPT', '#gpt4', '#AI']"
1635787284011204608,1635787284011204608,2023-03-15 07:37:34 Malay Peninsula Standard Time,2023-03-15,07:37:34,2493088758,"To love is not to look at one another, but to look together in the same direction. #chatgpt #BTC",en,"['chatgpt', 'btc']",[],"['To', 'love', 'is', 'not', 'to', 'look', 'at', 'one', 'another', ',', 'but', 'to', 'look', 'together', 'in', 'the', 'same', 'direction', '.', '#chatgpt', '#BTC']","['To', 'love', 'is', 'not', 'to', 'look', 'at', 'one', 'another', ',', 'but', 'to', 'look', 'together', 'in', 'the', 'same', 'direction', '.', '#chatgpt', '#BTC']"
1635787251614380032,1635787251614380032,2023-03-15 07:37:26 Malay Peninsula Standard Time,2023-03-15,07:37:26,1242119102505930752,#ChatGPT alternate history  https://t.co/JM24ECvUuI,en,['chatgpt'],[],"['#ChatGPT', 'alternate', 'history', 'https://t.co/JM24ECvUuI']","['#ChatGPT', 'alternate', 'history', 'https://t.co/JM24ECvUuI']"
1635787251128107008,1635787251128107008,2023-03-15 07:37:26 Malay Peninsula Standard Time,2023-03-15,07:37:26,1403619858399391747,＞「人々は（憶測を膨らませすぎて）がっかりしたいみたいだし、きっときっとそうなるだろう」「誇大広告だというのはまさにそうで、われわれは実際の汎用人工知能（AGI）が存在しないにもかかわらず、それを発表することが期待されているような状況だ」  #ChatGPT #GPT-4  https://t.co/4jLf6KucTa,ja,"['chatgpt', 'gpt']",[],"['＞', '「', '人々は', '（', '憶測を膨らませすぎて', '）', 'がっかりしたいみたいだし', '、', 'きっときっとそうなるだろう', '」', '「', '誇大広告だというのはまさにそうで', '、', 'われわれは実際の汎用人工知能', '（', 'AGI', '）', 'が存在しないにもかかわらず', '、', 'それを発表することが期待されているような状況だ', '」', '#ChatGPT', '#GPT-4', 'https://t.co/4jLf6KucTa']","['＞', '「', 'People', '（', 'Too much speculation', '）', 'I want to be disappointed.', '、', ""I'm sure it will be"", '」', '「', ""That's exactly what hype is all about."", '、', 'We are actually AGI', '（', 'ACTED', '）', 'Even though it does not exist', '、', ""It's such a situation that they are expected to announce it."", '」', '#ChatGPT', '#GPT-4']"
