,id,conversation_id,created_at,date,time,user_id,tweet,language,hashtags,reply_to,translated_text,tokenized_text
0,1633239453509783552,1633239453509783552,2023-03-08 06:53:24 Malay Peninsula Standard Time,2023-03-08,06:53:24,2994066098,#ChatGPT #aiチャットくん #ドラえもん  https://t.co/YNRShkRmjU,qme,"['chatgpt', 'aiチャットくん', 'ドラえもん']",[],#ChatGPT #aiチャットくん #ドラえもん https://t.co/YNRShkRmjU,"['#ChatGPT', '#aiチャットくん', '#ドラえもん', 'https://t.co/YNRShkRmjU']"
1,1633239332772536322,1633239332772536320,2023-03-08 06:52:55 Malay Peninsula Standard Time,2023-03-08,06:52:55,1529076301126066177,The worlds deepest underground post box is in Susami Japan and is 10 metres underground!  #ChatGPT,en,['chatgpt'],[],The worlds deepest underground post box is in Susami Japan and is 10 metres underground!  #ChatGPT,"['The', 'worlds', 'deepest', 'underground', 'post', 'box', 'is', 'in', 'Susami', 'Japan', 'and', 'is', '10', 'metres', 'underground', '!', '#ChatGPT']"
2,1633239309258981378,1633239309258981376,2023-03-08 06:52:50 Malay Peninsula Standard Time,2023-03-08,06:52:50,18310035,"Hey #ChatGPT fam, does anyone know of a chatbot solution that can extract certain info from chat messages, like variables to be used in a CRM contact's properties? #AI #chatbot #CRM #integration #automation",en,"['chatgpt', 'ai', 'chatbot', 'crm', 'integration', 'automation']",[],"Hey #ChatGPT fam, does anyone know of a chatbot solution that can extract certain info from chat messages, like variables to be used in a CRM contact's properties? #AI #chatbot #CRM #integration #automation","['Hey', '#ChatGPT', 'fam', ',', 'does', 'anyone', 'know', 'of', 'a', 'chatbot', 'solution', 'that', 'can', 'extract', 'certain', 'info', 'from', 'chat', 'messages', ',', 'like', 'variables', 'to', 'be', 'used', 'in', 'a', 'CRM', ""contact's"", 'properties', '?', '#AI', '#chatbot', '#CRM', '#integration', '#automation']"
3,1633239287155048448,1633239287155048448,2023-03-08 06:52:44 Malay Peninsula Standard Time,2023-03-08,06:52:44,1027663936995434496,"Sans vouloir prendre sa defense (bordel elle doit dormir!!), ce n'est pas encore demain la veille qur #ChatGPT (mdr ce nom) va faire des procedure de departs sur des rames de 12 voitures 😎",fr,['chatgpt'],[],"Without wanting to take her defense (brothel she must sleep!!), it is not yet tomorrow the day before that #ChatGPT (mdr this name) will make procedures of departures on trains of 12 cars 😎","['Without', 'wanting', 'to', 'take', 'her', 'defense', '(', 'brothel', 'she', 'must', 'sleep', '!', '!', ')', ',', 'it', 'is', 'not', 'yet', 'tomorrow', 'the', 'day', 'before', 'that', '#ChatGPT', '(', 'mdr', 'this', 'name', ')', 'will', 'make', 'procedures', 'of', 'departures', 'on', 'trains', 'of', '12', 'cars', '😎']"
4,1633239086583676929,1633239086583676928,2023-03-08 06:51:57 Malay Peninsula Standard Time,2023-03-08,06:51:57,1429013275920896005,"GPTVoicer Review ⚠️ With My $33,000 Exclusive Bonus Bundle - (App By Eric Holmlund)   https://t.co/R6CgCgvR0V  #gptvoicerreview #gptvoicerhonestreview #gptvoicerpreview #gptvoicerdiscount #gptvoicerbonus #gptvoiceroto #gptvoicerreviewandbonus #howdoesgptvoicerwork #chatgpt",en,"['gptvoicerreview', 'gptvoicerhonestreview', 'gptvoicerpreview', 'gptvoicerdiscount', 'gptvoicerbonus', 'gptvoiceroto', 'gptvoicerreviewandbonus', 'howdoesgptvoicerwork', 'chatgpt']",[],"GPTVoicer Review ⚠️ With My $33,000 Exclusive Bonus Bundle - (App By Eric Holmlund)   https://t.co/R6CgCgvR0V  #gptvoicerreview #gptvoicerhonestreview #gptvoicerpreview #gptvoicerdiscount #gptvoicerbonus #gptvoiceroto #gptvoicerreviewandbonus #howdoesgptvoicerwork #chatgpt","['GPTVoicer', 'Review', '⚠', '️', 'With', 'My', '$', '33,000', 'Exclusive', 'Bonus', 'Bundle', '-', '(', 'App', 'By', 'Eric', 'Holmlund', ')', 'https://t.co/R6CgCgvR0V', '#gptvoicerreview', '#gptvoicerhonestreview', '#gptvoicerpreview', '#gptvoicerdiscount', '#gptvoicerbonus', '#gptvoiceroto', '#gptvoicerreviewandbonus', '#howdoesgptvoicerwork', '#chatgpt']"
5,1633238943838633984,1633238943838633984,2023-03-08 06:51:22 Malay Peninsula Standard Time,2023-03-08,06:51:22,1612508526030589952,@OpenAI  #chatgpt tell me you're a subverting degenerate POS without telling me you're a subverting degenerate POS  https://t.co/D4Jtv69aO2,en,['chatgpt'],[],@OpenAI  #chatgpt tell me you're a subverting degenerate POS without telling me you're a subverting degenerate POS  https://t.co/D4Jtv69aO2,"['#chatgpt', 'tell', 'me', ""you're"", 'a', 'subverting', 'degenerate', 'POS', 'without', 'telling', 'me', ""you're"", 'a', 'subverting', 'degenerate', 'POS', 'https://t.co/D4Jtv69aO2']"
6,1633238934749851648,1633238934749851648,2023-03-08 06:51:20 Malay Peninsula Standard Time,2023-03-08,06:51:20,44135681,こういうchatgpt活用の業界特化型が、これから100以上出てくるぞ〜！ #ChatGPT,ja,['chatgpt'],[],There will be more than 100 industry-specific types that utilize CHATGPT in the future! #ChatGPT,"['There', 'will', 'be', 'more', 'than', '100', 'industry-specific', 'types', 'that', 'utilize', 'CHATGPT', 'in', 'the', 'future', '!', '#ChatGPT']"
7,1633238928802332673,1633238928802332672,2023-03-08 06:51:19 Malay Peninsula Standard Time,2023-03-08,06:51:19,1268955093392637954,#SWAG: Plato would fear any sense left in that kind of culture would quickly devolve to an unprecedented level of #imbecility?  #amiright #chatgpt  #idiocracy Terry Crews  @David M. president  Thoughts?  https://t.co/cHj6VEPZbj,en,"['swag', 'imbecility', 'amiright', 'chatgpt', 'idiocracy']",[],#SWAG: Plato would fear any sense left in that kind of culture would quickly devolve to an unprecedented level of #imbecility?  #amiright #chatgpt  #idiocracy Terry Crews  @David M. president  Thoughts?  https://t.co/cHj6VEPZbj,"['#SWAG', ':', 'Plato', 'would', 'fear', 'any', 'sense', 'left', 'in', 'that', 'kind', 'of', 'culture', 'would', 'quickly', 'devolve', 'to', 'an', 'unprecedented', 'level', 'of', '#imbecility', '?', '#amiright', '#chatgpt', '#idiocracy', 'Terry', 'Crews', 'M', '.', 'president', 'Thoughts', '?', 'https://t.co/cHj6VEPZbj']"
8,1633238894966722562,1633238894966722560,2023-03-08 06:51:11 Malay Peninsula Standard Time,2023-03-08,06:51:11,180977802,"#ChatGPT est con comme une huitre, aussi accessoirement.",fr,['chatgpt'],[],"#ChatGPT is stupid like an oyster, also incidentally.","['#ChatGPT', 'is', 'stupid', 'like', 'an', 'oyster', ',', 'also', 'incidentally', '.']"
9,1633238785054978048,1633238785054978048,2023-03-08 06:50:45 Malay Peninsula Standard Time,2023-03-08,06:50:45,854485232,Le même gugusse qui trouvait le vaccin Pfizer hyper-efficace est ébloui par #ChatGPT.,fr,['chatgpt'],[],The same gugusse who found the Pfizer vaccine hyper-effective is dazzled by #ChatGPT.,"['The', 'same', 'gugusse', 'who', 'found', 'the', 'Pfizer', 'vaccine', 'hyper-effective', 'is', 'dazzled', 'by', '#ChatGPT', '.']"
