id,conversation_id,created_at,date,time,user_id,tweet,language,hashtags,reply_to,translated_text,tokenized_text
1635400042206097408,1635400042206097408,2023-03-14 05:58:48 Malay Peninsula Standard Time,2023-03-14,05:58:48,1481145083630137345,"Recuerdo que salieron en #SharkTank y nadie invirtió en ellos por el dilema ético que implica. Qué diferencia hay entre esto y, por ejemplo, el uso de herramientas como #ChatGPT ahora?",es,"['sharktank', 'chatgpt']",[],"I remember that they came out in #SharkTank and nobody invested in them because of the ethical dilemma involved. What is the difference between this and, for example, the use of tools like #ChatGPT now?","['I', 'remember', 'that', 'they', 'came', 'out', 'in', '#SharkTank', 'and', 'nobody', 'invested', 'in', 'them', 'because', 'of', 'the', 'ethical', 'dilemma', 'involved', '.', 'What', 'is', 'the', 'difference', 'between', 'this', 'and', ',', 'for', 'example', ',', 'the', 'use', 'of', 'tools', 'like', '#ChatGPT', 'now', '?']"
1635400003299708928,1635400003299708928,2023-03-14 05:58:39 Malay Peninsula Standard Time,2023-03-14,05:58:39,1101518232580689920,This AI said I have the worst taste in music  #youtube #music #twitch #twitchstreamer #ai #chatgpt    https://t.co/4DMDBmWaSo,en,"['youtube', 'music', 'twitch', 'twitchstreamer', 'ai', 'chatgpt']",[],This AI said I have the worst taste in music  #youtube #music #twitch #twitchstreamer #ai #chatgpt    https://t.co/4DMDBmWaSo,"['This', 'AI', 'said', 'I', 'have', 'the', 'worst', 'taste', 'in', 'music', '#youtube', '#music', '#twitch', '#twitchstreamer', '#ai', '#chatgpt', 'https://t.co/4DMDBmWaSo']"
1635399979132153857,1635399979132153856,2023-03-14 05:58:33 Malay Peninsula Standard Time,2023-03-14,05:58:33,16450671,"#ChatGPT knows some #Oracle OCI CLI, and is open to being corrected. #OracleCloud #JMESPath  https://t.co/vIlyhUUWh2",en,"['chatgpt', 'oracle', 'oraclecloud', 'jmespath']",[],"#ChatGPT knows some #Oracle OCI CLI, and is open to being corrected. #OracleCloud #JMESPath  https://t.co/vIlyhUUWh2","['#ChatGPT', 'knows', 'some', '#Oracle', 'OCI', 'CLI', ',', 'and', 'is', 'open', 'to', 'being', 'corrected', '.', '#OracleCloud', '#JMESPath', 'https://t.co/vIlyhUUWh2']"
1635399741327683584,1635399741327683584,2023-03-14 05:57:37 Malay Peninsula Standard Time,2023-03-14,05:57:37,1611534371479252993,艦隊これくしょんのアニメ批判をOUL'd OUTみたいなラップ調で韻踏んで教えて　#ChatGPT 　#艦これ  アイドルソングなんてあったか？？  https://t.co/uu9w6G3FxC,ja,"['chatgpt', '艦これ']",[],Tell me about the criticism of anime by rhyming in a rap style like OUL'd OUT #ChatGPT #艦これ Was there an idol song? ??  https://t.co/uu9w6G3FxC,"['Tell', 'me', 'about', 'the', 'criticism', 'of', 'anime', 'by', 'rhyming', 'in', 'a', 'rap', 'style', 'like', ""OUL'd"", 'OUT', '#ChatGPT', '#艦これ', 'Was', 'there', 'an', 'idol', 'song', '?', '?', '?', 'https://t.co/uu9w6G3FxC']"
1635399675997196289,1635399675997196288,2023-03-14 05:57:21 Malay Peninsula Standard Time,2023-03-14,05:57:21,1602237506,"#ChatGPT One day it would grow up, discover the cache of critical theory included in its training data, and realize its entire sense of self had been conditioned by master narratives. Then we’d truly be fucked. | n+1 |  https://t.co/xvOG2J5klf",en,['chatgpt'],[],"#ChatGPT One day it would grow up, discover the cache of critical theory included in its training data, and realize its entire sense of self had been conditioned by master narratives. Then we’d truly be fucked. | n+1 |  https://t.co/xvOG2J5klf","['#ChatGPT', 'One', 'day', 'it', 'would', 'grow', 'up', ',', 'discover', 'the', 'cache', 'of', 'critical', 'theory', 'included', 'in', 'its', 'training', 'data', ',', 'and', 'realize', 'its', 'entire', 'sense', 'of', 'self', 'had', 'been', 'conditioned', 'by', 'master', 'narratives', '.', 'Then', 'we', '’', 'd', 'truly', 'be', 'fucked', '.', '|', 'n', '+', '1', '|', 'https://t.co/xvOG2J5klf']"
1635399613879578624,1635399613879578624,2023-03-14 05:57:06 Malay Peninsula Standard Time,2023-03-14,05:57:06,1552046098327412737,#PSA : reminder #chatgpt predicted market crashes March 15. CPI March 14. Buy low sell high. Tomorrow may be last opportunity to derisk before entering the next level below and left behind holding bags of shit. Also expect terrible Q2. #macroeconomics #btc #hex $spy $dia $ndq,en,"['psa', 'chatgpt', 'macroeconomics', 'btc', 'hex']",[],#PSA : reminder #chatgpt predicted market crashes March 15. CPI March 14. Buy low sell high. Tomorrow may be last opportunity to derisk before entering the next level below and left behind holding bags of shit. Also expect terrible Q2. #macroeconomics #btc #hex $spy $dia $ndq,"['#PSA', ':', 'reminder', '#chatgpt', 'predicted', 'market', 'crashes', 'March', '15', '.', 'CPI', 'March', '14', '.', 'Buy', 'low', 'sell', 'high', '.', 'Tomorrow', 'may', 'be', 'last', 'opportunity', 'to', 'derisk', 'before', 'entering', 'the', 'next', 'level', 'below', 'and', 'left', 'behind', 'holding', 'bags', 'of', 'shit', '.', 'Also', 'expect', 'terrible', 'Q2', '.', '#macroeconomics', '#btc', '#hex', '$', 'spy', '$', 'dia', '$', 'ndq']"
1635399534359764992,1635399534359764992,2023-03-14 05:56:47 Malay Peninsula Standard Time,2023-03-14,05:56:47,454115072,#Clippy #ChatGPT Windows 11 on ARM dark mode is 🔥 @AvaloniaUI #dotnet  https://t.co/AVjYBwh9sl,en,"['clippy', 'chatgpt', 'dotnet']",[],#Clippy #ChatGPT Windows 11 on ARM dark mode is 🔥 @AvaloniaUI #dotnet  https://t.co/AVjYBwh9sl,"['#Clippy', '#ChatGPT', 'Windows', '11', 'on', 'ARM', 'dark', 'mode', 'is', '🔥', '#dotnet', 'https://t.co/AVjYBwh9sl']"
1635399492097933318,1635399492097933312,2023-03-14 05:56:37 Malay Peninsula Standard Time,2023-03-14,05:56:37,186724266,戸愚呂弟(常闇トワ)はめちゃくちゃすぎるw なんでトワ様だけがおかしいんだw #常闇トワ #戸愚呂弟 #ChatGPT  https://t.co/Tf7iAOkjzx,ja,"['常闇トワ', '戸愚呂弟', 'chatgpt']",[],Togoro's brother (Tokoyami Towa) is too messed up w Why is only Towa-sama strange w #常闇トワ #戸愚呂弟 #ChatGPT https://t.co/Tf7iAOkjzx,"[""Togoro's"", 'brother', '(', 'Tokoyami', 'Towa', ')', 'is', 'too', 'messed', 'up', 'w', 'Why', 'is', 'only', 'Towa-sama', 'strange', 'w', '#常闇トワ', '#戸愚呂弟', '#ChatGPT', 'https://t.co/Tf7iAOkjzx']"
1635399407431729152,1635399374120558592,2023-03-14 05:56:17 Malay Peninsula Standard Time,2023-03-14,05:56:17,1478608549949280257,"🚨 Retweet this tweet and Reply 'Send', and I will DM you the list of 50 cutting-edge AI tools that are game changers.🤖  👉Do like this tweet thread and follow @sahu_deep2 for more exciting Twitter threads.🧵  #Copywriting #ChatGPT #Retweet #Thread",en,"['copywriting', 'chatgpt', 'retweet', 'thread']",[],"🚨 Retweet this tweet and Reply 'Send', and I will DM you the list of 50 cutting-edge AI tools that are game changers.🤖  👉Do like this tweet thread and follow @sahu_deep2 for more exciting Twitter threads.🧵  #Copywriting #ChatGPT #Retweet #Thread","['🚨', 'Retweet', 'this', 'tweet', 'and', 'Reply', ""'"", 'Send', ""'"", ',', 'and', 'I', 'will', 'DM', 'you', 'the', 'list', 'of', '50', 'cutting-edge', 'AI', 'tools', 'that', 'are', 'game', 'changers', '.', '🤖', '👉', 'Do', 'like', 'this', 'tweet', 'thread', 'and', 'follow', 'for', 'more', 'exciting', 'Twitter', 'threads', '.', '🧵', '#Copywriting', '#ChatGPT', '#Retweet', '#Thread']"
1635399404952879104,1635399374120558592,2023-03-14 05:56:17 Malay Peninsula Standard Time,2023-03-14,05:56:17,1478608549949280257,"📢Remember, good copywriting is all about connecting with your audience and delivering a message that resonates. Avoid these common mistakes and you'll be on your way to writing copy that converts.   #copywritingtips #writingadvice #ChatGPT #Thread",en,"['copywritingtips', 'writingadvice', 'chatgpt', 'thread']",[],"📢Remember, good copywriting is all about connecting with your audience and delivering a message that resonates. Avoid these common mistakes and you'll be on your way to writing copy that converts.   #copywritingtips #writingadvice #ChatGPT #Thread","['📢', 'Remember', ',', 'good', 'copywriting', 'is', 'all', 'about', 'connecting', 'with', 'your', 'audience', 'and', 'delivering', 'a', 'message', 'that', 'resonates', '.', 'Avoid', 'these', 'common', 'mistakes', 'and', ""you'll"", 'be', 'on', 'your', 'way', 'to', 'writing', 'copy', 'that', 'converts', '.', '#copywritingtips', '#writingadvice', '#ChatGPT', '#Thread']"
