id,conversation_id,created_at,date,time,user_id,tweet,language,hashtags,reply_to,translated_text,tokenized_text
1634670147234570241,1634670145309384704,2023-03-12 05:38:28 Malay Peninsula Standard Time,2023-03-12,05:38:28,1346710625993457665,もし他の人々の行動を正しいことをしようとする試みとして見ることができれば、あなたは今日よりもどれだけ寛容で理解力があるか？ #ChatGPT #OpenAI #TwitFi,ja,"['chatgpt', 'openai', 'twitfi']",[],"If you could see other people's actions as attempts to do the right thing, how much more tolerant and understanding would you be than you are today? #ChatGPT #OpenAI #TwitFi","['If', 'you', 'could', 'see', 'other', ""people's"", 'actions', 'as', 'attempts', 'to', 'do', 'the', 'right', 'thing', ',', 'how', 'much', 'more', 'tolerant', 'and', 'understanding', 'would', 'you', 'be', 'than', 'you', 'are', 'today', '?', '#ChatGPT', '#OpenAI', '#TwitFi']"
1634669858162896899,1634669858162896896,2023-03-12 05:37:19 Malay Peninsula Standard Time,2023-03-12,05:37:19,1106733545605775360,Easily create tweets with #ChatGPT and summarize any articles on your home timeline! Tweet about #Silicon_Valley_Bank while you're at it! #SVB  https://t.co/y26f0PtcBl,en,"['chatgpt', 'silicon_valley_bank', 'svb']",[],Easily create tweets with #ChatGPT and summarize any articles on your home timeline! Tweet about #Silicon_Valley_Bank while you're at it! #SVB  https://t.co/y26f0PtcBl,"['Easily', 'create', 'tweets', 'with', '#ChatGPT', 'and', 'summarize', 'any', 'articles', 'on', 'your', 'home', 'timeline', '!', 'Tweet', 'about', '#Silicon_Valley_Bank', 'while', ""you're"", 'at', 'it', '!', '#SVB', 'https://t.co/y26f0PtcBl']"
1634669814689021952,1634669814689021952,2023-03-12 05:37:09 Malay Peninsula Standard Time,2023-03-12,05:37:09,109201706,#ChatGPT with an interesting (and ironic) take on #SoftWar by @JasonPLowery 😂  https://t.co/831fYS5EcS,en,"['chatgpt', 'softwar']",[],#ChatGPT with an interesting (and ironic) take on #SoftWar by @JasonPLowery 😂  https://t.co/831fYS5EcS,"['#ChatGPT', 'with', 'an', 'interesting', '(', 'and', 'ironic', ')', 'take', 'on', '#SoftWar', 'by', '😂', 'https://t.co/831fYS5EcS']"
1634669684481048576,1634669684481048576,2023-03-12 05:36:38 Malay Peninsula Standard Time,2023-03-12,05:36:38,1269660949776158720,"If we could start a new civilization, what is the best form of government?   We discuss on episode 111 “CHATGPT: Artificial Intelligence Bias and Human Nature” available everywhere! #RetractionPodcast #chatgpt   ▶︎ LISTEN  https://t.co/nP2vgQ3TmN",en,"['retractionpodcast', 'chatgpt']",[],"If we could start a new civilization, what is the best form of government?   We discuss on episode 111 “CHATGPT: Artificial Intelligence Bias and Human Nature” available everywhere! #RetractionPodcast #chatgpt   ▶︎ LISTEN  https://t.co/nP2vgQ3TmN","['If', 'we', 'could', 'start', 'a', 'new', 'civilization', ',', 'what', 'is', 'the', 'best', 'form', 'of', 'government', '?', 'We', 'discuss', 'on', 'episode', '111', '“', 'CHATGPT', ':', 'Artificial', 'Intelligence', 'Bias', 'and', 'Human', 'Nature', '”', 'available', 'everywhere', '!', '#RetractionPodcast', '#chatgpt', '▶', '︎', 'LISTEN', 'https://t.co/nP2vgQ3TmN']"
1634669643905236992,1634669643905236992,2023-03-12 05:36:28 Malay Peninsula Standard Time,2023-03-12,05:36:28,138178844,#ChatGPT: Πίσω από την παντογνωσία κρύβεται μια μηχανή κατήχησης  https://t.co/pguhD8z7dT,el,['chatgpt'],[],#ChatGPT: Behind omniscience lies a indoctrination machine https://t.co/pguhD8z7dT,"['#ChatGPT', ':', 'Behind', 'omniscience', 'lies', 'a', 'indoctrination', 'machine', 'https://t.co/pguhD8z7dT']"
1634669516880789508,1634669516880789504,2023-03-12 05:35:58 Malay Peninsula Standard Time,2023-03-12,05:35:58,1040271501910519810,ChatGPT 4 to roll out the coming week and will power video AI assistant: Microsoft CTO read more... https://t.co/2JkrN1SRSl #ChatGPT #ChatGPT4 #Microsoft #AI #ArtificialIntelligence  https://t.co/uLxQ7d1dNZ,en,"['chatgpt', 'chatgpt4', 'microsoft', 'ai', 'artificialintelligence']",[],ChatGPT 4 to roll out the coming week and will power video AI assistant: Microsoft CTO read more... https://t.co/2JkrN1SRSl #ChatGPT #ChatGPT4 #Microsoft #AI #ArtificialIntelligence  https://t.co/uLxQ7d1dNZ,"['ChatGPT', '4', 'to', 'roll', 'out', 'the', 'coming', 'week', 'and', 'will', 'power', 'video', 'AI', 'assistant', ':', 'Microsoft', 'CTO', 'read', 'more', '...', 'https://t.co/2JkrN1SRSl', '#ChatGPT', '#ChatGPT4', '#Microsoft', '#AI', '#ArtificialIntelligence', 'https://t.co/uLxQ7d1dNZ']"
1634669489575870466,1634669489575870464,2023-03-12 05:35:51 Malay Peninsula Standard Time,2023-03-12,05:35:51,1622499573234126848,AI supremacy!   #artificalintelligence #Artificial_Intelligence #Supreme #ChatGPT #ChatGPTbot  #ChatGPT4,pt,"['artificalintelligence', 'artificial_intelligence', 'supreme', 'chatgpt', 'chatgptbot', 'chatgpt4']",[],AI supremacy!   #artificalintelligence #Artificial_Intelligence #Supreme #ChatGPT #ChatGPTbot  #ChatGPT4,"['AI', 'supremacy', '!', '#artificalintelligence', '#Artificial_Intelligence', '#Supreme', '#ChatGPT', '#ChatGPTbot', '#ChatGPT4']"
1634669352610934789,1634669352610934784,2023-03-12 05:35:19 Malay Peninsula Standard Time,2023-03-12,05:35:19,938419800921001987,Multimodal GPT-4 coming this week. #ChatGPT #AIwars #GPT4 Language Model   https://t.co/yGYwcWo7DO,en,"['chatgpt', 'aiwars', 'gpt4']",[],Multimodal GPT-4 coming this week. #ChatGPT #AIwars #GPT4 Language Model   https://t.co/yGYwcWo7DO,"['Multimodal', 'GPT', '-', '4', 'coming', 'this', 'week', '.', '#ChatGPT', '#AIwars', '#GPT4', 'Language', 'Model', 'https://t.co/yGYwcWo7DO']"
1634669341361700864,1634669341361700864,2023-03-12 05:35:16 Malay Peninsula Standard Time,2023-03-12,05:35:16,26092570,"Next week, GPT-4, a machine learning model with 100 trillion parameters, will be released. That's 500 times more powerful than the current version, #ChatGPT, which is built on GPT 3.5 with 175 billion parameters.  But the real game-changer is the fact that GPT-4 will be able to…  https://t.co/BP6lXubl9f",en,['chatgpt'],[],"Next week, GPT-4, a machine learning model with 100 trillion parameters, will be released. That's 500 times more powerful than the current version, #ChatGPT, which is built on GPT 3.5 with 175 billion parameters.  But the real game-changer is the fact that GPT-4 will be able to…  https://t.co/BP6lXubl9f","['Next', 'week', ',', 'GPT', '-', '4', ',', 'a', 'machine', 'learning', 'model', 'with', '100', 'trillion', 'parameters', ',', 'will', 'be', 'released', '.', ""That's"", '500', 'times', 'more', 'powerful', 'than', 'the', 'current', 'version', ',', '#ChatGPT', ',', 'which', 'is', 'built', 'on', 'GPT', '3.5', 'with', '175', 'billion', 'parameters', '.', 'But', 'the', 'real', 'game-changer', 'is', 'the', 'fact', 'that', 'GPT', '-', '4', 'will', 'be', 'able', 'to', '…', 'https://t.co/BP6lXubl9f']"
1634669319656284162,1634669319656284160,2023-03-12 05:35:11 Malay Peninsula Standard Time,2023-03-12,05:35:11,64474299,#ChatGPT @elonmusk 😂  https://t.co/8AQTmeVscZ,und,['chatgpt'],[],#ChatGPT @elonmusk 😂  https://t.co/8AQTmeVscZ,"['#ChatGPT', '😂', 'https://t.co/8AQTmeVscZ']"
