,id,conversation_id,created_at,date,time,user_id,tweet,language,hashtags,reply_to,translated_text,tokenized_text
0,1598103832080584704,1598103832080584704,2022-12-01 07:56:59 Malay Peninsula Standard Time,2022-12-01,07:56:59,1582818998324178944,Twitterのフォロワーを増やしたい。最低でも1万人。 #ChatGPT  https://t.co/78BaGH28Vs,ja,['chatgpt'],[],"I want to increase my Twitter followers. At least 10,000. #ChatGPT https://t.co/78BaGH28Vs","['I', 'want', 'to', 'increase', 'my', 'Twitter', 'followers', '.', 'At', 'least', '10,000', '.', '#ChatGPT', 'https://t.co/78BaGH28Vs']"
1,1598103601507102720,1598103597388279808,2022-12-01 07:56:04 Malay Peninsula Standard Time,2022-12-01,07:56:04,1454189325432901640,"Overall, using AI to create art can expand the boundaries of creativity and allow artists to explore new directions in their work.  🧵4/4   @OpenAI #ChatGPT  👀",en,['chatgpt'],[],"Overall, using AI to create art can expand the boundaries of creativity and allow artists to explore new directions in their work.  🧵4/4   @OpenAI #ChatGPT  👀","['Overall', ',', 'using', 'AI', 'to', 'create', 'art', 'can', 'expand', 'the', 'boundaries', 'of', 'creativity', 'and', 'allow', 'artists', 'to', 'explore', 'new', 'directions', 'in', 'their', 'work', '.', '🧵', '4/4', '#ChatGPT', '👀']"
2,1598103593634369536,1598103593634369536,2022-12-01 07:56:02 Malay Peninsula Standard Time,2022-12-01,07:56:02,118166119,"Este prompt fue creado con #ChatGPT el nuevo modelo de chat de @OpenAI  🤯, el siguiente #MartesDeDatos en @platzi hablaremos de  #ChatGPT y text-davinci-003 los nuevos modelos para GPT3. 💚🚀  https://t.co/2cZVInL9bD",es,"['chatgpt', 'martesdedatos', 'chatgpt']",[],"This prompt was created with #ChatGPT the new @OpenAI 🤯 chat model, the following #MartesDeDatos in @platzi we will talk about #ChatGPT and text-davinci-003 the new models for GPT3. 💚🚀 https://t.co/2cZVInL9bD","['This', 'prompt', 'was', 'created', 'with', '#ChatGPT', 'the', 'new', '🤯', 'chat', 'model', ',', 'the', 'following', '#MartesDeDatos', 'in', 'we', 'will', 'talk', 'about', '#ChatGPT', 'and', 'text-davinci', '-', '003', 'the', 'new', 'models', 'for', 'GPT', '3', '.', '💚', '🚀', 'https://t.co/2cZVInL9bD']"
3,1598103115060084736,1598103115060084736,2022-12-01 07:54:08 Malay Peninsula Standard Time,2022-12-01,07:54:08,141730376,Just played around with OpenAI's new #ChatGPT model and asked it to write a poem about embodied carbon in buildings. This is what I got...   Try out ChatGPT  https://t.co/vaov2Ttluo  #embodiedcarbon #poetry  https://t.co/DbgO6Qz2Zq,en,"['chatgpt', 'embodiedcarbon', 'poetry']",[],Just played around with OpenAI's new #ChatGPT model and asked it to write a poem about embodied carbon in buildings. This is what I got...   Try out ChatGPT  https://t.co/vaov2Ttluo  #embodiedcarbon #poetry  https://t.co/DbgO6Qz2Zq,"['Just', 'played', 'around', 'with', ""OpenAI's"", 'new', '#ChatGPT', 'model', 'and', 'asked', 'it', 'to', 'write', 'a', 'poem', 'about', 'embodied', 'carbon', 'in', 'buildings', '.', 'This', 'is', 'what', 'I', 'got', '...', 'Try', 'out', 'ChatGPT', 'https://t.co/vaov2Ttluo', '#embodiedcarbon', '#poetry', 'https://t.co/DbgO6Qz2Zq']"
4,1598102468243599361,1598102468243599360,2022-12-01 07:51:34 Malay Peninsula Standard Time,2022-12-01,07:51:34,4034337795,I asked #ChatGPT to write me a story about Sova and Jett falling in love...  https://t.co/yyZNrFRTQs,en,['chatgpt'],[],I asked #ChatGPT to write me a story about Sova and Jett falling in love...  https://t.co/yyZNrFRTQs,"['I', 'asked', '#ChatGPT', 'to', 'write', 'me', 'a', 'story', 'about', 'Sova', 'and', 'Jett', 'falling', 'in', 'love', '...', 'https://t.co/yyZNrFRTQs']"
5,1598102431073959936,1598102431073959936,2022-12-01 07:51:25 Malay Peninsula Standard Time,2022-12-01,07:51:25,15002239,OpenAI's new ChatGPT is very good at creative writing.  #openAI #chatGPT #poetry #Bitcoin  https://t.co/yxMfXVjxDB,en,"['openai', 'chatgpt', 'poetry', 'bitcoin']",[],OpenAI's new ChatGPT is very good at creative writing.  #openAI #chatGPT #poetry #Bitcoin  https://t.co/yxMfXVjxDB,"[""OpenAI's"", 'new', 'ChatGPT', 'is', 'very', 'good', 'at', 'creative', 'writing', '.', '#openAI', '#chatGPT', '#poetry', '#Bitcoin', 'https://t.co/yxMfXVjxDB']"
6,1598101410100674560,1598101410100674560,2022-12-01 07:47:22 Malay Peninsula Standard Time,2022-12-01,07:47:22,1215082306567917568,"This is a great improvement! Unlike text-davinci-003, #ChatGPT understands the context from previous user’s answers.",en,['chatgpt'],[],"This is a great improvement! Unlike text-davinci-003, #ChatGPT understands the context from previous user’s answers.","['This', 'is', 'a', 'great', 'improvement', '!', 'Unlike', 'text-davinci', '-', '003', ',', '#ChatGPT', 'understands', 'the', 'context', 'from', 'previous', 'user', '’', 's', 'answers', '.']"
7,1598100851192909824,1598100851192909824,2022-12-01 07:45:08 Malay Peninsula Standard Time,2022-12-01,07:45:08,794959589036920833,#ChatGPT #OpenAI Wow!  https://t.co/aMUgPMtuoa,und,"['chatgpt', 'openai']",[],#ChatGPT #OpenAI Wow!  https://t.co/aMUgPMtuoa,"['#ChatGPT', '#OpenAI', 'Wow', '!', 'https://t.co/aMUgPMtuoa']"
8,1598099032681086978,1598099032681086976,2022-12-01 07:37:55 Malay Peninsula Standard Time,2022-12-01,07:37:55,1442533763448127496,"My mind is blown. I cannot believe how good ChatGPT from OpenAI is. I see this already replacing a lot of googling tasks I do, 100% right out of the box. I don’t even know what to say anymore. I must be doing something wrong. Someone please break it for me! #ChatGPT",en,['chatgpt'],[],"My mind is blown. I cannot believe how good ChatGPT from OpenAI is. I see this already replacing a lot of googling tasks I do, 100% right out of the box. I don’t even know what to say anymore. I must be doing something wrong. Someone please break it for me! #ChatGPT","['My', 'mind', 'is', 'blown', '.', 'I', 'cannot', 'believe', 'how', 'good', 'ChatGPT', 'from', 'OpenAI', 'is', '.', 'I', 'see', 'this', 'already', 'replacing', 'a', 'lot', 'of', 'googling', 'tasks', 'I', 'do', ',', '100', '%', 'right', 'out', 'of', 'the', 'box', '.', 'I', 'don', '’', 't', 'even', 'know', 'what', 'to', 'say', 'anymore', '.', 'I', 'must', 'be', 'doing', 'something', 'wrong', '.', 'Someone', 'please', 'break', 'it', 'for', 'me', '!', '#ChatGPT']"
9,1598098955086462976,1598098955086462976,2022-12-01 07:37:36 Malay Peninsula Standard Time,2022-12-01,07:37:36,73105934,"Absolutely insane. I asked #chatGPT to generate a simple personal website.   It showed step by step on how to create it, then added HTML and CSS.   The output was used on @Replit. 🤯  https://t.co/yLigabNMAO",en,['chatgpt'],[],"Absolutely insane. I asked #chatGPT to generate a simple personal website.   It showed step by step on how to create it, then added HTML and CSS.   The output was used on @Replit. 🤯  https://t.co/yLigabNMAO","['Absolutely', 'insane', '.', 'I', 'asked', '#chatGPT', 'to', 'generate', 'a', 'simple', 'personal', 'website', '.', 'It', 'showed', 'step', 'by', 'step', 'on', 'how', 'to', 'create', 'it', ',', 'then', 'added', 'HTML', 'and', 'CSS', '.', 'The', 'output', 'was', 'used', 'on', '.', '🤯', 'https://t.co/yLigabNMAO']"
