id,conversation_id,created_at,date,time,user_id,tweet,language,hashtags,reply_to,translated_text,tokenized_text
1634274378346004482,1634274378346004480,2023-03-11 03:25:49 Malay Peninsula Standard Time,2023-03-11,03:25:49,1015246770425786368,Today's #SuperDataScience #FiveMinuteFriday episode details five ways Data Scientists can leverage #ChatGPT to work more efficiently and creatively.   Watch here:  https://t.co/mwbbted6fS  https://t.co/6zOsOrIWiJ,en,"['superdatascience', 'fiveminutefriday', 'chatgpt']",[],Today's #SuperDataScience #FiveMinuteFriday episode details five ways Data Scientists can leverage #ChatGPT to work more efficiently and creatively.   Watch here:  https://t.co/mwbbted6fS  https://t.co/6zOsOrIWiJ,"[""Today's"", '#SuperDataScience', '#FiveMinuteFriday', 'episode', 'details', 'five', 'ways', 'Data', 'Scientists', 'can', 'leverage', '#ChatGPT', 'to', 'work', 'more', 'efficiently', 'and', 'creatively', '.', 'Watch', 'here', ':', 'https://t.co/mwbbted6fS', 'https://t.co/6zOsOrIWiJ']"
1634274250797219840,1634274250797219840,2023-03-11 03:25:19 Malay Peninsula Standard Time,2023-03-11,03:25:19,258374854,"""Given the #amorality, #fauxscience and #linguistic #incompetence of these systems, we can only laugh or cry at their popularity."" Noam #Chomsky: The False Promise of #ChatGPT  https://t.co/shMoFlsVfl",en,"['amorality', 'fauxscience', 'linguistic', 'incompetence', 'chomsky', 'chatgpt']",[],"""Given the #amorality, #fauxscience and #linguistic #incompetence of these systems, we can only laugh or cry at their popularity."" Noam #Chomsky: The False Promise of #ChatGPT  https://t.co/shMoFlsVfl","['""', 'Given', 'the', '#amorality', ',', '#fauxscience', 'and', '#linguistic', '#incompetence', 'of', 'these', 'systems', ',', 'we', 'can', 'only', 'laugh', 'or', 'cry', 'at', 'their', 'popularity', '.', '""', 'Noam', '#Chomsky', ':', 'The', 'False', 'Promise', 'of', '#ChatGPT', 'https://t.co/shMoFlsVfl']"
1634274247466991617,1634274247466991616,2023-03-11 03:25:18 Malay Peninsula Standard Time,2023-03-11,03:25:18,538858382,"In the era of #chatGPT and artificial intelligence tools which make real life look like science fiction, Google Translator still writes ""Mejor,"" to conclude an email when you write ""Best,"".",en,['chatgpt'],[],"In the era of #chatGPT and artificial intelligence tools which make real life look like science fiction, Google Translator still writes ""Mejor,"" to conclude an email when you write ""Best,"".","['In', 'the', 'era', 'of', '#chatGPT', 'and', 'artificial', 'intelligence', 'tools', 'which', 'make', 'real', 'life', 'look', 'like', 'science', 'fiction', ',', 'Google', 'Translator', 'still', 'writes', '""', 'Mejor', ',', '""', 'to', 'conclude', 'an', 'email', 'when', 'you', 'write', '""', 'Best', ',', '""', '.']"
1634274241532121107,1634274241532121088,2023-03-11 03:25:17 Malay Peninsula Standard Time,2023-03-11,03:25:17,1374529934278893572,The #Top 4 #Examples Of How #ChatGPT Can Be Used In #Telecom  https://t.co/TXAHRQRVDq #communication #telecoms #telephony,en,"['top', 'examples', 'chatgpt', 'telecom', 'communication', 'telecoms', 'telephony']",[],The #Top 4 #Examples Of How #ChatGPT Can Be Used In #Telecom  https://t.co/TXAHRQRVDq #communication #telecoms #telephony,"['The', '#Top', '4', '#Examples', 'Of', 'How', '#ChatGPT', 'Can', 'Be', 'Used', 'In', '#Telecom', 'https://t.co/TXAHRQRVDq', '#communication', '#telecoms', '#telephony']"
1634274148863340544,1634274148863340544,2023-03-11 03:24:55 Malay Peninsula Standard Time,2023-03-11,03:24:55,1608193907656982532,What service do you use to watch live sports? I highly recommend Joyful IPTV.  #projectmanagement #crew6 #chatgpt #zenswimmer #stevesmith #procurement #londrabi #muslimidentity #abtaholidayquiz #bountifulutah #websiteperformance  https://t.co/7YwXIGSlPn,en,"['projectmanagement', 'crew6', 'chatgpt', 'zenswimmer', 'stevesmith', 'procurement', 'londrabi', 'muslimidentity', 'abtaholidayquiz', 'bountifulutah', 'websiteperformance']",[],What service do you use to watch live sports? I highly recommend Joyful IPTV.  #projectmanagement #crew6 #chatgpt #zenswimmer #stevesmith #procurement #londrabi #muslimidentity #abtaholidayquiz #bountifulutah #websiteperformance  https://t.co/7YwXIGSlPn,"['What', 'service', 'do', 'you', 'use', 'to', 'watch', 'live', 'sports', '?', 'I', 'highly', 'recommend', 'Joyful', 'IPTV', '.', '#projectmanagement', '#crew6', '#chatgpt', '#zenswimmer', '#stevesmith', '#procurement', '#londrabi', '#muslimidentity', '#abtaholidayquiz', '#bountifulutah', '#websiteperformance', 'https://t.co/7YwXIGSlPn']"
1634273991673229312,1634273991673229312,2023-03-11 03:24:17 Malay Peninsula Standard Time,2023-03-11,03:24:17,1628832207308566531,"#DuckDuckGo Releases Its Own #ChatGPT-Powered Search Tool, DuckAssist DuckDuckGo launched a beta version of an AI search tool powered by ChatGPT Wednesday called DuckAssist.  https://t.co/7Q9cGCDD1i  https://t.co/IRVsuVJmsI",en,"['duckduckgo', 'chatgpt']",[],"#DuckDuckGo Releases Its Own #ChatGPT-Powered Search Tool, DuckAssist DuckDuckGo launched a beta version of an AI search tool powered by ChatGPT Wednesday called DuckAssist.  https://t.co/7Q9cGCDD1i  https://t.co/IRVsuVJmsI","['#DuckDuckGo', 'Releases', 'Its', 'Own', '#ChatGPT-Powered', 'Search', 'Tool', ',', 'DuckAssist', 'DuckDuckGo', 'launched', 'a', 'beta', 'version', 'of', 'an', 'AI', 'search', 'tool', 'powered', 'by', 'ChatGPT', 'Wednesday', 'called', 'DuckAssist', '.', 'https://t.co/7Q9cGCDD1i', 'https://t.co/IRVsuVJmsI']"
1634273957854474240,1634273957854474240,2023-03-11 03:24:09 Malay Peninsula Standard Time,2023-03-11,03:24:09,1563511792915316738,"#MidJourney #OpenAi #GPT #StableDiffusion2 #DallE #ChatGPT join:  https://t.co/rlyimpQw40  #imagine 'realistic photography, of fashion in citadel, slavery, dystopian landscape, weird colours , matt pastel, deep 8k, hi resolution, superb quality  Join: @MidJourneyAI1 share ur a…  https://t.co/9cnCqhKmeW",en,"['midjourney', 'openai', 'gpt', 'stablediffusion2', 'dalle', 'chatgpt', 'imagine']",[],"#MidJourney #OpenAi #GPT #StableDiffusion2 #DallE #ChatGPT join:  https://t.co/rlyimpQw40  #imagine 'realistic photography, of fashion in citadel, slavery, dystopian landscape, weird colours , matt pastel, deep 8k, hi resolution, superb quality  Join: @MidJourneyAI1 share ur a…  https://t.co/9cnCqhKmeW","['#MidJourney', '#OpenAi', '#GPT', '#StableDiffusion2', '#DallE', '#ChatGPT', 'join', ':', 'https://t.co/rlyimpQw40', '#imagine', ""'"", 'realistic', 'photography', ',', 'of', 'fashion', 'in', 'citadel', ',', 'slavery', ',', 'dystopian', 'landscape', ',', 'weird', 'colours', ',', 'matt', 'pastel', ',', 'deep', '8k', ',', 'hi', 'resolution', ',', 'superb', 'quality', 'Join', ':', 'share', 'ur', 'a', '…', 'https://t.co/9cnCqhKmeW']"
1634273826082291713,1634273826082291712,2023-03-11 03:23:38 Malay Peninsula Standard Time,2023-03-11,03:23:38,1603960566904590336,Virginia Gov. #Youngkin says more schools should ban #ChatGPT The artificial intelligence tool has been a controversial topic in schools  https://t.co/K72TNagWPq,en,"['youngkin', 'chatgpt']",[],Virginia Gov. #Youngkin says more schools should ban #ChatGPT The artificial intelligence tool has been a controversial topic in schools  https://t.co/K72TNagWPq,"['Virginia', 'Gov', '.', '#Youngkin', 'says', 'more', 'schools', 'should', 'ban', '#ChatGPT', 'The', 'artificial', 'intelligence', 'tool', 'has', 'been', 'a', 'controversial', 'topic', 'in', 'schools', 'https://t.co/K72TNagWPq']"
1634273735288164353,1634273735288164352,2023-03-11 03:23:16 Malay Peninsula Standard Time,2023-03-11,03:23:16,1559108269162999810,having a lot of fun with #ChatGPT.  it wouldn't help me find a site for proxy wagers so i responded that it made me sad and it responded by doing it for me after all. i can only imagine the power of this thing at full functionality 🤯🤣,en,['chatgpt'],[],having a lot of fun with #ChatGPT.  it wouldn't help me find a site for proxy wagers so i responded that it made me sad and it responded by doing it for me after all. i can only imagine the power of this thing at full functionality 🤯🤣,"['having', 'a', 'lot', 'of', 'fun', 'with', '#ChatGPT', '.', 'it', ""wouldn't"", 'help', 'me', 'find', 'a', 'site', 'for', 'proxy', 'wagers', 'so', 'i', 'responded', 'that', 'it', 'made', 'me', 'sad', 'and', 'it', 'responded', 'by', 'doing', 'it', 'for', 'me', 'after', 'all', '.', 'i', 'can', 'only', 'imagine', 'the', 'power', 'of', 'this', 'thing', 'at', 'full', 'functionality', '🤯', '🤣']"
1634273730389217280,1634273730389217280,2023-03-11 03:23:15 Malay Peninsula Standard Time,2023-03-11,03:23:15,1571918965131325440,"Every time I chat with #ChatGPT, it errors out when I make a point  prove them wrong. Like clockwork. ""Too many requests in an hour.""",en,['chatgpt'],[],"Every time I chat with #ChatGPT, it errors out when I make a point  prove them wrong. Like clockwork. ""Too many requests in an hour.""","['Every', 'time', 'I', 'chat', 'with', '#ChatGPT', ',', 'it', 'errors', 'out', 'when', 'I', 'make', 'a', 'point', 'prove', 'them', 'wrong', '.', 'Like', 'clockwork', '.', '""', 'Too', 'many', 'requests', 'in', 'an', 'hour', '.', '""']"
