id,conversation_id,created_at,date,time,user_id,tweet,language,hashtags,reply_to,translated_text,tokenized_text
1635029662115176448,1635029662115176448,2023-03-13 05:27:03 Malay Peninsula Standard Time,2023-03-13,05:27:03,1311063764054274050,"Selon @alexsims101, des outils basés sur l'#IA comme #ChatGPT créent une #opportunité indispensable pour réinventer le rôle de l'#éducation au 21e siècle. @AucklandUni @timeshighered  https://t.co/12gYeGoIVA",fr,"['ia', 'chatgpt', 'opportunité', 'éducation']",[],"According to @alexsims101, #IA-based tools like #ChatGPT create a much-needed #opportunité for reinventing the role of #éducation in the 21st century. @AucklandUni @timeshighered https://t.co/12gYeGoIVA","['According', 'to', ',', '#IA-based', 'tools', 'like', '#ChatGPT', 'create', 'a', 'much-needed', '#opportunité', 'for', 'reinventing', 'the', 'role', 'of', '#éducation', 'in', 'the', '21st', 'century', '.', 'https://t.co/12gYeGoIVA']"
1635029654644969474,1635029654644969472,2023-03-13 05:27:01 Malay Peninsula Standard Time,2023-03-13,05:27:01,12903962,"Applications and User Cases Of ChatGPT  From corporate, to medical to gaming applications  https://t.co/2OTR6zfxHH  #ChatGPT #AI #NaturalLanguageProcessing #CustomerService #Translation #ContentCreation #Education #MentalHealth #VirtualAssistants #Journalism #Gaming  https://t.co/JhQCw9TSPY",en,"['chatgpt', 'ai', 'naturallanguageprocessing', 'customerservice', 'translation', 'contentcreation', 'education', 'mentalhealth', 'virtualassistants', 'journalism', 'gaming']",[],"Applications and User Cases Of ChatGPT  From corporate, to medical to gaming applications  https://t.co/2OTR6zfxHH  #ChatGPT #AI #NaturalLanguageProcessing #CustomerService #Translation #ContentCreation #Education #MentalHealth #VirtualAssistants #Journalism #Gaming  https://t.co/JhQCw9TSPY","['Applications', 'and', 'User', 'Cases', 'Of', 'ChatGPT', 'From', 'corporate', ',', 'to', 'medical', 'to', 'gaming', 'applications', 'https://t.co/2OTR6zfxHH', '#ChatGPT', '#AI', '#NaturalLanguageProcessing', '#CustomerService', '#Translation', '#ContentCreation', '#Education', '#MentalHealth', '#VirtualAssistants', '#Journalism', '#Gaming', 'https://t.co/JhQCw9TSPY']"
1635029569098104833,1635029569098104832,2023-03-13 05:26:41 Malay Peninsula Standard Time,2023-03-13,05:26:41,73282826,"Part of me really wants to write this, but another part would die if I ever wrote the phrase ""Robin and his band of Merry Farmers"" in seriousness  @OpenAI #ChatGPT  https://t.co/WmqrC2fhSu",en,['chatgpt'],[],"Part of me really wants to write this, but another part would die if I ever wrote the phrase ""Robin and his band of Merry Farmers"" in seriousness  @OpenAI #ChatGPT  https://t.co/WmqrC2fhSu","['Part', 'of', 'me', 'really', 'wants', 'to', 'write', 'this', ',', 'but', 'another', 'part', 'would', 'die', 'if', 'I', 'ever', 'wrote', 'the', 'phrase', '""', 'Robin', 'and', 'his', 'band', 'of', 'Merry', 'Farmers', '""', 'in', 'seriousness', '#ChatGPT', 'https://t.co/WmqrC2fhSu']"
1635029494384975874,1635027450815197184,2023-03-13 05:26:23 Malay Peninsula Standard Time,2023-03-13,05:26:23,1416359290781061120,まだまだ頑張らねば🐊🎓笑 #ChatGPT  https://t.co/Lx9Ng13gqO,ja,['chatgpt'],[],I still have to 🐊🎓 do my best lol #ChatGPT https://t.co/Lx9Ng13gqO,"['I', 'still', 'have', 'to', '🐊', '🎓', 'do', 'my', 'best', 'lol', '#ChatGPT', 'https://t.co/Lx9Ng13gqO']"
1635029450609008640,1635029450609008640,2023-03-13 05:26:13 Malay Peninsula Standard Time,2023-03-13,05:26:13,1079458941606772738,Fed up with the ChatGPT-powered Bing already? DuckDuckGo now has an AI assistant #AI #OpenAI #ChatGPT #DuckDuckGo   https://t.co/2qASPJtVxq,en,"['ai', 'openai', 'chatgpt', 'duckduckgo']",[],Fed up with the ChatGPT-powered Bing already? DuckDuckGo now has an AI assistant #AI #OpenAI #ChatGPT #DuckDuckGo   https://t.co/2qASPJtVxq,"['Fed', 'up', 'with', 'the', 'ChatGPT-powered', 'Bing', 'already', '?', 'DuckDuckGo', 'now', 'has', 'an', 'AI', 'assistant', '#AI', '#OpenAI', '#ChatGPT', '#DuckDuckGo', 'https://t.co/2qASPJtVxq']"
1635029364101480449,1635029364101480448,2023-03-13 05:25:52 Malay Peninsula Standard Time,2023-03-13,05:25:52,1014510795106017282,🤣Best comment I have seen all day! #SupportHumanArtists #ChatGPT #AI #EthicalAI #teamhuman,en,"['supporthumanartists', 'chatgpt', 'ai', 'ethicalai', 'teamhuman']",[],🤣Best comment I have seen all day! #SupportHumanArtists #ChatGPT #AI #EthicalAI #teamhuman,"['🤣', 'Best', 'comment', 'I', 'have', 'seen', 'all', 'day', '!', '#SupportHumanArtists', '#ChatGPT', '#AI', '#EthicalAI', '#teamhuman']"
1635029330886823936,1635029330886823936,2023-03-13 05:25:44 Malay Peninsula Standard Time,2023-03-13,05:25:44,1560802135729741825,#ChatGPT  https://t.co/6C2CbQJmb2,qme,['chatgpt'],[],#ChatGPT  https://t.co/6C2CbQJmb2,"['#ChatGPT', 'https://t.co/6C2CbQJmb2']"
1635029236011642880,1635029236011642880,2023-03-13 05:25:21 Malay Peninsula Standard Time,2023-03-13,05:25:21,1151528053,Mathematics of CHAT GPT 🤦🏻‍♂️ 6 million plus 7 million is equal to 67 million 😬🤣 @elonmusk @OpenAlChat #ChatGPT #AI #mathematics  https://t.co/nZXo5ZHUMN,en,"['chatgpt', 'ai', 'mathematics']",[],Mathematics of CHAT GPT 🤦🏻‍♂️ 6 million plus 7 million is equal to 67 million 😬🤣 @elonmusk @OpenAlChat #ChatGPT #AI #mathematics  https://t.co/nZXo5ZHUMN,"['Mathematics', 'of', 'CHAT', 'GPT', '🤦🏻\u200d♂', '️', '6', 'million', 'plus', '7', 'million', 'is', 'equal', 'to', '67', 'million', '😬', '🤣', '#ChatGPT', '#AI', '#mathematics', 'https://t.co/nZXo5ZHUMN']"
1635029231997693952,1635029231997693952,2023-03-13 05:25:20 Malay Peninsula Standard Time,2023-03-13,05:25:20,91373082,"I’ve been searching for the exact syntax to query JSON using JQ, and after an hour of trying examples from a Google search, I switched and asked #ChatGPT and got the correct answer within 2 minutes.  @GitHubCopilot got close but didn’t infer the schema from the JSON.",en,['chatgpt'],[],"I’ve been searching for the exact syntax to query JSON using JQ, and after an hour of trying examples from a Google search, I switched and asked #ChatGPT and got the correct answer within 2 minutes.  @GitHubCopilot got close but didn’t infer the schema from the JSON.","['I', '’', 've', 'been', 'searching', 'for', 'the', 'exact', 'syntax', 'to', 'query', 'JSON', 'using', 'JQ', ',', 'and', 'after', 'an', 'hour', 'of', 'trying', 'examples', 'from', 'a', 'Google', 'search', ',', 'I', 'switched', 'and', 'asked', '#ChatGPT', 'and', 'got', 'the', 'correct', 'answer', 'within', '2', 'minutes', '.', 'got', 'close', 'but', 'didn', '’', 't', 'infer', 'the', 'schema', 'from', 'the', 'JSON', '.']"
1635029217946619906,1635029217946619904,2023-03-13 05:25:17 Malay Peninsula Standard Time,2023-03-13,05:25:17,1369081443394023425,What is ChatGPT and why are people saying it could give Google a run for its money?  #ChatGPT #ChatBot  https://t.co/o4AKtpSUXB,en,"['chatgpt', 'chatbot']",[],What is ChatGPT and why are people saying it could give Google a run for its money?  #ChatGPT #ChatBot  https://t.co/o4AKtpSUXB,"['What', 'is', 'ChatGPT', 'and', 'why', 'are', 'people', 'saying', 'it', 'could', 'give', 'Google', 'a', 'run', 'for', 'its', 'money', '?', '#ChatGPT', '#ChatBot', 'https://t.co/o4AKtpSUXB']"
