,id,conversation_id,created_at,date,time,user_id,tweet,language,hashtags,reply_to,translated_text,tokenized_text
0,1633226027211313152,1633226027211313152,2023-03-08 06:00:03 Malay Peninsula Standard Time,2023-03-08,06:00:03,2612088308,"How ChatGPT, Bard And AI Rivals Are Shaping Layoffs And Hiring  https://t.co/yaFB1QI9lQ  via @Forbes #ChatGPT #AI #Leadership",en,"['chatgpt', 'ai', 'leadership']",[],"How ChatGPT, Bard And AI Rivals Are Shaping Layoffs And Hiring  https://t.co/yaFB1QI9lQ  via @Forbes #ChatGPT #AI #Leadership","['How', 'ChatGPT', ',', 'Bard', 'And', 'AI', 'Rivals', 'Are', 'Shaping', 'Layoffs', 'And', 'Hiring', 'https://t.co/yaFB1QI9lQ', 'via', '#ChatGPT', '#AI', '#Leadership']"
1,1633226021951643648,1633226021951643648,2023-03-08 06:00:02 Malay Peninsula Standard Time,2023-03-08,06:00:02,48368621,#Microsoft Bundles Its App Artificial Intelligence With #ChatGPT  https://t.co/SzJtqCt3xr,en,"['microsoft', 'chatgpt']",[],#Microsoft Bundles Its App Artificial Intelligence With #ChatGPT  https://t.co/SzJtqCt3xr,"['#Microsoft', 'Bundles', 'Its', 'App', 'Artificial', 'Intelligence', 'With', '#ChatGPT', 'https://t.co/SzJtqCt3xr']"
2,1633226018029809667,1633226018029809664,2023-03-08 06:00:01 Malay Peninsula Standard Time,2023-03-08,06:00:01,1097499766064263168,＼ChatGPTでマクロ開発／ ✅【パワポVBA】指定フォルダの画像を各スライドに一括挿入するマクロ 💻 https://t.co/YSztw524ml  #PowerPoint #パワーポイント #vba #ChatGPT  https://t.co/QUF6hJNKrN,ja,"['powerpoint', 'パワーポイント', 'vba', 'chatgpt']",[],\Macro development with ChatGPT/ ✅ [PowerPoint VBA] Macro 💻 to insert images from a specified folder into each slide at once https://t.co/YSztw524ml #PowerPoint #パワーポイント #vba #ChatGPT https://t.co/QUF6hJNKrN,"['\\', 'Macro', 'development', 'with', 'ChatGPT', '/', '✅', '[', 'PowerPoint', 'VBA', ']', 'Macro', '💻', 'to', 'insert', 'images', 'from', 'a', 'specified', 'folder', 'into', 'each', 'slide', 'at', 'once', 'https://t.co/YSztw524ml', '#PowerPoint', '#パワーポイント', '#vba', '#ChatGPT', 'https://t.co/QUF6hJNKrN']"
3,1633226010555748352,1633226010555748352,2023-03-08 05:59:59 Malay Peninsula Standard Time,2023-03-08,05:59:59,904376285635465217,"Unless you’ve been living under a rock, you’ve heard of the breakthrough technology that is ChatGPT. However, #ChatGPT in itself is just the tip of the iceberg.  Learn how ChatGPT changes the #Cybersecurity landscape:  https://t.co/ShMYyECRLb  #Appsec #cybersec #InfoSec",en,"['chatgpt', 'cybersecurity', 'appsec', 'cybersec', 'infosec']",[],"Unless you’ve been living under a rock, you’ve heard of the breakthrough technology that is ChatGPT. However, #ChatGPT in itself is just the tip of the iceberg.  Learn how ChatGPT changes the #Cybersecurity landscape:  https://t.co/ShMYyECRLb  #Appsec #cybersec #InfoSec","['Unless', 'you', '’', 've', 'been', 'living', 'under', 'a', 'rock', ',', 'you', '’', 've', 'heard', 'of', 'the', 'breakthrough', 'technology', 'that', 'is', 'ChatGPT', '.', 'However', ',', '#ChatGPT', 'in', 'itself', 'is', 'just', 'the', 'tip', 'of', 'the', 'iceberg', '.', 'Learn', 'how', 'ChatGPT', 'changes', 'the', '#Cybersecurity', 'landscape', ':', 'https://t.co/ShMYyECRLb', '#Appsec', '#cybersec', '#InfoSec']"
4,1633225993602191361,1633225993602191360,2023-03-08 05:59:55 Malay Peninsula Standard Time,2023-03-08,05:59:55,501671592,Enquanto isso no ChatGPT...   #direitodefamília #chatgpt #divorcio #pensaoalimenticia #guardacompartilhada #aliencaoparental #partilhadebens #inventario #planejamentosucessorio #advogadas #mulheres #empoderamentofeminino #agoraequesaoelas #souverdadeira #elas #direitocivil #sp  https://t.co/WYP5sV9jjg,pt,"['direitodefamília', 'chatgpt', 'divorcio', 'pensaoalimenticia', 'guardacompartilhada', 'aliencaoparental', 'partilhadebens', 'inventario', 'planejamentosucessorio', 'advogadas', 'mulheres', 'empoderamentofeminino', 'agoraequesaoelas', 'souverdadeira', 'elas', 'direitocivil', 'sp']",[],Meanwhile on ChatGPT... #direitodefamília #chatgpt #divorcio #pensaoalimenticia #guardacompartilhada #aliencaoparental #partilhadebens #inventario #planejamentosucessorio #advogadas #mulheres #empoderamentofeminino #agoraequesaoelas #souverdadeira #elas #direitocivil #sp https://t.co/WYP5sV9jjg,"['Meanwhile', 'on', 'ChatGPT', '...', '#direitodefamília', '#chatgpt', '#divorcio', '#pensaoalimenticia', '#guardacompartilhada', '#aliencaoparental', '#partilhadebens', '#inventario', '#planejamentosucessorio', '#advogadas', '#mulheres', '#empoderamentofeminino', '#agoraequesaoelas', '#souverdadeira', '#elas', '#direitocivil', '#sp', 'https://t.co/WYP5sV9jjg']"
5,1633225954830024704,1633225954830024704,2023-03-08 05:59:46 Malay Peninsula Standard Time,2023-03-08,05:59:46,1322341857175785473,اذا مره عجبك فكرة #ChatGPT اتفضل هذي عيادة (AI) تكتب فيه الاعراض الا عندك  وبدوره يستخدم الذكاء الاصطناعي وتحليل بينات ويشخص مرضك  جربه وقلي ايش رايك    https://t.co/mnMRtopewp,ar,['chatgpt'],[],If you once liked the idea of #ChatGPT go ahead This is an AI clinic where you write the symptoms except with you and in turn it uses artificial intelligence and analysis of evidence and diagnoses your disease try it and tell me what do you think https://t.co/mnMRtopewp,"['If', 'you', 'once', 'liked', 'the', 'idea', 'of', '#ChatGPT', 'go', 'ahead', 'This', 'is', 'an', 'AI', 'clinic', 'where', 'you', 'write', 'the', 'symptoms', 'except', 'with', 'you', 'and', 'in', 'turn', 'it', 'uses', 'artificial', 'intelligence', 'and', 'analysis', 'of', 'evidence', 'and', 'diagnoses', 'your', 'disease', 'try', 'it', 'and', 'tell', 'me', 'what', 'do', 'you', 'think', 'https://t.co/mnMRtopewp']"
6,1633225904666161152,1633225904666161152,2023-03-08 05:59:34 Malay Peninsula Standard Time,2023-03-08,05:59:34,1605221195258937347,"Wired becomes first news outlet to publish official policy on using AI-generated content, including guidelines &amp; restrictions. #GenerativeAI #OpenAi #ChatGPT #AI #WiredAI  https://t.co/V3el2tNT5y",en,"['generativeai', 'openai', 'chatgpt', 'ai', 'wiredai']",[],"Wired becomes first news outlet to publish official policy on using AI-generated content, including guidelines &amp; restrictions. #GenerativeAI #OpenAi #ChatGPT #AI #WiredAI  https://t.co/V3el2tNT5y","['Wired', 'becomes', 'first', 'news', 'outlet', 'to', 'publish', 'official', 'policy', 'on', 'using', 'AI-generated', 'content', ',', 'including', 'guidelines', '&', 'restrictions', '.', '#GenerativeAI', '#OpenAi', '#ChatGPT', '#AI', '#WiredAI', 'https://t.co/V3el2tNT5y']"
7,1633225853885730821,1633225853885730816,2023-03-08 05:59:22 Malay Peninsula Standard Time,2023-03-08,05:59:22,291575594,"I think we're on our way to build the perfect AI for mankind. It won't be belligerent, overpower us or ignore us. It will just entertain us: we'll be happy, passive and in awe. We'll let AI be the adult, while we devolve into childhood: worry-free, fed, and entertained. #ChatGPT",en,['chatgpt'],[],"I think we're on our way to build the perfect AI for mankind. It won't be belligerent, overpower us or ignore us. It will just entertain us: we'll be happy, passive and in awe. We'll let AI be the adult, while we devolve into childhood: worry-free, fed, and entertained. #ChatGPT","['I', 'think', ""we're"", 'on', 'our', 'way', 'to', 'build', 'the', 'perfect', 'AI', 'for', 'mankind', '.', 'It', ""won't"", 'be', 'belligerent', ',', 'overpower', 'us', 'or', 'ignore', 'us', '.', 'It', 'will', 'just', 'entertain', 'us', ':', ""we'll"", 'be', 'happy', ',', 'passive', 'and', 'in', 'awe', '.', ""We'll"", 'let', 'AI', 'be', 'the', 'adult', ',', 'while', 'we', 'devolve', 'into', 'childhood', ':', 'worry-free', ',', 'fed', ',', 'and', 'entertained', '.', '#ChatGPT']"
8,1633225849611730946,1633225849611730944,2023-03-08 05:59:21 Malay Peninsula Standard Time,2023-03-08,05:59:21,2798816131,#ChatGPT is for babies,en,['chatgpt'],[],#ChatGPT is for babies,"['#ChatGPT', 'is', 'for', 'babies']"
9,1633225765314756608,1633225765314756608,2023-03-08 05:59:00 Malay Peninsula Standard Time,2023-03-08,05:59:00,902612005650968576,"Generative AI categories you need to know 👇  AI Text to Text: #ChatGPT by @OpenAI, #Bard by @Google  AI Text to Image: @StabilityAI or #Lensa by Prisma Labs, Inc.  AI Text to Animation: Krikey AI (try it here:  https://t.co/OApEQr4DQJ)  #ai #genai #animation #womeninbusiness #xr",en,"['chatgpt', 'bard', 'lensa', 'ai', 'genai', 'animation', 'womeninbusiness', 'xr']",[],"Generative AI categories you need to know 👇  AI Text to Text: #ChatGPT by @OpenAI, #Bard by @Google  AI Text to Image: @StabilityAI or #Lensa by Prisma Labs, Inc.  AI Text to Animation: Krikey AI (try it here:  https://t.co/OApEQr4DQJ)  #ai #genai #animation #womeninbusiness #xr","['Generative', 'AI', 'categories', 'you', 'need', 'to', 'know', '👇', 'AI', 'Text', 'to', 'Text', ':', '#ChatGPT', 'by', ',', '#Bard', 'by', 'AI', 'Text', 'to', 'Image', ':', 'or', '#Lensa', 'by', 'Prisma', 'Labs', ',', 'Inc', '.', 'AI', 'Text', 'to', 'Animation', ':', 'Krikey', 'AI', '(', 'try', 'it', 'here', ':', 'https://t.co/OApEQr4DQJ', ')', '#ai', '#genai', '#animation', '#womeninbusiness', '#xr']"
