id,conversation_id,created_at,date,time,user_id,tweet,language,hashtags,reply_to,translated_text,tokenized_text
1635392337542262786,1635392337542262784,2023-03-14 05:28:12 Malay Peninsula Standard Time,2023-03-14,05:28:12,1544293153716350976,#meme #ChatGPT #AI  https://t.co/Q6K2vEHTVY,qme,"['meme', 'chatgpt', 'ai']",[],#meme #ChatGPT #AI https://t.co/Q6K2vEHTVY,"['#meme', '#ChatGPT', '#AI', 'https://t.co/Q6K2vEHTVY']"
1635392248908238850,1635392248908238848,2023-03-14 05:27:50 Malay Peninsula Standard Time,2023-03-14,05:27:50,1428405986268753930,trying some AI but will need to work on it :D @ElfinGames @IbagonHz #elfinkingdom #elfingames #nft #web3 #games #p2earn $KING $ELFIN #AI #ChatGPT  https://t.co/HnknU40jYb,en,"['elfinkingdom', 'elfingames', 'nft', 'web3', 'games', 'p2earn', 'ai', 'chatgpt']",[],trying some AI but will need to work on it :D @ElfinGames @IbagonHz #elfinkingdom #elfingames #nft #web3 #games #p2earn $KING $ELFIN #AI #ChatGPT  https://t.co/HnknU40jYb,"['trying', 'some', 'AI', 'but', 'will', 'need', 'to', 'work', 'on', 'it', ':D', '#elfinkingdom', '#elfingames', '#nft', '#web3', '#games', '#p2earn', '$', 'KING', '$', 'ELFIN', '#AI', '#ChatGPT', 'https://t.co/HnknU40jYb']"
1635392149725515776,1635392149725515776,2023-03-14 05:27:27 Malay Peninsula Standard Time,2023-03-14,05:27:27,15558567,In this age of #ChatGPT and Ai-coding .. there's something alluringly satisfying about downloading a tar.gz and building from source.,en,['chatgpt'],[],In this age of #ChatGPT and Ai-coding .. there's something alluringly satisfying about downloading a tar.gz and building from source.,"['In', 'this', 'age', 'of', '#ChatGPT', 'and', 'Ai-coding', '..', ""there's"", 'something', 'alluringly', 'satisfying', 'about', 'downloading', 'a', 'tar.gz', 'and', 'building', 'from', 'source', '.']"
1635391971534733313,1635391971534733312,2023-03-14 05:26:44 Malay Peninsula Standard Time,2023-03-14,05:26:44,2802835153,What is interesting? #developers #javascript #programming #AI #ChatGPT #webdevelopment #web3community,en,"['developers', 'javascript', 'programming', 'ai', 'chatgpt', 'webdevelopment', 'web3community']",[],What is interesting? #developers #javascript #programming #AI #ChatGPT #webdevelopment #web3community,"['What', 'is', 'interesting', '?', '#developers', '#javascript', '#programming', '#AI', '#ChatGPT', '#webdevelopment', '#web3community']"
1635391960130392064,1635391960130392064,2023-03-14 05:26:42 Malay Peninsula Standard Time,2023-03-14,05:26:42,295556390,Innovative AI-powered applications and websites that are revolutionizing the way we live and work. #artificialintelligence #Al #ChatGPT  #OpenAIChatGPT  https://t.co/MSC96n47TG,en,"['artificialintelligence', 'al', 'chatgpt', 'openaichatgpt']",[],Innovative AI-powered applications and websites that are revolutionizing the way we live and work. #artificialintelligence #Al #ChatGPT  #OpenAIChatGPT  https://t.co/MSC96n47TG,"['Innovative', 'AI-powered', 'applications', 'and', 'websites', 'that', 'are', 'revolutionizing', 'the', 'way', 'we', 'live', 'and', 'work', '.', '#artificialintelligence', '#Al', '#ChatGPT', '#OpenAIChatGPT', 'https://t.co/MSC96n47TG']"
1635391829469462530,1635391829469462528,2023-03-14 05:26:10 Malay Peninsula Standard Time,2023-03-14,05:26:10,789074351677140992,La respuesta del día de #ChatGPT.  Tocaba preguntar sobre los #Oscars  https://t.co/nCzrdQjGDW,es,"['chatgpt', 'oscars']",[],The answer of the day of #ChatGPT.  It was time to ask about the #Oscars https://t.co/nCzrdQjGDW,"['The', 'answer', 'of', 'the', 'day', 'of', '#ChatGPT', '.', 'It', 'was', 'time', 'to', 'ask', 'about', 'the', '#Oscars', 'https://t.co/nCzrdQjGDW']"
1635391792794443776,1635391792794443776,2023-03-14 05:26:02 Malay Peninsula Standard Time,2023-03-14,05:26:02,1593662096721334272,ChatGPTやばいぞ。プログラムの自動生成やドキュメントの自動生成、テキストの自動修正など、様々な場面で活用することができる。常に性格というわけではないけど、、、これ活用しなきゃおいてかれそう。 ＃ChatGPT ＃駆け出しエンジニアと繋がりたい,ja,"['chatgpt', '駆け出しエンジニアと繋がりたい']",[],"ChatGPT is bad. It can be used in various situations such as automatic program generation, document generation, and text correction. It's not always a personality、、、 but I think I have to take advantage of it. #ChatGPT #駆け出しエンジニアと繋がりたい","['ChatGPT', 'is', 'bad', '.', 'It', 'can', 'be', 'used', 'in', 'various', 'situations', 'such', 'as', 'automatic', 'program', 'generation', ',', 'document', 'generation', ',', 'and', 'text', 'correction', '.', ""It's"", 'not', 'always', 'a', 'personality', '、', '、', '、', 'but', 'I', 'think', 'I', 'have', 'to', 'take', 'advantage', 'of', 'it', '.', '#ChatGPT', '#駆け出しエンジニアと繋がりたい']"
1635391632148422657,1635391632148422656,2023-03-14 05:25:23 Malay Peninsula Standard Time,2023-03-14,05:25:23,1611534371479252993,何でもおごってもらうのが当たり前だと思っている女性についてヒプノシスマイクみたいなラップ調で教えて #ChatGPT  https://t.co/4XqhrfWlTO,ja,['chatgpt'],[],Tell me about a woman who takes it for granted that she gets everything for granted in a rap style like Hypnosis Mike #ChatGPT https://t.co/4XqhrfWlTO,"['Tell', 'me', 'about', 'a', 'woman', 'who', 'takes', 'it', 'for', 'granted', 'that', 'she', 'gets', 'everything', 'for', 'granted', 'in', 'a', 'rap', 'style', 'like', 'Hypnosis', 'Mike', '#ChatGPT', 'https://t.co/4XqhrfWlTO']"
1635391574036344832,1635391574036344832,2023-03-14 05:25:10 Malay Peninsula Standard Time,2023-03-14,05:25:10,20264979,"“ #AI is ultimately a mirror, and it will reflect back exactly who we are from the best of us to the worst of us,” says #LastWeekTonight's @iamjohnoliver. @Merkle's Rusty Walters shares his thoughts on the future of #ChatGPT:  https://t.co/vjkBGNwlX6",en,"['ai', 'lastweektonight', 'chatgpt']",[],"“ #AI is ultimately a mirror, and it will reflect back exactly who we are from the best of us to the worst of us,” says #LastWeekTonight's @iamjohnoliver. @Merkle's Rusty Walters shares his thoughts on the future of #ChatGPT:  https://t.co/vjkBGNwlX6","['“', '#AI', 'is', 'ultimately', 'a', 'mirror', ',', 'and', 'it', 'will', 'reflect', 'back', 'exactly', 'who', 'we', 'are', 'from', 'the', 'best', 'of', 'us', 'to', 'the', 'worst', 'of', 'us', ',', '”', 'says', ""#LastWeekTonight's"", '.', ""'"", 's', 'Rusty', 'Walters', 'shares', 'his', 'thoughts', 'on', 'the', 'future', 'of', '#ChatGPT', ':', 'https://t.co/vjkBGNwlX6']"
1635391332196954112,1635391332196954112,2023-03-14 05:24:12 Malay Peninsula Standard Time,2023-03-14,05:24:12,48101376,"Afinal, o que esperar do ChatGPT? Por Eduardo Orlando LHotellier.  https://t.co/XkilvRwz0Z #ChatGPT",pt,['chatgpt'],[],"After all, what to expect from ChatGPT? By Eduardo Orlando LHotellier.  https://t.co/XkilvRwz0Z #ChatGPT","['After', 'all', ',', 'what', 'to', 'expect', 'from', 'ChatGPT', '?', 'By', 'Eduardo', 'Orlando', 'LHotellier', '.', 'https://t.co/XkilvRwz0Z', '#ChatGPT']"
