,id,conversation_id,created_at,date,time,user_id,tweet,language,hashtags,reply_to,translated_text,tokenized_text
0,1608612227673886722,1608612227673886720,2022-12-30 07:53:36 Malay Peninsula Standard Time,2022-12-30,07:53:36,7167892,I feel heard...even if its just by some artificial intelligence that's changing the world. #ChatGPT  https://t.co/f8Fc3UCvE9,en,['chatgpt'],[],I feel heard...even if its just by some artificial intelligence that's changing the world. #ChatGPT  https://t.co/f8Fc3UCvE9,"['I', 'feel', 'heard', '...', 'even', 'if', 'its', 'just', 'by', 'some', 'artificial', 'intelligence', ""that's"", 'changing', 'the', 'world', '.', '#ChatGPT', 'https://t.co/f8Fc3UCvE9']"
1,1608612202038329345,1608612202038329344,2022-12-30 07:53:30 Malay Peninsula Standard Time,2022-12-30,07:53:30,600934994,#ChatGPT 【中国船舶集团：进一步加强核安全与核应急技术中心建设】中国船舶集团党组副书记、总经理杨金成强调，2023年，集团公司核安全工作面临新的形势和要求，要全面落实核安全制度文件的实施运行，完善与制度文件相匹配的运行机制，确保(1/2),zh,['chatgpt'],[],"#ChatGPT 【CSSC: Further strengthen the construction of nuclear safety and nuclear emergency technology center】Yang Jincheng, deputy secretary of the party group and general manager of CSSC, stressed that in 2023, the nuclear safety work of the group company will face new situations and requirements, and it is necessary to fully implement the implementation and operation of nuclear safety system documents, improve the operation mechanism matching the system documents, and ensure (1/2)","['#ChatGPT', '【', 'CSSC', ':', 'Further', 'strengthen', 'the', 'construction', 'of', 'nuclear', 'safety', 'and', 'nuclear', 'emergency', 'technology', 'center', '】', 'Yang', 'Jincheng', ',', 'deputy', 'secretary', 'of', 'the', 'party', 'group', 'and', 'general', 'manager', 'of', 'CSSC', ',', 'stressed', 'that', 'in', '2023', ',', 'the', 'nuclear', 'safety', 'work', 'of', 'the', 'group', 'company', 'will', 'face', 'new', 'situations', 'and', 'requirements', ',', 'and', 'it', 'is', 'necessary', 'to', 'fully', 'implement', 'the', 'implementation', 'and', 'operation', 'of', 'nuclear', 'safety', 'system', 'documents', ',', 'improve', 'the', 'operation', 'mechanism', 'matching', 'the', 'system', 'documents', ',', 'and', 'ensure', '(', '1/2', ')']"
2,1608612171784818688,1608612171784818688,2022-12-30 07:53:22 Malay Peninsula Standard Time,2022-12-30,07:53:22,1267837231,"#chatgpt killed me second time, this time I've got oxygen intoxication  https://t.co/dr5dxto5OT",en,['chatgpt'],[],"#chatgpt killed me second time, this time I've got oxygen intoxication  https://t.co/dr5dxto5OT","['#chatgpt', 'killed', 'me', 'second', 'time', ',', 'this', 'time', ""I've"", 'got', 'oxygen', 'intoxication', 'https://t.co/dr5dxto5OT']"
3,1608611928473243649,1608611928473243648,2022-12-30 07:52:24 Malay Peninsula Standard Time,2022-12-30,07:52:24,1235365643618119680,Prediction: #chatGPT and similar #AI systems will change the educational system to a framework emphasizing oral exams and #Socratic defense for all subjects within 5 years.  @RemindMe_OfThis in 5 years.,en,"['chatgpt', 'ai', 'socratic']",[],Prediction: #chatGPT and similar #AI systems will change the educational system to a framework emphasizing oral exams and #Socratic defense for all subjects within 5 years.  @RemindMe_OfThis in 5 years.,"['Prediction', ':', '#chatGPT', 'and', 'similar', '#AI', 'systems', 'will', 'change', 'the', 'educational', 'system', 'to', 'a', 'framework', 'emphasizing', 'oral', 'exams', 'and', '#Socratic', 'defense', 'for', 'all', 'subjects', 'within', '5', 'years', '.', 'in', '5', 'years', '.']"
4,1608611817286422530,1608611817286422528,2022-12-30 07:51:58 Malay Peninsula Standard Time,2022-12-30,07:51:58,29151428,epic chatgpt logic failure... humans are not yet replaceable #ChatGPT #EpicFail #AI  https://t.co/jxEwOsY5h6,en,"['chatgpt', 'epicfail', 'ai']",[],epic chatgpt logic failure... humans are not yet replaceable #ChatGPT #EpicFail #AI  https://t.co/jxEwOsY5h6,"['epic', 'chatgpt', 'logic', 'failure', '...', 'humans', 'are', 'not', 'yet', 'replaceable', '#ChatGPT', '#EpicFail', '#AI', 'https://t.co/jxEwOsY5h6']"
5,1608611555549270016,1608611555549270016,2022-12-30 07:50:56 Malay Peninsula Standard Time,2022-12-30,07:50:56,1470253992051712002,The AI is so awesome.  https://t.co/VOxaGa3qe3 #ChatGPT  https://t.co/4mHK1OqIXO,en,['chatgpt'],[],The AI is so awesome.  https://t.co/VOxaGa3qe3 #ChatGPT  https://t.co/4mHK1OqIXO,"['The', 'AI', 'is', 'so', 'awesome', '.', 'https://t.co/VOxaGa3qe3', '#ChatGPT', 'https://t.co/4mHK1OqIXO']"
6,1608611354872807426,1608611354872807424,2022-12-30 07:50:08 Malay Peninsula Standard Time,2022-12-30,07:50:08,4840011796,"ChatGPT answers ""What are the benefits of AI?""  #chatgpt #openai #conversation #artificialintelligence #ai #machinelearning #technology #datascience #robots  #deeplearning #programming #tech #robotics #innovation #bigdata #coding #computerscience #data #dataanalytics #business  https://t.co/VjZZNIj8ox",en,"['chatgpt', 'openai', 'conversation', 'artificialintelligence', 'ai', 'machinelearning', 'technology', 'datascience', 'robots', 'deeplearning', 'programming', 'tech', 'robotics', 'innovation', 'bigdata', 'coding', 'computerscience', 'data', 'dataanalytics', 'business']",[],"ChatGPT answers ""What are the benefits of AI?""  #chatgpt #openai #conversation #artificialintelligence #ai #machinelearning #technology #datascience #robots  #deeplearning #programming #tech #robotics #innovation #bigdata #coding #computerscience #data #dataanalytics #business  https://t.co/VjZZNIj8ox","['ChatGPT', 'answers', '""', 'What', 'are', 'the', 'benefits', 'of', 'AI', '?', '""', '#chatgpt', '#openai', '#conversation', '#artificialintelligence', '#ai', '#machinelearning', '#technology', '#datascience', '#robots', '#deeplearning', '#programming', '#tech', '#robotics', '#innovation', '#bigdata', '#coding', '#computerscience', '#data', '#dataanalytics', '#business', 'https://t.co/VjZZNIj8ox']"
7,1608611300183273473,1608611300183273472,2022-12-30 07:49:55 Malay Peninsula Standard Time,2022-12-30,07:49:55,1528109373884702720,#ChatGPT spitting fake news about #PizzaGate....  https://t.co/PDAO4VHvIN,en,"['chatgpt', 'pizzagate']",[],#ChatGPT spitting fake news about #PizzaGate....  https://t.co/PDAO4VHvIN,"['#ChatGPT', 'spitting', 'fake', 'news', 'about', '#PizzaGate', '...', 'https://t.co/PDAO4VHvIN']"
8,1608611226040537089,1608611226040537088,2022-12-30 07:49:37 Malay Peninsula Standard Time,2022-12-30,07:49:37,1450267105023209472,Can't get over the creative power of this AI. I real get the hype about chatgpt now. It produced a southern African township style scene with just simple prompts....please give the tech a chance...#ChatGPT  https://t.co/u42cwpHbit,en,['chatgpt'],[],Can't get over the creative power of this AI. I real get the hype about chatgpt now. It produced a southern African township style scene with just simple prompts....please give the tech a chance...#ChatGPT  https://t.co/u42cwpHbit,"[""Can't"", 'get', 'over', 'the', 'creative', 'power', 'of', 'this', 'AI', '.', 'I', 'real', 'get', 'the', 'hype', 'about', 'chatgpt', 'now', '.', 'It', 'produced', 'a', 'southern', 'African', 'township', 'style', 'scene', 'with', 'just', 'simple', 'prompts', '...', 'please', 'give', 'the', 'tech', 'a', 'chance', '...', '#ChatGPT', 'https://t.co/u42cwpHbit']"
9,1608611076152889344,1608611076152889344,2022-12-30 07:49:01 Malay Peninsula Standard Time,2022-12-30,07:49:01,4179888521,"На самом деле #ChatGPT - это окно в параллельную вселенную, где Летов не ушел в тайгу, а пилит фиты с Тимати  https://t.co/fnlkNny8G5",ru,['chatgpt'],[],"In fact, #ChatGPT is a window into a parallel universe, where Letov did not go into the taiga, but saws fits with Timati https://t.co/fnlkNny8G5","['In', 'fact', ',', '#ChatGPT', 'is', 'a', 'window', 'into', 'a', 'parallel', 'universe', ',', 'where', 'Letov', 'did', 'not', 'go', 'into', 'the', 'taiga', ',', 'but', 'saws', 'fits', 'with', 'Timati', 'https://t.co/fnlkNny8G5']"
