,id,conversation_id,created_at,date,time,user_id,tweet,language,hashtags,reply_to,translated_text,tokenized_text
0,1627456657809719296,1627456657809719296,2023-02-20 07:54:38 Malay Peninsula Standard Time,2023-02-20,07:54:38,118788479,A Student Used #ChatGPT to Cheat in an AI Ethics Class  https://t.co/QTqxCEA3Ts,en,['chatgpt'],[],A Student Used #ChatGPT to Cheat in an AI Ethics Class  https://t.co/QTqxCEA3Ts,"['A', 'Student', 'Used', '#ChatGPT', 'to', 'Cheat', 'in', 'an', 'AI', 'Ethics', 'Class', 'https://t.co/QTqxCEA3Ts']"
1,1627456520605831168,1627456520605831168,2023-02-20 07:54:05 Malay Peninsula Standard Time,2023-02-20,07:54:05,1496809238147973121,Between bots and robots!! #ChatGPT  https://t.co/iUMfu2vSSK,en,['chatgpt'],[],Between bots and robots!! #ChatGPT  https://t.co/iUMfu2vSSK,"['Between', 'bots', 'and', 'robots', '!', '!', '#ChatGPT', 'https://t.co/iUMfu2vSSK']"
2,1627456448362938368,1627456448362938368,2023-02-20 07:53:48 Malay Peninsula Standard Time,2023-02-20,07:53:48,18133809,"CIOAMERICALAT: Ya es tradicional que cada siete de febrero se celebre el Día Internacional de la Internet Segura, aunque esto luzca cada vez más difícil.   https://t.co/wsfukWfA4V #chatgpt #checkpoint #cpr #internetsegura",es,"['chatgpt', 'checkpoint', 'cpr', 'internetsegura']",[],"CIOAMERICALAT: It is already traditional that every seventh of February the International Day of the Safer Internet is celebrated, although this seems increasingly difficult.   https://t.co/wsfukWfA4V #chatgpt #checkpoint #cpr #internetsegura","['CIOAMERICALAT', ':', 'It', 'is', 'already', 'traditional', 'that', 'every', 'seventh', 'of', 'February', 'the', 'International', 'Day', 'of', 'the', 'Safer', 'Internet', 'is', 'celebrated', ',', 'although', 'this', 'seems', 'increasingly', 'difficult', '.', 'https://t.co/wsfukWfA4V', '#chatgpt', '#checkpoint', '#cpr', '#internetsegura']"
3,1627456436317073409,1627456436317073408,2023-02-20 07:53:45 Malay Peninsula Standard Time,2023-02-20,07:53:45,1576045242079670272,夫に何か言うより #ChatGPT の方が1000億倍マトモな答えが返って来るな…。もはや夫にこのAI搭載したい。,ja,['chatgpt'],[],"Rather than saying something to my husband, #ChatGPT will give me a 100 billion times better answer... I no longer want my husband to install this AI.","['Rather', 'than', 'saying', 'something', 'to', 'my', 'husband', ',', '#ChatGPT', 'will', 'give', 'me', 'a', '100', 'billion', 'times', 'better', 'answer', '...', 'I', 'no', 'longer', 'want', 'my', 'husband', 'to', 'install', 'this', 'AI', '.']"
4,1627456333929750528,1627456333929750528,2023-02-20 07:53:21 Malay Peninsula Standard Time,2023-02-20,07:53:21,2183438669,Any #edtech and instructional technology folks want to jump on the mic with me soon and discuss #ChatGPT and AI in the classroom?  https://t.co/2NWrZOlAh8,en,"['edtech', 'chatgpt']",[],Any #edtech and instructional technology folks want to jump on the mic with me soon and discuss #ChatGPT and AI in the classroom?  https://t.co/2NWrZOlAh8,"['Any', '#edtech', 'and', 'instructional', 'technology', 'folks', 'want', 'to', 'jump', 'on', 'the', 'mic', 'with', 'me', 'soon', 'and', 'discuss', '#ChatGPT', 'and', 'AI', 'in', 'the', 'classroom', '?', 'https://t.co/2NWrZOlAh8']"
5,1627456323607572482,1627456323607572480,2023-02-20 07:53:18 Malay Peninsula Standard Time,2023-02-20,07:53:18,1318826208,Today's question was how to access a #ruby constant from outside of a module  Search Engines 👎 ChatGPT 👍  Search gave me links to sites that I had to read through and maybe find the answer  #ChatGPT just gave me the answer with explanation  @Google @bing time to up your game  https://t.co/7pA1g48V20,en,"['ruby', 'chatgpt']",[],Today's question was how to access a #ruby constant from outside of a module  Search Engines 👎 ChatGPT 👍  Search gave me links to sites that I had to read through and maybe find the answer  #ChatGPT just gave me the answer with explanation  @Google @bing time to up your game  https://t.co/7pA1g48V20,"[""Today's"", 'question', 'was', 'how', 'to', 'access', 'a', '#ruby', 'constant', 'from', 'outside', 'of', 'a', 'module', 'Search', 'Engines', '👎', 'ChatGPT', '👍', 'Search', 'gave', 'me', 'links', 'to', 'sites', 'that', 'I', 'had', 'to', 'read', 'through', 'and', 'maybe', 'find', 'the', 'answer', '#ChatGPT', 'just', 'gave', 'me', 'the', 'answer', 'with', 'explanation', 'time', 'to', 'up', 'your', 'game', 'https://t.co/7pA1g48V20']"
6,1627456317668327424,1627456317668327424,2023-02-20 07:53:17 Malay Peninsula Standard Time,2023-02-20,07:53:17,275983043,Hablo más con #ChatGPT que con el mundo real.  https://t.co/5v3eCk8Gc5,es,['chatgpt'],[],I talk more to #ChatGPT than to the real world.  https://t.co/5v3eCk8Gc5,"['I', 'talk', 'more', 'to', '#ChatGPT', 'than', 'to', 'the', 'real', 'world', '.', 'https://t.co/5v3eCk8Gc5']"
7,1627455993620594693,1627455993620594688,2023-02-20 07:52:00 Malay Peninsula Standard Time,2023-02-20,07:52:00,1290014831840333825,”AI”に聞いた、ママが求める子育てパパ像  １．協力的であること ２．子どもとの時間を大切にすること ３．感情的にならないこと ４．話し合いをすること ５．自分の時間を大切にすること  ５だけ難易度低い😶 パパさん、いくつ当てはまりました❓   #子育て #育児　#ChatGPT  https://t.co/9mv6r7PKq6,ja,"['子育て', '育児', 'chatgpt']",[],"Asked by ""AI"", the image of child-rearing dad that moms want 1. Be cooperative 2. Value time with children 3. Don't get emotional 4. Have a discussion 5. Value your time 5 Only less 😶 difficult Daddy, how many ❓ did you apply #子育て #育児 #ChatGPT https://t.co/9mv6r7PKq6","['Asked', 'by', '""', 'AI', '""', ',', 'the', 'image', 'of', 'child-rearing', 'dad', 'that', 'moms', 'want', '1', '.', 'Be', 'cooperative', '2', '.', 'Value', 'time', 'with', 'children', '3', '.', ""Don't"", 'get', 'emotional', '4', '.', 'Have', 'a', 'discussion', '5', '.', 'Value', 'your', 'time', '5', 'Only', 'less', '😶', 'difficult', 'Daddy', ',', 'how', 'many', '❓', 'did', 'you', 'apply', '#子育て', '#育児', '#ChatGPT', 'https://t.co/9mv6r7PKq6']"
8,1627455855120490498,1627231369066647552,2023-02-20 07:51:27 Malay Peninsula Standard Time,2023-02-20,07:51:27,1388257473036005378,@BoniKutela @mathewmndeme @brenda_kisakaH @KwekaOpportuna @udadis @moz_ismail @MabalaMakengeza @kitilam Nimemtag Dr. @kitilam bhana aje abishane na #ChatGPT 😂😂😂!,hi,['chatgpt'],"[{'screen_name': 'BoniKutela', 'name': 'Boni Kutela', 'id': '240637624'}, {'screen_name': 'mathewmndeme', 'name': 'Mathew Mndeme, PhD.', 'id': '1015168669549322242'}, {'screen_name': 'brenda_kisakaH', 'name': 'Brenda Kisaka', 'id': '932949818653270017'}, {'screen_name': 'KwekaOpportuna', 'name': 'OKweka', 'id': '1274701150726561794'}, {'screen_name': 'udadis', 'name': 'ekaterina zhukova', 'id': '1303995398'}, {'screen_name': 'moz_ismail', 'name': 'Moses Ismail, PhD', 'id': '240210950'}, {'screen_name': 'MabalaMakengeza', 'name': 'Richard Mabala', 'id': '4916344677'}, {'screen_name': 'kitilam', 'name': 'Kitila Mkumbo (PhD)', 'id': '1912949292'}]",@BoniKutela @mathewmndeme @brenda_kisakaH @KwekaOpportuna @udadis @moz_ismail @MabalaMakengeza @kitilam Nimemtag Dr. @kitilam bhana aje abishane na #ChatGPT 😂😂😂 !,"['Nimemtag', 'Dr', '.', 'bhana', 'aje', 'abishane', 'na', '#ChatGPT', '😂', '😂', '😂', '!']"
9,1627455842198130688,1617979122625712128,2023-02-20 07:51:24 Malay Peninsula Standard Time,2023-02-20,07:51:24,1374507297699893258,@karpathy #Chatgpt has a token window of size 4000. how many tokens does these prompt contain?  And with such long prompt. how many tokens are left for grabbing useful context for answering questions. Such a waste of computation.,en,['chatgpt'],"[{'screen_name': 'karpathy', 'name': 'Andrej Karpathy', 'id': '33836629'}]",@karpathy #Chatgpt has a token window of size 4000. how many tokens does these prompt contain?  And with such long prompt. how many tokens are left for grabbing useful context for answering questions. Such a waste of computation.,"['#Chatgpt', 'has', 'a', 'token', 'window', 'of', 'size', '4000', '.', 'how', 'many', 'tokens', 'does', 'these', 'prompt', 'contain', '?', 'And', 'with', 'such', 'long', 'prompt', '.', 'how', 'many', 'tokens', 'are', 'left', 'for', 'grabbing', 'useful', 'context', 'for', 'answering', 'questions', '.', 'Such', 'a', 'waste', 'of', 'computation', '.']"
