id,conversation_id,created_at,date,time,user_id,tweet,language,hashtags,reply_to,translated_text,tokenized_text
1634586095307423747,1634412441630130176,2023-03-12 00:04:28 Malay Peninsula Standard Time,2023-03-12,00:04:28,963121376436670466,@SunPower @rewiringamerica @LetaSuzanne I hope it’s not #chatgpt,en,['chatgpt'],"[{'screen_name': 'SunPower', 'name': 'SunPower', 'id': '135618949'}, {'screen_name': 'rewiringamerica', 'name': 'Rewiring America', 'id': '1233150686704988160'}, {'screen_name': 'LetaSuzanne', 'name': 'Suzanne Leta', 'id': '1291430641377013760'}]",@SunPower @rewiringamerica @LetaSuzanne I hope it’s not #chatgpt,"['I', 'hope', 'it', '’', 's', 'not', '#chatgpt']"
1634586080035979265,1634586080035979264,2023-03-12 00:04:25 Malay Peninsula Standard Time,2023-03-12,00:04:25,1330228096662908929,"Sipping kofe and talking to Bing. It's great for current information, but we just don't have the same rapport as with #ChatGPT. Time will tell.  What do you think of Bing? Love it? Hate it? Don’t care? Let me know! #BingItOn @Microsoft @OpenAI  👇 We wrote an Old English poem...",en,"['chatgpt', 'bingiton']",[],"Sipping kofe and talking to Bing. It's great for current information, but we just don't have the same rapport as with #ChatGPT. Time will tell.  What do you think of Bing? Love it? Hate it? Don’t care? Let me know! #BingItOn @Microsoft @OpenAI  👇 We wrote an Old English poem...","['Sipping', 'kofe', 'and', 'talking', 'to', 'Bing', '.', ""It's"", 'great', 'for', 'current', 'information', ',', 'but', 'we', 'just', ""don't"", 'have', 'the', 'same', 'rapport', 'as', 'with', '#ChatGPT', '.', 'Time', 'will', 'tell', '.', 'What', 'do', 'you', 'think', 'of', 'Bing', '?', 'Love', 'it', '?', 'Hate', 'it', '?', 'Don', '’', 't', 'care', '?', 'Let', 'me', 'know', '!', '#BingItOn', '👇', 'We', 'wrote', 'an', 'Old', 'English', 'poem', '...']"
1634586059530027011,1634586059530027008,2023-03-12 00:04:20 Malay Peninsula Standard Time,2023-03-12,00:04:20,1369371090934505480,Stories with GPT: Episode 1.1 - Human or Not? #GPT #GPT4 #ChatGPT #Chatbot #chatbots #AIart #AI #human #humanity  https://t.co/xZSc6ouLx5,en,"['gpt', 'gpt4', 'chatgpt', 'chatbot', 'chatbots', 'aiart', 'ai', 'human', 'humanity']",[],Stories with GPT: Episode 1.1 - Human or Not? #GPT #GPT4 #ChatGPT #Chatbot #chatbots #AIart #AI #human #humanity  https://t.co/xZSc6ouLx5,"['Stories', 'with', 'GPT', ':', 'Episode', '1.1', '-', 'Human', 'or', 'Not', '?', '#GPT', '#GPT4', '#ChatGPT', '#Chatbot', '#chatbots', '#AIart', '#AI', '#human', '#humanity', 'https://t.co/xZSc6ouLx5']"
1634586021722566656,1634048788208709632,2023-03-12 00:04:11 Malay Peninsula Standard Time,2023-03-12,00:04:11,901105614008578054,@JayWamsted I think there’s more of a concern with #ChatGPT in regards to writing papers &amp; completing assignments for students rather than physically replacing teachers.,en,['chatgpt'],"[{'screen_name': 'JayWamsted', 'name': 'Jay Wamsted', 'id': '1122921416972804109'}]",@JayWamsted I think there’s more of a concern with #ChatGPT in regards to writing papers &amp; completing assignments for students rather than physically replacing teachers.,"['I', 'think', 'there', '’', 's', 'more', 'of', 'a', 'concern', 'with', '#ChatGPT', 'in', 'regards', 'to', 'writing', 'papers', '&', 'completing', 'assignments', 'for', 'students', 'rather', 'than', 'physically', 'replacing', 'teachers', '.']"
1634585658340646915,1634585658340646912,2023-03-12 00:02:44 Malay Peninsula Standard Time,2023-03-12,00:02:44,353980576,"While we wait on an official reveal, I thought it'd be fun to ask the OpenAI #ChatGPT if it knows the secret details about #MortalKombat12's story and villain.  Watch video -  https://t.co/WFmKwU7vhn  #MK12 #MK11 #MortalKombat11 #OpenAI #AI #gaming  https://t.co/JVLto1tQAW",en,"['chatgpt', 'mortalkombat12', 'mk12', 'mk11', 'mortalkombat11', 'openai', 'ai', 'gaming']",[],"While we wait on an official reveal, I thought it'd be fun to ask the OpenAI #ChatGPT if it knows the secret details about #MortalKombat12's story and villain.  Watch video -  https://t.co/WFmKwU7vhn  #MK12 #MK11 #MortalKombat11 #OpenAI #AI #gaming  https://t.co/JVLto1tQAW","['While', 'we', 'wait', 'on', 'an', 'official', 'reveal', ',', 'I', 'thought', ""it'd"", 'be', 'fun', 'to', 'ask', 'the', 'OpenAI', '#ChatGPT', 'if', 'it', 'knows', 'the', 'secret', 'details', 'about', ""#MortalKombat12's"", 'story', 'and', 'villain', '.', 'Watch', 'video', '-', 'https://t.co/WFmKwU7vhn', '#MK12', '#MK11', '#MortalKombat11', '#OpenAI', '#AI', '#gaming', 'https://t.co/JVLto1tQAW']"
1634585657434681345,1634585657434681344,2023-03-12 00:02:44 Malay Peninsula Standard Time,2023-03-12,00:02:44,315405463,#DuckAssist : le moteur de recherche #DuckDuckGo propose des réponses assistées par l'IA #chatgpt   https://t.co/LKGhRDbMMA  https://t.co/HemLsg2U5W,fr,"['duckassist', 'duckduckgo', 'chatgpt']",[],#DuckAssist: the search engine #DuckDuckGo offers AI-assisted answers#chatgpt https://t.co/LKGhRDbMMA https://t.co/HemLsg2U5W,"['#DuckAssist', ':', 'the', 'search', 'engine', '#DuckDuckGo', 'offers', 'AI-assisted', 'answers', '#chatgpt', 'https://t.co/LKGhRDbMMA', 'https://t.co/HemLsg2U5W']"
1634585551415255041,1634585551415255040,2023-03-12 00:02:19 Malay Peninsula Standard Time,2023-03-12,00:02:19,150604896,"#ChatGPT and #SharePoint, what else can it do?  https://t.co/JxFNohpmjg  https://t.co/vjDvSPFlEl",en,"['chatgpt', 'sharepoint']",[],"#ChatGPT and #SharePoint, what else can it do?  https://t.co/JxFNohpmjg  https://t.co/vjDvSPFlEl","['#ChatGPT', 'and', '#SharePoint', ',', 'what', 'else', 'can', 'it', 'do', '?', 'https://t.co/JxFNohpmjg', 'https://t.co/vjDvSPFlEl']"
1634585472931340289,1634585472931340288,2023-03-12 00:02:00 Malay Peninsula Standard Time,2023-03-12,00:02:00,1600455045622947840,"Gente acabei de testar o chat gpt e é simplesmente ridiculamente Broken. Ele fez o meu tcc, e fez outros dois q eu tinha projetos… #ChatGPT  https://t.co/PszSEpcojo",pt,['chatgpt'],[],"We just tested the gpt chat and it's just ridiculously Broken. He did my tcc, and did two other q I had projects ... #ChatGPT https://t.co/PszSEpcojo","['We', 'just', 'tested', 'the', 'gpt', 'chat', 'and', ""it's"", 'just', 'ridiculously', 'Broken', '.', 'He', 'did', 'my', 'tcc', ',', 'and', 'did', 'two', 'other', 'q', 'I', 'had', 'projects', '...', '#ChatGPT', 'https://t.co/PszSEpcojo']"
1634585404841000964,1634585404841000960,2023-03-12 00:01:44 Malay Peninsula Standard Time,2023-03-12,00:01:44,4789573213,"In all the handwringing over #ChatGPT taking our jobs, people miss that it can help improve your technical and creative skills.  Here's a video from @hellotinah on using it to create study plans, projects, and explanations while learning #DataScience.   https://t.co/D4D4xsvXZH",en,"['chatgpt', 'datascience']",[],"In all the handwringing over #ChatGPT taking our jobs, people miss that it can help improve your technical and creative skills.  Here's a video from @hellotinah on using it to create study plans, projects, and explanations while learning #DataScience.   https://t.co/D4D4xsvXZH","['In', 'all', 'the', 'handwringing', 'over', '#ChatGPT', 'taking', 'our', 'jobs', ',', 'people', 'miss', 'that', 'it', 'can', 'help', 'improve', 'your', 'technical', 'and', 'creative', 'skills', '.', ""Here's"", 'a', 'video', 'from', 'on', 'using', 'it', 'to', 'create', 'study', 'plans', ',', 'projects', ',', 'and', 'explanations', 'while', 'learning', '#DataScience', '.', 'https://t.co/D4D4xsvXZH']"
1634585395005382657,1634585395005382656,2023-03-12 00:01:41 Malay Peninsula Standard Time,2023-03-12,00:01:41,485677780,Visual #ChatGPT? Sim. Já.  https://t.co/JTCjMS0pcV,pt,['chatgpt'],[],Visual #ChatGPT? Yes. Already.  https://t.co/JTCjMS0pcV,"['Visual', '#ChatGPT', '?', 'Yes', '.', 'Already', '.', 'https://t.co/JTCjMS0pcV']"
