,id,conversation_id,created_at,date,time,user_id,tweet,language,hashtags,reply_to,translated_text,tokenized_text
0,1625644876627906560,1625644876627906560,2023-02-15 07:55:16 Malay Peninsula Standard Time,2023-02-15,07:55:16,1268692717292466178,#ChatGPT Me está explotando la cabeza !,es,['chatgpt'],[],#ChatGPT My head is exploding!,"['#ChatGPT', 'My', 'head', 'is', 'exploding', '!']"
1,1625644860488163330,1625644860488163328,2023-02-15 07:55:12 Malay Peninsula Standard Time,2023-02-15,07:55:12,1346554905490808839,حللت ام الذكاء الصناعي 😂 #ChatGPT  https://t.co/dw29d1V1mH,ar,['chatgpt'],[],I analyzed the mother of artificial 😂 intelligence #ChatGPT https://t.co/dw29d1V1mH,"['I', 'analyzed', 'the', 'mother', 'of', 'artificial', '😂', 'intelligence', '#ChatGPT', 'https://t.co/dw29d1V1mH']"
2,1625644720172175362,1625644720172175360,2023-02-15 07:54:38 Malay Peninsula Standard Time,2023-02-15,07:54:38,906814763421679616,#ChatGPT #ChatGPT中文 #ChatGPT怎么用  chatgpt 账号 有需要可以私 24小时自助商城  https://t.co/OGewy2c87C 企鹅2511781753 Skin power about defense own job see.  https://t.co/IFTzXJdqV8,zh,"['chatgpt', 'chatgpt中文', 'chatgpt怎么用']",[],#ChatGPT #ChatGPT Chinese #ChatGPT怎么用 chatgpt account can be private 24-hour self-service mall https://t.co/OGewy2c87C Penguin 2511781753 Skin power about defense own job see.  https://t.co/IFTzXJdqV8,"['#ChatGPT', '#ChatGPT', 'Chinese', '#ChatGPT怎么用', 'chatgpt', 'account', 'can', 'be', 'private', '24', '-', 'hour', 'self-service', 'mall', 'https://t.co/OGewy2c87C', 'Penguin', '2511781753', 'Skin', 'power', 'about', 'defense', 'own', 'job', 'see', '.', 'https://t.co/IFTzXJdqV8']"
3,1625644660457713664,1625644660457713664,2023-02-15 07:54:24 Malay Peninsula Standard Time,2023-02-15,07:54:24,1408024297415774208,Missed our service last Sunday? The Gospel reading is from Matthew 6:24-34.   We asked #ChatGPT to write a hymn based on this reading.  Using the tune St Anne (O God Our Help in Ages Past) it suggested the following 👇   https://t.co/V6k6CEQ3YB  #God #Church #Worship #SingAlong,en,"['chatgpt', 'god', 'church', 'worship', 'singalong']",[],Missed our service last Sunday? The Gospel reading is from Matthew 6:24-34.   We asked #ChatGPT to write a hymn based on this reading.  Using the tune St Anne (O God Our Help in Ages Past) it suggested the following 👇   https://t.co/V6k6CEQ3YB  #God #Church #Worship #SingAlong,"['Missed', 'our', 'service', 'last', 'Sunday', '?', 'The', 'Gospel', 'reading', 'is', 'from', 'Matthew', '6:24-', '34', '.', 'We', 'asked', '#ChatGPT', 'to', 'write', 'a', 'hymn', 'based', 'on', 'this', 'reading', '.', 'Using', 'the', 'tune', 'St', 'Anne', '(', 'O', 'God', 'Our', 'Help', 'in', 'Ages', 'Past', ')', 'it', 'suggested', 'the', 'following', '👇', 'https://t.co/V6k6CEQ3YB', '#God', '#Church', '#Worship', '#SingAlong']"
4,1625644602303856640,1625644602303856640,2023-02-15 07:54:10 Malay Peninsula Standard Time,2023-02-15,07:54:10,1336536957782913030,ChatGPT使い始めた。 知りたい情報もそうだけど、まとまった読みやすい文章が出てくるのが助かる。こりゃレポートに使われるわけだ。 でも、まだ情報が浅い気がする（日本語だから?） 我々はより正確な知識を積み上げていく必要に駆られそうだ。 #ChatGPT,ja,['chatgpt'],[],"I started using ChatGPT. As with the information you want to know, it helps to have a cohesive and easy-to-read sentence. This is used for reports. But I feel that the information is still shallow (because it is Japanese?) We will be driven to accumulate more accurate knowledge. #ChatGPT","['I', 'started', 'using', 'ChatGPT', '.', 'As', 'with', 'the', 'information', 'you', 'want', 'to', 'know', ',', 'it', 'helps', 'to', 'have', 'a', 'cohesive', 'and', 'easy-to-read', 'sentence', '.', 'This', 'is', 'used', 'for', 'reports', '.', 'But', 'I', 'feel', 'that', 'the', 'information', 'is', 'still', 'shallow', '(', 'because', 'it', 'is', 'Japanese', '?', ')', 'We', 'will', 'be', 'driven', 'to', 'accumulate', 'more', 'accurate', 'knowledge', '.', '#ChatGPT']"
5,1625644547815645187,1625644547815645184,2023-02-15 07:53:57 Malay Peninsula Standard Time,2023-02-15,07:53:57,1276339780008030208,やってみた 著名人の経歴なんかもネットの情報から拾い集めてきてまとめることが出来る感じ ストーカーやらネット叩きのための個人情報収集とかの悪用も出来そうでヤバい気もするが… 自分の名前と住所入れて調べてみると何が出てくるかちょっと興味があるけどな～💦 正しい情報なのかは不明 #chatGPT  https://t.co/yNubZv9lr9,ja,['chatgpt'],[],"I tried it I feel like I can collect and summarize the biographies of celebrities from information on the Internet, and I feel that it is dangerous that I can misuse it to collect personal information for stalking and hitting the Internet ... I'm a little curious to see what comes out when I look it up with my name and address, 💦 but ~ I don't know if it's correct information #chatGPT https://t.co/yNubZv9lr9","['I', 'tried', 'it', 'I', 'feel', 'like', 'I', 'can', 'collect', 'and', 'summarize', 'the', 'biographies', 'of', 'celebrities', 'from', 'information', 'on', 'the', 'Internet', ',', 'and', 'I', 'feel', 'that', 'it', 'is', 'dangerous', 'that', 'I', 'can', 'misuse', 'it', 'to', 'collect', 'personal', 'information', 'for', 'stalking', 'and', 'hitting', 'the', 'Internet', '...', ""I'm"", 'a', 'little', 'curious', 'to', 'see', 'what', 'comes', 'out', 'when', 'I', 'look', 'it', 'up', 'with', 'my', 'name', 'and', 'address', ',', '💦', 'but', '~', 'I', ""don't"", 'know', 'if', ""it's"", 'correct', 'information', '#chatGPT', 'https://t.co/yNubZv9lr9']"
6,1625644445386375170,1625644445386375168,2023-02-15 07:53:33 Malay Peninsula Standard Time,2023-02-15,07:53:33,18133809,"CIOAMERICALAT: CIOs, CISOs y otros líderes de TI del Reino Unido creen que los estados extranjeros usan #ChatGPT maliciosamente. Sus sospechas son fundadas.   https://t.co/Qmu0dRIEXp #email #hackers #iaconversacional #phishing",es,"['chatgpt', 'email', 'hackers', 'iaconversacional', 'phishing']",[],"CIOAMERICALAT: CIOs, CISOs and other UK IT leaders believe foreign states use #ChatGPT maliciously. Their suspicions are well-founded.   https://t.co/Qmu0dRIEXp #email #hackers #iaconversacional #phishing","['CIOAMERICALAT', ':', 'CIOs', ',', 'CISOs', 'and', 'other', 'UK', 'IT', 'leaders', 'believe', 'foreign', 'states', 'use', '#ChatGPT', 'maliciously', '.', 'Their', 'suspicions', 'are', 'well-founded', '.', 'https://t.co/Qmu0dRIEXp', '#email', '#hackers', '#iaconversacional', '#phishing']"
7,1625644367317962753,1625644367317962752,2023-02-15 07:53:14 Malay Peninsula Standard Time,2023-02-15,07:53:14,14449980,It AIN't difficult to draw a picture if you use Text-to-art through #AIN_DAO discord - click the image below to create your own image &amp; earn #AIN @ainetwork_ai #AINetwork #Bittrex #Listing #AINFT #AirdropEvent #AI #ChatGPT #OpenAI #blockchain  https://t.co/pUkmhiw10m,en,"['ain_dao', 'ain', 'ainetwork', 'bittrex', 'listing', 'ainft', 'airdropevent', 'ai', 'chatgpt', 'openai', 'blockchain']",[],It AIN't difficult to draw a picture if you use Text-to-art through #AIN_DAO discord - click the image below to create your own image &amp; earn #AIN @ainetwork_ai #AINetwork #Bittrex #Listing #AINFT #AirdropEvent #AI #ChatGPT #OpenAI #blockchain  https://t.co/pUkmhiw10m,"['It', ""AIN't"", 'difficult', 'to', 'draw', 'a', 'picture', 'if', 'you', 'use', 'Text-to-art', 'through', '#AIN_DAO', 'discord', '-', 'click', 'the', 'image', 'below', 'to', 'create', 'your', 'own', 'image', '&', 'earn', '#AIN', '#AINetwork', '#Bittrex', '#Listing', '#AINFT', '#AirdropEvent', '#AI', '#ChatGPT', '#OpenAI', '#blockchain', 'https://t.co/pUkmhiw10m']"
8,1625644316185051136,1625644316185051136,2023-02-15 07:53:02 Malay Peninsula Standard Time,2023-02-15,07:53:02,14673999,"It's here, it's here!!  Good work Bing!!!   #bingsearch #bing #openai #chatgpt  https://t.co/X9OXlaE5Kd",en,"['bingsearch', 'bing', 'openai', 'chatgpt']",[],"It's here, it's here!!  Good work Bing!!!   #bingsearch #bing #openai #chatgpt  https://t.co/X9OXlaE5Kd","[""It's"", 'here', ',', ""it's"", 'here', '!', '!', 'Good', 'work', 'Bing', '!', '!', '!', '#bingsearch', '#bing', '#openai', '#chatgpt', 'https://t.co/X9OXlaE5Kd']"
9,1625644197805187072,1625644197805187072,2023-02-15 07:52:34 Malay Peninsula Standard Time,2023-02-15,07:52:34,1082381311,Unlock the limitless possibilities of the cloud with  https://t.co/kPhLsEanur! Our premium domain name is ready to take your AI and cloud-based projects to the next level.  #Ai #Cloud #CloudComputing #ArtificialIntelligence #ChatGPT,en,"['ai', 'cloud', 'cloudcomputing', 'artificialintelligence', 'chatgpt']",[],Unlock the limitless possibilities of the cloud with  https://t.co/kPhLsEanur! Our premium domain name is ready to take your AI and cloud-based projects to the next level.  #Ai #Cloud #CloudComputing #ArtificialIntelligence #ChatGPT,"['Unlock', 'the', 'limitless', 'possibilities', 'of', 'the', 'cloud', 'with', 'https://t.co/kPhLsEanur', '!', 'Our', 'premium', 'domain', 'name', 'is', 'ready', 'to', 'take', 'your', 'AI', 'and', 'cloud-based', 'projects', 'to', 'the', 'next', 'level', '.', '#Ai', '#Cloud', '#CloudComputing', '#ArtificialIntelligence', '#ChatGPT']"
