id,conversation_id,created_at,date,time,user_id,tweet,language,hashtags,reply_to,translated_text,tokenized_text
1635383897977659392,1635383897977659392,2023-03-14 04:54:39 Malay Peninsula Standard Time,2023-03-14,04:54:39,135532626,"Here's an interesting warning about #ChatGPT, the @BBBGWP says scammers may use the A.I. to improve their letters/texts, etc.  https://t.co/EzSZmJf0pL",en,['chatgpt'],[],"Here's an interesting warning about #ChatGPT, the @BBBGWP says scammers may use the A.I. to improve their letters/texts, etc.  https://t.co/EzSZmJf0pL","[""Here's"", 'an', 'interesting', 'warning', 'about', '#ChatGPT', ',', 'the', 'says', 'scammers', 'may', 'use', 'the', 'A', '.', 'I', '.', 'to', 'improve', 'their', 'letters', '/', 'texts', ',', 'etc', '.', 'https://t.co/EzSZmJf0pL']"
1635383881523433474,1635383881523433472,2023-03-14 04:54:35 Malay Peninsula Standard Time,2023-03-14,04:54:35,3438654916,"#google implemented # http3 which is yet experimental in most browsers. However, I never knew you can use in #vpn! There is no information (that I could find on the net), BUT #chatgpt provide me examples how to use it. I feel it is some private info, as I couldn't find online",en,"['google', 'http3', 'vpn', 'chatgpt']",[],"#google implemented # http3 which is yet experimental in most browsers. However, I never knew you can use in #vpn! There is no information (that I could find on the net), BUT #chatgpt provide me examples how to use it. I feel it is some private info, as I couldn't find online","['#google', 'implemented', '#', 'http', '3', 'which', 'is', 'yet', 'experimental', 'in', 'most', 'browsers', '.', 'However', ',', 'I', 'never', 'knew', 'you', 'can', 'use', 'in', '#vpn', '!', 'There', 'is', 'no', 'information', '(', 'that', 'I', 'could', 'find', 'on', 'the', 'net', ')', ',', 'BUT', '#chatgpt', 'provide', 'me', 'examples', 'how', 'to', 'use', 'it', '.', 'I', 'feel', 'it', 'is', 'some', 'private', 'info', ',', 'as', 'I', ""couldn't"", 'find', 'online']"
1635383879141044224,1635383879141044224,2023-03-14 04:54:35 Malay Peninsula Standard Time,2023-03-14,04:54:35,59940016,"ChatGPT e o meio acadêmico: como lidar com a nova ferramenta? l ""Docentes assimilam a influência da ferramenta e preparam evento para discutir formas de incorporar tecnologias de geração de linguagem em suas atividades"" #Educação #ChatGPT via Jornal da USP  https://t.co/YMnDvHM7Ix",pt,"['educação', 'chatgpt']",[],"ChatGPT and academia: how to deal with the new tool? l ""Professors assimilate the influence of the tool and prepare an event to discuss ways to incorporate language generation technologies into their activities"" #Educação #ChatGPT via Jornal da USP https://t.co/YMnDvHM7Ix","['ChatGPT', 'and', 'academia', ':', 'how', 'to', 'deal', 'with', 'the', 'new', 'tool', '?', 'l', '""', 'Professors', 'assimilate', 'the', 'influence', 'of', 'the', 'tool', 'and', 'prepare', 'an', 'event', 'to', 'discuss', 'ways', 'to', 'incorporate', 'language', 'generation', 'technologies', 'into', 'their', 'activities', '""', '#Educação', '#ChatGPT', 'via', 'Jornal', 'da', 'USP', 'https://t.co/YMnDvHM7Ix']"
1635383712023220224,1635383712023220224,2023-03-14 04:53:55 Malay Peninsula Standard Time,2023-03-14,04:53:55,186724266,へー、おかゆんってにゃんごすたじおっていうグループだったんだ、初耳だなぁ…(白目) #猫又おかゆ #ChatGPT  https://t.co/SRBPSu7gSU,ja,"['猫又おかゆ', 'chatgpt']",[],"Heh, it was a group called Okayun called Nyan Go Sutajio, it's the first time I've heard ... (White of the eye) #猫又おかゆ #ChatGPT https://t.co/SRBPSu7gSU","['Heh', ',', 'it', 'was', 'a', 'group', 'called', 'Okayun', 'called', 'Nyan', 'Go', 'Sutajio', ',', ""it's"", 'the', 'first', 'time', ""I've"", 'heard', '...', '(', 'White', 'of', 'the', 'eye', ')', '#猫又おかゆ', '#ChatGPT', 'https://t.co/SRBPSu7gSU']"
1635383628422352897,1635383628422352896,2023-03-14 04:53:35 Malay Peninsula Standard Time,2023-03-14,04:53:35,944589229,ChatGPT in miniature painting? #chatgpt #AIart #openAI #paintingminiatures #wargamer #wargames #AIminiaturepainting #warhammer40k #dnd #thefutureisnow  https://t.co/EtcZpZmFOl,en,"['chatgpt', 'aiart', 'openai', 'paintingminiatures', 'wargamer', 'wargames', 'aiminiaturepainting', 'warhammer40k', 'dnd', 'thefutureisnow']",[],ChatGPT in miniature painting? #chatgpt #AIart #openAI #paintingminiatures #wargamer #wargames #AIminiaturepainting #warhammer40k #dnd #thefutureisnow  https://t.co/EtcZpZmFOl,"['ChatGPT', 'in', 'miniature', 'painting', '?', '#chatgpt', '#AIart', '#openAI', '#paintingminiatures', '#wargamer', '#wargames', '#AIminiaturepainting', '#warhammer40k', '#dnd', '#thefutureisnow', 'https://t.co/EtcZpZmFOl']"
1635383349274624002,1635383349274624000,2023-03-14 04:52:29 Malay Peninsula Standard Time,2023-03-14,04:52:29,17372728,"#chatGPT, how can I create #datacite #DOI metadata in bulk from a CSV file?  https://t.co/D4d9XNJjsm",en,"['chatgpt', 'datacite', 'doi']",[],"#chatGPT, how can I create #datacite #DOI metadata in bulk from a CSV file?  https://t.co/D4d9XNJjsm","['#chatGPT', ',', 'how', 'can', 'I', 'create', '#datacite', '#DOI', 'metadata', 'in', 'bulk', 'from', 'a', 'CSV', 'file', '?', 'https://t.co/D4d9XNJjsm']"
1635383331146661893,1635383331146661888,2023-03-14 04:52:24 Malay Peninsula Standard Time,2023-03-14,04:52:24,916824986714697728,Salesforce anuncia oficialmente su incorporación de GPT al Chat dentro de las funciones de Slack ¿Qué efectos traerá este cambio? Chécalo en esta nota. #salesforcepioneer #ChatGPT #Slack #digitalinnovations  https://t.co/ANOyhGCV9o,es,"['salesforcepioneer', 'chatgpt', 'slack', 'digitalinnovations']",[],Salesforce officially announces its addition of GPT to Chat within Slack features What effects will this change bring? Check it out in this note. #salesforcepioneer #ChatGPT #Slack #digitalinnovations https://t.co/ANOyhGCV9o,"['Salesforce', 'officially', 'announces', 'its', 'addition', 'of', 'GPT', 'to', 'Chat', 'within', 'Slack', 'features', 'What', 'effects', 'will', 'this', 'change', 'bring', '?', 'Check', 'it', 'out', 'in', 'this', 'note', '.', '#salesforcepioneer', '#ChatGPT', '#Slack', '#digitalinnovations', 'https://t.co/ANOyhGCV9o']"
1635383138359869441,1635383138359869440,2023-03-14 04:51:38 Malay Peninsula Standard Time,2023-03-14,04:51:38,1512250145144033282,لمن يحب ان يجرب الذكاء الاصطناعي بيقدر يستعمل البوت اللذي ادربه. #chatgpt #ai #privatebot   https://t.co/R2efC5Hf8d 🖇️  https://t.co/E2rq5FGTCZ,ar,"['chatgpt', 'ai', 'privatebot']",[],"For those who like to try artificial intelligence, they can use the bot that I train. #chatgpt #ai #privatebot   https://t.co/R2efC5Hf8d 🖇️  https://t.co/E2rq5FGTCZ","['For', 'those', 'who', 'like', 'to', 'try', 'artificial', 'intelligence', ',', 'they', 'can', 'use', 'the', 'bot', 'that', 'I', 'train', '.', '#chatgpt', '#ai', '#privatebot', 'https://t.co/R2efC5Hf8d', '🖇', '️', 'https://t.co/E2rq5FGTCZ']"
1635383070043037697,1635383070043037696,2023-03-14 04:51:22 Malay Peninsula Standard Time,2023-03-14,04:51:22,215501103,"Calling it now... There's gonna be hard preaching in the near future against pastors, for using ""AI"" to write their sermons #ChatGPT",en,['chatgpt'],[],"Calling it now... There's gonna be hard preaching in the near future against pastors, for using ""AI"" to write their sermons #ChatGPT","['Calling', 'it', 'now', '...', ""There's"", 'gonna', 'be', 'hard', 'preaching', 'in', 'the', 'near', 'future', 'against', 'pastors', ',', 'for', 'using', '""', 'AI', '""', 'to', 'write', 'their', 'sermons', '#ChatGPT']"
1635383044931719169,1635383044931719168,2023-03-14 04:51:16 Malay Peninsula Standard Time,2023-03-14,04:51:16,422410316,"What makes me anxious about #ChatGPT is that I said:  ""Thank you"" when we finished our conversation together. And this ""Thank you"" was so real 🙈  #NewEraStarts",en,"['chatgpt', 'newerastarts']",[],"What makes me anxious about #ChatGPT is that I said:  ""Thank you"" when we finished our conversation together. And this ""Thank you"" was so real 🙈  #NewEraStarts","['What', 'makes', 'me', 'anxious', 'about', '#ChatGPT', 'is', 'that', 'I', 'said', ':', '""', 'Thank', 'you', '""', 'when', 'we', 'finished', 'our', 'conversation', 'together', '.', 'And', 'this', '""', 'Thank', 'you', '""', 'was', 'so', 'real', '🙈', '#NewEraStarts']"
1635382959682510848,1635382959682510848,2023-03-14 04:50:56 Malay Peninsula Standard Time,2023-03-14,04:50:56,1350006994350993408,Chat GPTさんの、激励の言葉を、読み上げ機能を使って、読み上げて貰うと、ものすごく感動しますよー！！！ 使ってる方お試しあれ〜 #ChatGPT,ja,['chatgpt'],[],"I am very impressed when you read Chat GPT's words of encouragement aloud using the reading function!!! If you are using it, please try it #ChatGPT","['I', 'am', 'very', 'impressed', 'when', 'you', 'read', 'Chat', ""GPT's"", 'words', 'of', 'encouragement', 'aloud', 'using', 'the', 'reading', 'function', '!', '!', '!', 'If', 'you', 'are', 'using', 'it', ',', 'please', 'try', 'it', '#ChatGPT']"
1635382766518046720,1635382766518046720,2023-03-14 04:50:10 Malay Peninsula Standard Time,2023-03-14,04:50:10,1616746770817581058,#ChatGPT plus its super slow today and it keeps feezing all the time. Something is wrong. @OpenAI,en,['chatgpt'],[],#ChatGPT plus its super slow today and it keeps feezing all the time. Something is wrong. @OpenAI,"['#ChatGPT', 'plus', 'its', 'super', 'slow', 'today', 'and', 'it', 'keeps', 'feezing', 'all', 'the', 'time', '.', 'Something', 'is', 'wrong', '.']"
1635382729889157120,1635382729889157120,2023-03-14 04:50:01 Malay Peninsula Standard Time,2023-03-14,04:50:01,548238536,Ping pong spelen met #ChatGPT .  Plezant is anders.,nl,['chatgpt'],[],Playing ping pong with #ChatGPT.  Fun is different.,"['Playing', 'ping', 'pong', 'with', '#ChatGPT', '.', 'Fun', 'is', 'different', '.']"
